"source","target","developer_comments"
"cargo_description_fish","단백질 함량에서 물고기는 고기보다 뒤지지 않으며, 어떤 종류는 고기를 능가하기도 합니다. 물고기의 지방 구성의 기초를 이루는 불포화 지방산은 인체에 더 쉽게 흡수됩니다. 또한, 물고기에는 많은 비타민, 미량 및 다량 원소가 포함되어 있습니다.",""
"cargo_description_fruits","식물의 즙이 많은 식용 열매. 과일은 인간과 많은 동물들의 중요한 식품 구성 요소입니다.",""
"cargo_description_berries","작고 즙이 많거나 살이 많은 열매로, 일반적으로 관목이나 초본 식물의 열매입니다. 베리는 농업이 시작되기 전에도 사람들에게 귀중한 식량 원천이었으며, 오늘날에도 다른 영장류들의 주요 식량 원천으로 남아 있습니다. 베리는 수천 년 동안 초기 사냥꾼-채집자들의 중요한 계절 식량이었습니다",""
"cargo_description_vegetables","식물의 식용 부분 (예: 열매나 괴경) 및 곡물, 과일 또는 베리가 아닌 모든 단단한 식물성 식품",""
"cargo_description_spices","음식에 맛을 더하는 첨가물 및 조미료, 향신료 - 화학 물질, 식물성 원료의 개별 부분 및 그 혼합물로, 준비된 음식의 맛과 향기 특성을 개선하기 위한 것입니다.",""
"cargo_description_rice","쌀은 풍부한 탄수화물 함량과 상대적으로 부족한 단백질 물질로 구별됩니다. 중국 및 동남아시아 국가들의 주요 (국가적) 식품으로 간주됩니다.",""
"cargo_description_potato","감자의 재배 (처음에는 야생 덩굴의 착취를 통해)는 약 9-7천 년 전 오늘날의 볼리비아 영토에서 시작되었습니다. 오늘날 그것은 세계 여러 지역에서 주요 식량 원천이며 많은 세계 식량 비축의 필수적인 부분입니다",""
"cargo_description_wheat","밀은 최초로 가축화된 곡물 중 하나로, 신석기 혁명의 초기부터 재배되었습니다. 밀 곡물에서 얻은 밀가루는 빵 굽기, 파스타 및 과자 제조에 사용됩니다",""
"cargo_description_ration","밀폐 용기에 포장되고 멸균 처리된 식품으로, 뜨거운 음식을 준비할 수 없는 조건에서 식사를 위해 설계되었습니다.",""
"cargo_description_biowaste","완전히 또는 부분적으로 초기 소비자 특성을 잃은 식품 제품으로, 생산, 가공, 사용 또는 저장 과정에서 손실되었습니다.",""
"cargo_description_liquid_fuel","화학 엔진과 간단한 에너지 발전기에서 사용됩니다",""
"cargo_description_nuclear_fuel","초우라늄 원소로 생산됩니다. 원자로와 핵 추진 연료 생산에 사용됩니다",""
"cargo_description_fusion_fuel","헬륨-3와 중수소로 생산됩니다. 열핵 반응로와 열핵 추진 연료 생산에 사용됩니다",""
"cargo_description_steel","철과 탄소의 합금. 가장 초기에 알려진 샘플은 아나톨리아 (터키)의 발굴에서 발견되었습니다. 약 3800년 전의 것입니다. 매우 높은 탄성 특성을 가진 강철은 기계 및 장비 제조에서 널리 사용됩니다",""
"cargo_description_ceramics","점토 또는 미네랄 첨가제와의 혼합물로 고온의 영향으로 제조되고 이후 냉각되는 재료. 세라믹은 산업 (기계 공학, 장비 제조, 항공 산업, 건설, 반도체 산업 및 기타 분야)에서 재료로 적용됩니다",""
"cargo_description_polymer","폴리머는 많은 수의 반복되는 동일한 구조의 링크로 구성됩니다. 폴리머의 이름은 모노머의 이름에 접두사 폴리-를 붙여 형성됩니다: 폴리에틸렌, 폴리프로필렌 등. 폴리머로부터 고무, 섬유, 플라스틱, 필름 및 도료 코팅이 제조됩니다",""
"cargo_description_optics","가시 또는 근접 범위에서 전자기 복사를 변환하는 재료. 빔의 변환은 빛의 굴절과 반사, 회절, 흡수 및 강도 증폭으로 인해 발생합니다.",""
"cargo_description_electronics","전자 장치 및 기기로, 진공, 기체 또는 고체 결정체에서 전하 입자 (전자)의 농도와 이동을 기반으로 작동합니다.",""
"cargo_description_components","기계 시스템과 다양한 복잡성의 구조물을 조립할 수 있는 고체 부품",""
"cargo_description_cable","한 객체에서 다른 객체로 전자기 에너지 또는 신호를 전송하는 장치. 설계는 하나 이상의 서로 절연된 도체로 구성됩니다",""
"cargo_description_led","발광 다이오드를 방출기로 사용하는 조명 장치.",""
"cargo_description_servo","전기 에너지를 기계적 에너지로 변환하는 전기 기계.",""
"cargo_description_composite","복합 재료의 더 완벽한 형태",""
"cargo_description_heat_resistant","엔진 설치, 소형 반응기 및 선체 외장용 고온 저항 재료",""
"cargo_description_solar_cells","광자의 에너지를 전기 에너지로 변환하는 전자 장치",""
"cargo_description_decor_plants","정원, 공원, 광장, 휴게 공간 또는 직장 및 주거용 건물을 장식하기 위해 재배되는 식물",""
"cargo_parameters","1개 단위 무게: {weight} kg
1개 단위 부피: {volume} m³",""
"cargo_liquid","액체 또는 가스",""
"cargo_composition","구성:",""
"build_button_tooltip_production","하루 최대 생산량:",""
"build_button_tooltip_staff","필요한 인원:",""
"contract_cancel","파기",""
"cancel_contract_text","계약 파기는 {nation}과의 관계를 {down_loyalty} 악화시킵니다. 계약을 파기하시겠습니까?",""
"cancel_contract_caption","계약 파기",""
"planet_description_mercury","태양계에서 태양에 가장 가까운 행성이며 가장 작은 행성입니다. 태양 주위 공전 주기는 태양계의 모든 행성 중 가장 짧습니다. 수성에는 대기가 거의 없기 때문에 표면 온도는 다른 어떤 행성보다도 크게 변합니다",""
"planet_description_venus","태양계의 모든 행성 중 자전 주기가 가장 깁니다. 또한 대부분의 행성과 반대 방향으로 회전합니다. 행성 표면의 대기압은 지구 표면의 92배입니다. 금성은 태양계에서 가장 뜨거운 행성입니다",""
"planet_description_earth","현재 인류가 알고 있는 태양계에서 생명체가 서식하는 유일한 천체입니다. 행성 표면의 약 70%는 세계 해양으로 덮여 있습니다. 모든 알려진 생명체에 필요한 액체 상태의 물은 지구를 제외한 태양계의 어떤 행성이나 행성체 표면에도 존재하지 않습니다",""
"planet_description_moon","지구의 유일한 자연 위성입니다. 달은 인류가 발을 디딘 첫 번째 지구 외 천체입니다",""
"planet_description_mars","희박한 대기를 가진 지구형 행성입니다. 화성은 지구와 유사한 자전 주기와 계절 변화를 가지고 있지만, 기후는 훨씬 춥고 건조합니다",""
"planet_description_jupiter","가스 거대 행성입니다. 태양계에서 가장 큰 행성으로, 목성의 질량은 태양계의 다른 모든 행성의 질량을 합친 것의 2.5배입니다. 목성은 태양계의 어떤 행성보다 빠르게 자전합니다. 목성은 태양으로부터 받는 에너지보다 훨씬 더 많은 에너지를 방출하며, 태양 다음으로 가장 강력한 태양계의 라디오 방출원입니다",""
"planet_description_io","태양계에서 가장 밀도가 높은 위성입니다. 궤도 이심률로 인한 조석 가열은 이오를 태양계에서 지질학적으로 가장 활발한 위성으로 만듭니다. 수백 개의 화산과 광범위한 용암 흐름이 있습니다",""
"planet_description_europa","갈릴레이 위성 중 가장 작습니다. 유로파는 10-30km 두께의 매끄러운 얼음 껍질로 덮여 있으며, 그 아래에는 생명체가 존재할 가능성이 있는 물의 바다가 있습니다",""
"planet_description_ganymede","태양계에서 가장 큰 위성입니다. 직경은 수성보다 8% 더 큽니다. 가니메데는 태양계에서 자기권을 가진 유일한 위성입니다",""
"planet_description_callisto","칼리스토는 가까운 다른 위성들보다 목성의 자기권 영향을 덜 받습니다. 이는 목성으로부터 충분히 멀리 떨어져 있기 때문입니다",""
"planet_description_saturn","가스 거대 행성입니다. 토성은 주로 얼음 입자로 구성된 눈에 띄는 고리 시스템을 가지고 있습니다. 토성은 태양계에서 평균 밀도가 물보다 낮은 유일한 행성입니다. 토성은 적도에서의 자전 속도가 궤도 속도보다 빠른 유일한 행성입니다. 토성의 자기권은 크기 면에서 목성의 자기권 다음입니다",""
"planet_description_enceladus","태양계의 어떤 천체보다 더 많은 햇빛을 반사합니다. 토성의 중력에 의한 조석 가열은 얼음 껍질 아래 액체 상태의 물이 존재하도록 합니다. 엔셀라두스는 지질학적으로 활발합니다 — 수백 킬로미터 높이의 얼음 분수를 분출하는 얼음 화산이 있습니다. 엔셀라두스는 태양계에서 외계 생명체가 존재할 가능성이 가장 높은 장소 중 하나입니다",""
"planet_description_titan","지구를 제외하고 표면에 액체가 존재하는 태양계의 유일한 천체이며, 위성 중 유일하게 두꺼운 대기를 가지고 있습니다. 타이탄은 크기 면에서 수성보다 크지만 질량은 더 작습니다. 타이탄은 토성의 모든 위성 질량의 95%를 차지합니다. 타이탄의 표면은 물 얼음으로 이루어져 있으며, 메탄-에탄 호수와 강으로 덮여 있습니다. 대기에는 메탄 구름이 떠 있으며 메탄 비가 내립니다. 지구와 마찬가지로 타이탄에도 계절 변화가 있습니다",""
"planet_description_uranus","얼음 거대 행성입니다. 천왕성은 태양계에서 가장 추운 행성입니다. 태양계의 가스 거대 행성들과 마찬가지로 천왕성도 고리 시스템과 자기권을 가지고 있습니다. 천왕성의 자전축은 태양을 도는 궤도면에 대해 '옆으로' 기울어져 있습니다",""
"planet_description_neptune","얼음 거대 행성입니다. 태양계에서 태양으로부터 가장 먼 행성입니다. 해왕성의 대기에는 태양계 행성 중 가장 강한 바람이 불고 있습니다. 천왕성과 마찬가지로 해왕성도 자기권을 가지고 있습니다",""
"planet_description_triton","해왕성의 가장 큰 위성(해왕성의 모든 위성 질량의 99%)이며, 태양계의 큰 위성 중 유일하게 역행 궤도를 가집니다. 트리톤은 태양계에서 지질학적으로 활발한 몇 안 되는 위성 중 하나입니다. 수많은 얼음 화산이 질소를 분출합니다. 트리톤은 지질학적 활동이 있는 태양계 천체 중 가장 추운 천체입니다",""
"char_nowork","실업자",""
"state_nowork","작업에 직원을 배치해야 합니다:
{nowork}",""
"event_nowork","모든 직원에게 작업이 할당되지 않았습니다",""
"delete","삭제",""
"state_self_diagnosis","게임의 자가 진단에서 문제가 발견되었습니다. 게임을 플레이하는 데 방해되지는 않지만, 게임 프로필 저장 파일을 acmain@gmail.com으로 보내주시면 게임 개선에 도움이 됩니다",""
"state_no_staff","스테이션에 직원이 없습니다! 가장 가까운 우주항에서 직원을 고용하거나, 다른 콜로니에서 파견하세요",""
"immigration_fractions_text","이 행성에 우주항이 있는 국가에서만 직원을 고용할 수 있습니다. 다른 국가에서 직원을 보내려면 이 행성 궤도와 지구 궤도에 우주 정거장이 필요합니다.",""
"trade_fractions_text","이 행성에 우주항이 있는 국가와만 거래할 수 있습니다. 다른 국가와 거래하려면 이 행성 궤도와 지구 궤도에 우주 정거장이 필요합니다.",""
"place_description_gateway","게이트웨이는 행성 표면에서 건물 내부로, 또는 그 반대로 인원을 이동시키는 데 필요합니다. 또한 게이트웨이는 양쪽에 문을 설치해야 합니다",""
"place_description_hallway","복도는 방들 사이를 연결하는 데 사용되며, 식민자들의 임시 거처로도 사용됩니다",""
"place_description_apartment","한 콜로니스트의 거주 및 수면 공간",""
"place_description_workshop","생산 공간에는 다양한 자원을 처리하고 생산하는 장비와 산소 재생기가 설치됩니다",""
"place_description_russian_cuisine","러시아 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_american_cuisine","미국 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_chinese_cuisine","중국 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_european_cuisine","유럽 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_japanese_cuisine","일본 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_indian_cuisine","인도 전통 음식을 선호하는 우주비행사들을 위한 카페",""
"place_description_mine","다양한 유용한 광물을 채굴하기 위해 전문 장비가 사용됩니다",""
"place_description_farm","식물을 재배하는 농장 - 음식용 또는 실내 장식용",""
"place_description_recreation","휴식 공간. 직원들은 모든 자유 시간을 여기에서 보내며, 쉬고 긴장을 풉니다",""
"place_description_storage","창고 - 콜로니 자원 저장소. 창고 공간에는 다양한 선반, 상자 및 컨테이너가 있으며 고체 자원이 저장됩니다. 액체 및 기체 자원은 탱크에 저장됩니다",""
"place_description_powerplant","전기 생산 및 저장",""
"place_description_hospital","병원에서는 의사들이 근무하며, 아프거나 부상을 입은 식민자들이 치료를 받습니다",""
"place_description_laboratory","연구실에서는 과학자들이 근무하며 연구 장비가 설치됩니다",""
"place_description_servers","과학 연구를 위해 필요한 컴퓨팅 서버",""
"place_description_biotechnic","생명공학 실험실에서는 폐기물을 재처리하고, 약품을 제조하며, 생물학적 장기를 배양합니다",""
"furniture_tooltip_cage","벽과의 교차 또는 낮은 천장",""
"furniture_tooltip_object","다른 오브젝트가 방해합니다",""
"furniture_tooltip_character","캐릭터로부터 멀리 이동하세요",""
"furniture_tooltip_badRoom","이 공간에는 설치할 수 없습니다",""
"furniture_tooltip_outdoor","실내로 이동하세요",""
"furniture_workshop11","가스를 태워 화학 연료를 생산하는 장치",""
"furniture_workshop12","일반 및 내열성 복합재 생산",""
"outdoor_Compressor1","경험적인 압축기는 행성 대기에서 소량의 가스를 추출합니다",""
"outdoor_Compressor2","연속적인 압축기는 행성 대기에서 중간 양의 가스를 추출합니다",""
"outdoor_Compressor3","산업용 압축기는 행성 대기에서 대량의 가스를 추출합니다",""
"@hallway_chair","무중력 구역 (고정된)에서 우주 정거장과 우주선의 우주비행사들은 의자에 앉을 수 있습니다",""
"furniture_hallway24","@hallway_chair",""
"furniture_hallway25","@hallway_chair",""
"furniture_hallway26","@hallway_chair",""
"no_research","연구 선택",""
"research_progress","연구 {progress}%",""
"research_new_available","연구 완료 후 사용 가능한 장비:",""
"research_not_selected","연구가 진행되지 않음: 활성 연구가 선택되지 않았습니다",""
"research_done","연구 완료!",""
"view_camera_speed","카메라 속도",""
"cargo_tooltip_have","창고에: {have}",""
"cargo_tooltip_not_have","창고에 없음",""
"furniture_tooltip_door","문에서 멀리 이동하세요",""
"character_deport","추방하다",""
"deport_caption","직원 추방",""
"deport_text","{name}이(가) 역에서 추방됩니다.
비용을 지불해야 합니다: {cost}
확실합니까?",""
"tutorial_caption","튜토리얼",""
"tutorial_menu","목차",""
"tutorial_prev","이전",""
"tutorial_next","다음",""
"tutorial_title_format","{title} {current}/{total}",""
"tutorial_introduction_title","소개",""
"tutorial_introduction0","Solargene에 오신 것을 환영합니다!
이 패널에는 게임 튜토리얼이 있습니다.
언제든지 화면 오른쪽 상단의 <img id=""help""/> 버튼을 클릭하여 튜토리얼을 볼 수 있습니다.
튜토리얼 페이지를 넘기려면 <img id=""prev""/>, <img id=""next""/> 버튼을 사용하세요.
다음 페이지로 이동하려면 <img id=""next""/>을 클릭하세요.",""
"tutorial_introduction1","게임 인터페이스는 우주 회사 패널(화면 왼쪽 상단)과 화면 주변에 배치된 버튼-인디케이터로 구성됩니다.
버튼-인디케이터에 마우스 커서를 올리면 관련된 패널이 열립니다. 패널을 화면에 고정하려면 버튼-인디케이터를 클릭하세요. 다시 클릭하면 고정이 해제됩니다.",""
"tutorial_introduction2","패널 내용이 화면에 맞지 않으면 패널 옆에 스크롤 막대가 보이며 마우스 휠로 내용을 스크롤할 수 있습니다.
이 패널의 왼쪽 상단에 있는 <img id=""menu""/>을 누르고 튜토리얼의 다음 장을 선택하세요",""
"tutorial_camera_title","자유 카메라 제어",""
"tutorial_camera0","자유 카메라 제어는 주로 마우스를 사용하여 이루어집니다:
카메라 회전 - 화면 가장자리(좌, 우, 상, 하)로 마우스를 이동합니다",""
"tutorial_camera1","카메라를 객체에 가깝게 또는 멀리 이동하려면 마우스 포인터를 해당 객체 위에 올린 후 마우스 휠을 돌리세요.",""
"tutorial_camera2","카메라를 객체 주위로 회전하려면 마우스 포인터를 해당 객체 위에 올린 후 휠을 누른 상태에서 마우스를 이동하세요. 휠을 누른 상태에서 마우스를 이동하면 카메라가 선택한 객체 주위를 회전합니다.",""
"tutorial_camera3","카메라를 회전 없이 객체에 상대적으로 이동하려면 마우스 포인터를 해당 객체 위에 올린 후 마우스 오른쪽 버튼을 누른 상태에서 마우스를 이동하세요.",""
"tutorial_camera4","또한 키보드 화살표 키와 W, A, S, D 키를 사용하여 카메라를 수평면에서 이동할 수 있습니다.",""
"tutorial_miniature_title","태양계",""
"tutorial_miniature0","게임 시작 시 소형 태양계 모델을 볼 수 있습니다.
기본적으로 행성과 태양은 크게, 궤도는 작게 표시되지만, 게임 설정에서 태양계 표시 크기를 변경할 수 있습니다.",""
"tutorial_miniature1","태양계의 어떤 행성이든 선택하려면 화면 하단의 해당 행성 버튼을 클릭하세요.
행성을 선택하면 해당 행성의 물리적 매개변수, 유용한 광물 매장량, 그리고 어떤 국가들이 그 표면에 우주항을 가지고 있는지 볼 수 있는 패널이 열립니다.",""
"tutorial_miniature2","행성을 선택하면 오른쪽에 해당 행성에 대한 패널이 나타나며, 물리적 매개변수, 유용한 광물 매장량 및 표면에 우주항을 보유한 국가를 확인할 수 있습니다.",""
"tutorial_colony_title","표면 식민지",""
"tutorial_colony0","콜로니를 설립하려면 지구를 제외한 행성이나 위성 중 최소 한 국가의 우주항이 있거나 궤도에 우주선이나 궤도 스테이션이 있어야 합니다",""
"tutorial_colony1","행성 패널에서 '콜로니 설립' 버튼을 클릭하세요. 그 후 화면 오른쪽에 선택한 행성 위치의 '날씨와 자원' 패널이 열립니다. 행성 표면을 따라 마우스 커서를 이동하면 콜로니 설립 조건이 다양하다는 것을 볼 수 있습니다.",""
"tutorial_colony2","콜로니 위치에 따라 유용한 광물 매장량이 다르며, 행성의 자전으로 인해 방사선과 온도가 하루와 일년 동안 변한다는 점에 유의하세요.
적도 지역은 일반적으로 행성의 다른 지역보다 따뜻합니다. 또한 일몰까지 충분한 시간이 남은 낮 지역을 선택하세요. 태양이 없으면 태양 전지판이 에너지를 생산할 수 없기 때문에 에너지가 필요합니다.",""
"tutorial_colony3","행성 표면에서 콜로니 위치와 이름을 선택한 후 '스테이션으로 이동'(화면 오른쪽)을 클릭하세요.",""
"tutorial_colony4","이제 셔틀 착륙 장소를 선택해야 합니다. <img id=""landing""/>(화면 하단)을 클릭한 후 '착륙장' 버튼을 클릭하고, 경사가 없는 평평한 지역(대부분 저지대)을 선택하세요. 커서가 녹색으로 변하면 마우스 왼쪽 버튼을 클릭하세요.",""
"tutorial_colony5","콜로니가 발전함에 따라 새로운 건물을 배치할 수 있습니다. 이 모든 건물은 화면 하단의 해당 카테고리에 표시됩니다.",""
"tutorial_colony6","콜로니에서 가장 먼저 태양 전지판을 설치해야 합니다. 이는 <img id=""solar_panel""/>(화면 하단) 카테고리에서 확인할 수 있으며, 현재는 태양 전지판 하나만 있습니다.
하지만 지금은 태양 전지판 건설에 필요한 재료가 없습니다.
태양 전지판 왼쪽 하단의 <img id=""buy""/> 아이콘을 클릭하면 필요한 자원이 구매 목록에 추가됩니다.
여러 태양 전지판 건설에 필요한 자원을 구매하려면 아이콘을 다시 클릭하세요.
화면 오른쪽의 '물류' 패널을 열고 '구매' 버튼을 클릭하세요.",""
"tutorial_colony7","이제 셔틀이 필요한 자원을 가져올 때까지 기다리세요. 셔틀은 화물과 인력을 스테이션 간에 운송합니다. 현재 스테이션에 도착하거나 출발할 예정인 셔틀 수는 '물류' 패널(화면 오른쪽)에서 확인할 수 있습니다.",""
"tutorial_colony8","태양 전지판 건설 후에는 배터리를 설치해야 합니다. 배터리는 낮에 충전되고 밤에 에너지를 공급합니다. 콜로니에서 일출과 일몰까지 남은 시간은 '날씨와 자원' 패널(화면 오른쪽)에서 확인할 수 있습니다.",""
"tutorial_colony9","전력 균형은 '에너지' 패널(화면 오른쪽)에 표시됩니다. 또한 건설 로봇도 전력을 소비하며, 전력이 부족하면 건설 속도가 크게 느려집니다.
해가 지기 전에 배터리를 최대한 충전하세요. 태양 전지판 10개 분량의 자원을 추가로 주문하고 설치하세요.",""
"tutorial_colony10","이제 기지 건물 건설을 시작할 준비가 되었습니다. 먼저 지면에 기둥 <img id=""pillar""/>(화면 하단)을 설치한 후 그 위에 건물을 지을 수 있습니다.",""
"tutorial_colony11","설치해야 할 첫 번째 방은 공기闸 <img id=""airlock""/>이며, 여기에 문을 설치해야 합니다. 없으면 직원이 방 안으로 들어가거나 나올 수 없습니다",""
"tutorial_colony12","가장 먼저 설치해야 할 건물은 에어록 <img id=""airlock""/>입니다.
보통 에어록 입구는 표면보다 높게 위치하며, 인력이 안으로 들어갈 수 없습니다. 이 경우 외부 문 쪽에 보행로와 계단 <img id=""stair""/>을 건설해야 합니다.",""
"tutorial_staff_title","직원",""
"tutorial_staff0","직원 고용 전에 <red>반드시 스테이션에 산소를 주문하세요</>, 그렇지 않으면 직원이 숨을 쉴 수 없습니다!",""
"tutorial_staff1","스테이션 인력에는 만족시켜야 할 요구 사항이 있습니다. 이는 '인력' 패널(화면 왼쪽)의 인디케이터로 알 수 있습니다. 또한 개별 직원의 요구 사항은 해당 직원을 선택하면(화면 왼쪽) 확인할 수 있습니다.",""
"tutorial_staff2","만족하지 못한 요구 사항이 있는 직원은 기분이 떨어집니다. 기분이 0%로 떨어지면 해당 직원은 일을 하지 않습니다. 직원 기분 향상에 대한 내용은 '기술과 편안함' 장에서 설명합니다",""
"tutorial_staff3","도착 후 가장 먼저 해야 할 일은 직원을 스테이션에 배치하는 것입니다. 게임 초반에는 스테이션 복도의 벤치가 적합합니다",""
"tutorial_staff4","대규모 콜로니에서 많은 인력을 배정하려면 해당 대화 상자를 사용하는 것이 좋습니다. 
왼쪽 '인력' 패널에서 '인력 배정'을 누르면 이동할 수 있습니다. 
콜로니에서 인력을 더 편리하게 배포하려면 건설 중에 필요한 모든 공간을 별도의 건물로 그룹화하는 것이 좋습니다.",""
"tutorial_building_title","건설",""
"tutorial_building0","건물을 건설하려면 건물 유형을 선택하세요(화면 하단). 그 후 열리는 패널에서 건설 블록 유형을 선택할 수 있습니다. 각 건물은 다양한 유형의 블록으로 건설할 수 있습니다.",""
"tutorial_building1","건설은 블록들을 서로 연결하여 진행됩니다. 같은 유형의 건물 블록(서로 연결된)은 하나의 건물을 형성합니다(아파트 제외). 블록은 옆뿐만 아니라 위아래로도 연결할 수 있어 다양한 형태와 크기의 건물을 만들 수 있습니다.",""
"tutorial_building2","인력이 건물 안으로 들어가거나 나올 수 있도록 에어록에 문을 설치해야 합니다. 또한 다른 건물 사이의 벽에도 인력이 통과할 수 있도록 문이 필요합니다.
이를 위해 <img id=""door""/>(화면 하단)을 클릭하고 문 유형을 선택하세요. 그 후 마우스 커서를 원하는 위치에 올리고 클릭하세요.",""
"tutorial_building3","건물은 매우 높을 수 있으므로 층간 바닥과 계단을 설치할 수 있습니다. 이를 위해 <img id=""stair""/> 카테고리에서 해당 버튼을 선택한 후 건물 내 원하는 위치에 클릭하세요.",""
"tutorial_objects_title","장비",""
"tutorial_objects0","식민지의 장비는 방 내부나 외부에 설치할 수 있습니다",""
"tutorial_objects1","건물 외부에 설치하는 장비는 건설 패널(화면 하단)에서 사용할 수 있습니다.",""
"tutorial_objects2","방 내부에 장비를 설치하려면 방을 클릭한 후 해당 방의 패널(오른쪽)에서 원하는 장비를 선택하세요",""
"tutorial_objects3","Ctrl 키를 누른 상태에서 마우스 휠을 돌려 장비를 회전시킬 수 있습니다.",""
"tutorial_objects4","장비가 녹색으로 표시될 때 설치할 수 있습니다",""
"tutorial_objects5","장비 설치를 취소하려면 외부 장비의 경우 '건설 완료', 내부 장비의 경우 '배치 완료'를 클릭하세요.",""
"tutorial_production_title","생산",""
"tutorial_production0","식민지는 자체 공급 또는 판매를 위해 다양한 자원을 생산할 수 있습니다. 이를 위해 해당 장비와 직원이 필요합니다",""
"tutorial_production1","장비에서 생산할 수 있는 것(및 소비되는 것)은 설치 전 버튼의 도구 설명에서 확인할 수 있으며, 필요한 직원도 표시됩니다",""
"tutorial_production2","방 내부 장비에 직원을 할당하려면 방을 클릭하고 방 패널(오른쪽)에서 '직원 할당'을 클릭하세요",""
"tutorial_production3","외부 장비에 직원을 할당하려면 마우스 커서를 장비 위로 이동한 후 <img id=""staff""/> 버튼을 클릭하세요",""
"tutorial_production4","장비는 여러 종류의 자원을 생산할 수 있습니다. 장비 패널(오른쪽)에서 특정 자원의 생산을 중지할 수 있습니다",""
"tutorial_production5","각 자원의 생산 및 소비 통계(일별)를 확인하려면 '창고' 패널(화면 오른쪽)의 '창고 매개변수' 버튼을 클릭하세요.
또한 각 장비 유형별로 자원의 소비 또는 생산을 별도로 제한할 수 있습니다.",""
"tutorial_production6","생산에 필요한 자원이 부족하면 '창고' 패널(화면 오른쪽)에 <img id=""miss""/> 인디케이터가 나타납니다.
자원 부족(또는 소비/생산 제한)에 직면한 장비는 작동을 중지합니다(광산 및 농업 장비 제외).",""
"tutorial_production7","또한 장비(또는 장비가 있는 방)의 전원이 꺼져 있으면 생산이 이루어지지 않습니다",""
"tutorial_production8","기계의 현재 생산성은 작업 중인 인원 수와 그들의 기술에 따라 달라집니다",""
"tutorial_production9","또한 행성 표면과 궤도에 있는 자신의 스테이션 간에 화물을 전송할 수 있습니다. '창고' 패널(오른쪽)에서 <img id=""post""/>을(를) 클릭하세요",""
"tutorial_research_title","연구",""
"tutorial_research0","새로운 기술을 연구하면 새로운 장비, 자원, 직원 능력 향상 등을 열 수 있습니다",""
"tutorial_research1","수행할 연구를 선택하려면 '연구' 패널(화면 오른쪽)의 '연구 선택' 버튼을 클릭하세요.
그 후 연구 패널에 선택한 모든 연구의 진행 상황이 표시됩니다.",""
"tutorial_research2","언제든지 현재 수행 중인 연구와 중지된 연구를 변경할 수 있습니다. 중지된 연구의 진행 상황은 저장되며 나중에 계속할 수 있습니다",""
"tutorial_research3","연구를 위해서는 일하는 과학자와 연구 방향에 맞는 작업장이 필요합니다. 실험실을 건설하고, 다양한 연구 방향을 위한 작업장을 설치하고, 연구원을 배정하세요",""
"tutorial_research4","연구에는 과학 장비(연구실에 설치됨)도 필요합니다. 추가 과학 장비 설치 필요성은 '연구' 패널(화면 오른쪽)의 빨간색 인디케이터 <img id=""research""/>로 알 수 있습니다.",""
"tutorial_research5","과학 데이터 처리를 위해서는 컴퓨팅 서버(서버실에 설치됨)가 필요합니다. 추가 서버 설치 필요성은 '연구' 패널(화면 오른쪽)의 빨간색 인디케이터 <img id=""computing""/>로 알 수 있습니다.",""
"tutorial_research6","연구원 그룹이 크고 기술이 높을수록 더 효율적으로 일하며, 더 많은 과학 및 연구 장비가 필요합니다",""
"tutorial_tourism_title","관광",""
"tutorial_tourism0","{tourism_research}' 연구 후 우주 관광이 가능해집니다",""
"tutorial_tourism1","관광객은 해당 행성에 우주항이 있는 국가들에서 도착합니다.
관광객을 받으려면 '인력' 패널(화면 왼쪽)의 '예상 관광객 수'를 설정하세요.
관광객을 받지 않으려면 이 값을 0으로 설정하세요.",""
"tutorial_tourism2","관광객은 스테이션의 빈 객실을 차지하므로 필요한 수의 객실을 건설하고 준비해야 합니다",""
"tutorial_tourism3","또한 관광객은 다양한 음식을 선호하므로 다양한 카페를 건설하세요",""
"tutorial_tourism4","출발 시 관광객들은 자신의 만족도에 따라 스테이션에 평가를 매깁니다. 관광 등급은 '인력' 패널(화면 왼쪽)에서 확인할 수 있습니다. 등급이 높을수록 더 많은 관광객이 스테이션을 방문합니다.",""
"tutorial_tourism5","더 많은 관광객을 유치하려면 콜로니에서 광고 캠페인을 진행할 수 있습니다. '인력' 패널(화면 왼쪽)의 해당 버튼을 클릭하세요.",""
"tutorial_tourism6","광고 캠페인을 진행하여 국가와의 관계를 일시적으로 개선할 수 있습니다(국가 패널에서도 가능)",""
"tutorial_stations_title","궤도 스테이션",""
"tutorial_stations0","궤도 스테이션은 서로 다른 행성의 식민지 간 통신(직원 및 화물 전송)을 위해 필요합니다. 또한 우주선으로 변환되어 아직 식민지가 없는 행성으로 보낼 수 있습니다",""
"tutorial_stations1","우주 정거장은 지상 콜로니와 마찬가지로 인력, 생산 시설, 연구를 보유할 수 있지만 관광객을 받을 수는 없습니다.",""
"tutorial_stations2","우주 정거장을 생성하려면 최소한 하나의 우주항이 있는 행성을 선택하세요. 행성 패널에서 '궤도에 정거장 발사' 버튼을 클릭하세요.",""
