"source","target","developer_comments"
"cargo_description_led","LEDを利用した照明器具です。",""
"cargo_description_servo","モーターは、電気エネルギーを力学的エネルギーに変換する電動機械です。",""
"cargo_description_composite","複合材料をより進化させたもの。",""
"cargo_description_heat_resistant","推進システム、小型原子炉、船体などに使用される耐熱材料。",""
"cargo_description_solar_cells","太陽電池は、光エネルギーを電気エネルギーに変換する電子部品です。",""
"cargo_description_decor_plants","庭、駐車場、気晴らしできる公園、オフィス、工業施設、または住宅といったところを装飾するために栽培された植物です。",""
"cargo_parameters","1単位の重量: {weight} kg
1単位の体積: {volume} m³",""
"cargo_liquid","液体／ガス",""
"cargo_composition","必要資材：",""
"build_button_tooltip_production","1日あたりの最大生産量:",""
"build_button_tooltip_staff","必要な人員：",""
"contract_cancel","契約を破棄",""
"cancel_contract_text","契約を破棄すると {nation} との関係が {down_loyalty} 悪化します。契約を破棄しますか？",""
"cancel_contract_caption","契約破棄",""
"planet_description_mercury","太陽系で太陽に最も近く、最も小さい惑星。太陽の周りの公転周期は太陽系の惑星の中で最も短い。水星にはほとんど大気がないため、表面温度は他のどの惑星よりも大きく変化する。",""
"planet_description_venus","太陽系の惑星の中で自転周期が最も長く、ほとんどの惑星とは逆方向に自転している。表面の大気圧は地球の92倍。金星は太陽系で最も高温の惑星である。",""
"planet_description_earth","現在、人類が知る唯一の生命が存在する太陽系の天体。表面の約70%が海で覆われている。既知の生命体に必要な液体の水は、地球以外の太陽系の惑星や準惑星の表面には存在しない。",""
"planet_description_moon","地球唯一の天然衛星。月は人類が初めて到達した地球外の天体である。",""
"planet_description_mars","地球型惑星で、大気は希薄です。火星の自転周期と季節の変化は地球と似ていますが、気候は地球よりもかなり寒く乾燥しています。",""
"planet_description_jupiter","ガス巨星。太陽系で最も大きな惑星で、木星の質量は太陽系の他のすべての惑星の質量の合計の2.5倍です。木星は太陽系のどの惑星よりも速く自転しています。太陽から受け取るエネルギーよりもはるかに多くのエネルギーを放出しており、太陽に次いで太陽系で最も強力な電波源です。",""
"planet_description_io","太陽系で最も密度の高い衛星。軌道離心率による潮汐加熱が原因で、イオは太陽系で最も地質学的に活動的な衛星であり、数百の火山と広大な溶岩流があります。",""
"planet_description_europa","ガリレオ衛星の中で最も小さい。エウロパは厚さ10-30kmの滑らかな氷の地殻で覆われており、その下には生命が存在する可能性のある水の海があります。",""
"planet_description_ganymede","太陽系で最も大きな衛星。直径は水星よりも8%大きい。ガニメデは太陽系で唯一独自の磁気圏を持つ衛星です。",""
"planet_description_callisto","カリストは、より近い他の木星の衛星ほど木星の磁気圏の影響を受けません。これは、木星から十分に離れているためです。",""
"planet_description_saturn","ガス巨星。土星は主に氷の粒子からなる顕著な環システムを持っています。太陽系で唯一、平均密度が水の密度よりも小さい惑星です。土星は、赤道での自転速度が軌道速度を上回る唯一の惑星です。土星の磁気圏は大きさにおいて木星に次ぐものです。",""
"planet_description_enceladus","太陽系のどの天体よりも多くの太陽光を反射します。土星の重力による潮汐加熱により、氷の地殻の下に液体の水が存在します。エンケラドゥスは地質学的に活動的で、氷の火山が数百キロメートルの高さの氷の粒子を噴出しています。エンケラドゥスは太陽系で地球外生命が存在する最も可能性の高い場所です。",""
"planet_description_titan","地球以外で太陽系において表面に液体が存在する唯一の天体であり、また濃密な大気を持つ唯一の衛星です。タイタンは水星よりも大きいですが、質量では劣ります。その質量は土星のすべての衛星の質量の95%を占めます。タイタンの表面は水の氷で覆われており、メタンとエタンの湖や川があります。大気中にはメタンの雲が浮かび、メタンの雨が降ります。地球と同様に、タイタンにも季節の変化があります。",""
"planet_description_uranus","氷巨星。天王星は太陽系で最も寒い惑星です。太陽系の他のガス巨星と同様に、天王星も環システムと磁気圏を持っています。天王星の自転軸は、太陽の周りの公転面に対して横向きになっています。",""
"planet_description_neptune","氷巨星。太陽から最も遠い惑星です。海王星の大気では、太陽系の惑星の中で最も強い風が吹いています。天王星と同様に、海王星も磁気圏を持っています。",""
"planet_description_triton","海王星の最大の衛星（海王星のすべての衛星の質量の合計の99%を占める）で、太陽系の大きな衛星の中で唯一逆行軌道を持っています。トリトンは太陽系で数少ない地質学的に活動的な衛星の一つです。その多くの低温火山は窒素を噴出します。トリトンは地質学的な活動を持つ太陽系の天体の中で最も寒いです。",""
"char_nowork","仕事がない",""
"state_nowork","作業に割り当てる必要があるスタッフ:
{nowork}",""
"event_nowork","職場に割り当てられていないスタッフがいます",""
"delete","削除",""
"state_self_diagnosis","内部で軽微なエラーを検出しました。ゲームプレイに直ちに影響はありませんが、もしよければ、ゲーム改善のためにセーブファイルを以下のアドレスまで送信してください： acmain@gmail.com",""
"state_no_staff","ステーションにスタッフがいません！　この惑星の宇宙港、他コロニー、または軌道ステーションからスタッフを雇用しましょう。",""
"immigration_fractions_text","スタッフは、この惑星に宇宙港を持つ国からしか雇用できません。他国のスタッフを雇用する場合、この惑星と地球の両方に軌道ステーションが必要です。",""
"trade_fractions_text","資源は、この惑星に宇宙港を持つ国としか売買できません。他国と資源を売買する場合、この惑星と地球の両方に軌道ステーションが必要です。",""
"place_description_gateway","エアロックは、屋内と屋外（天体地表）を行き来するために必要です。屋内側と屋外側にそれぞれドアが設置されていなければなりません。",""
"place_description_hallway","廊下は各区画を接続するために用いますが、スタッフが一時的に寝泊まりすることもあります。",""
"place_description_apartment","1人の入植者が居住し睡眠する場所",""
"place_description_workshop","生産施設では資源の加工・製造設備や酸素再生装置が設置されます",""
"place_description_russian_cuisine","ロシア料理を提供するカフェです。",""
"place_description_american_cuisine","アメリカ料理を提供するカフェです。",""
"place_description_chinese_cuisine","中華料理を提供するカフェです。",""
"place_description_european_cuisine","欧風料理を提供するカフェです。",""
"place_description_japanese_cuisine","和食を提供するカフェです。",""
"place_description_indian_cuisine","インド料理を提供するカフェです。",""
"place_description_mine","さまざまな鉱物を採掘するために特殊な機器が使用されます",""
"place_description_farm","農業区画では食糧用の植物や観葉植物を栽培します。",""
"place_description_recreation","休憩室です。ここでスタッフは休息を取ったり自由時間を楽しんだりします。",""
"place_description_storage","倉庫 - コロニー資源の保管場所。固体資源は棚/箱/コンテナに、液体/気体はタンクに保管",""
"place_description_powerplant","発電・蓄電",""
"place_description_hospital","医務室では、医師が病気や怪我をしたスタッフを治療します。",""
"place_description_laboratory","研究室では、科学者が新技術の研究をします。",""
"place_description_servers","サーバルームでは、研究に欠かせないサーバを建設できます。",""
"place_description_biotechnic","バイオテクノロジー施設では、廃棄物の処理、医薬品の製造、生物学的器官の培養が行われます",""
"furniture_tooltip_cage","壁や天井と干渉しています",""
"furniture_tooltip_object","他の設備と干渉しています",""
"furniture_tooltip_character","キャラクターと干渉しています",""
"furniture_tooltip_badRoom","この部屋には設置できません",""
"furniture_tooltip_outdoor","部屋の中に設置してください",""
"furniture_workshop11","ガスを燃焼させることにより化学燃料を生産します。",""
"furniture_workshop12","セラミックスなどから、複合材や耐熱複合材を製造します。",""
"outdoor_Compressor1","実験的な圧縮機は、惑星の大気から少量のガスを生成する。",""
"outdoor_Compressor2","シリアル圧縮機は、惑星の大気からのガスの平均数を生成します。",""
"outdoor_Compressor3","産業用圧縮機は、惑星の大気から多くのガスを生成します。",""
"@hallway_chair","宇宙飛行士は、人工重力がない軌道ステーションの静止セクションにおいても、椅子に座ることができます。",""
"furniture_hallway24","@hallway_chair",""
"furniture_hallway25","@hallway_chair",""
"furniture_hallway26","@hallway_chair",""
"no_research","研究を選択する",""
"research_progress","研究進捗 {progress}%",""
"research_new_available","研究でアンロックされる設備：",""
"research_not_selected","研究が行われていません。どの研究を行うかを選択してください。",""
"research_done","研究完了！",""
"view_camera_speed","カメラの速度",""
"cargo_tooltip_have","在庫あり：{have}",""
"cargo_tooltip_not_have","在庫切れ",""
"furniture_tooltip_door","ドアから離してください",""
"character_deport","解雇する",""
"deport_caption","スタッフを解雇する",""
"deport_text","{name}はステーションから追放されます。
支払いが必要です: {cost}
よろしいですか?",""
"tutorial_caption","チュートリアル",""
"tutorial_menu","目次",""
"tutorial_prev","戻る",""
"tutorial_next","次へ",""
"tutorial_title_format","{title} {current}/{total}",""
"tutorial_introduction_title","はじめに",""
"tutorial_introduction0","Solargeneへようこそ！
このパネルにはゲームのチュートリアルが表示されています。
右上隅の<img id=""help""/>ボタンをクリックすると、いつでもチュートリアルを確認できます。
チュートリアルのページをめくるには、<img id=""prev""/>、<img id=""next""/>ボタンを使用してください。
次のページに進むには、<img id=""next""/>をクリックしてください",""
"tutorial_introduction1","ゲームのインターフェースは、宇宙会社のパネル（画面左上隅）と画面周囲に配置されたボタンインジケーターで構成されています。
ボタンインジケーターにマウスカーソルを合わせると、関連するパネルが表示されます。パネルを画面に固定するには、ボタンインジケーターをクリックしてください。再度クリックすると固定が解除されます",""
"tutorial_introduction2","パネルの内容が画面に収まらない場合、パネルの横にスクロールバーが表示され、マウスホイールで内容をスクロールできます
このパネルの左上にある<img id=""menu""/>をクリックし、チュートリアルの次の章を選択してください",""
"tutorial_camera_title","フリーカメラコントロール",""
"tutorial_camera0","フリー カメラは主にマウスで制御します:
カメラを回転するには - マウスを画面の境界 (左、右、上、または下) に移動します",""
"tutorial_camera1","オブジェクトを拡大・縮小するには、オブジェクトにカーソルを合わせてホイールを回します。",""
"tutorial_camera2","カメラにオブジェクトの周りを回転させるには、オブジェクトにカーソルを合わせて、ホイールをクリックした状態でマウスを動かします。",""
"tutorial_camera3","カメラをオブジェクトに対して回転させず移動するには、オブジェクトにカーソルを合わせて、マウスを右クリックしたまま移動させます。",""
"tutorial_camera4","キーボードでもカメラを移動させられます。矢印キーおよびWASDキーを押してみてください。",""
"tutorial_miniature_title","太陽系",""
"tutorial_miniature0","ゲーム開始時には、太陽系のミニチュアモデルが表示されます。
デフォルトでは、惑星と太陽は拡大され、軌道の間隔はわかりやすく縮小されていますが、ゲーム設定で太陽系の表示スケールを変更できます",""
"tutorial_miniature1","太陽系のいずれかの惑星を選択するには、画面下部のその惑星のボタンをクリックしてください。
惑星を選択すると、その物理パラメーター、鉱物資源の堆積、および表面に宇宙港を持つ国が表示されるパネルが開きます",""
"tutorial_miniature2","惑星を選択すると、対応する惑星パネルが画面右に表示されます。惑星パネルには、その惑星の物理的な特徴、各資源の埋蔵量のほか、どの国が宇宙港を持っているか、といった情報が表示されます。",""
"tutorial_colony_title","惑星への入植",""
"tutorial_colony0","コロニーを設立するには、地球を除く、少なくとも1つの国家の宇宙港がある惑星または衛星、または軌道上に宇宙船や軌道ステーションがある場所を選ぶ必要があります",""
"tutorial_colony1","惑星パネルで「コロニーを設立」ボタンをクリックしてください。その後、画面右側に選択した惑星の位置の「天候と資源」パネルが開きます。惑星の表面をマウスで移動すると、コロニー設立の条件が場所によって異なることがわかります",""
"tutorial_colony2","コロニーの場所によって、利用可能な鉱物資源、放射線、および温度が異なることに注意してください。惑星の自転により、温度と放射線は1日および1年を通じて変化します。
赤道は通常、惑星の他の場所よりも暖かいです。また、日没までの時間が十分にある昼側の場所を選んでください。エネルギーが必要ですが、太陽がないとソーラーパネルは発電できません",""
"tutorial_colony3","惑星の表面でコロニーの場所と名前を選択したら、「ステーションに移動」（画面右側）をクリックしてください",""
"tutorial_colony4","次に、シャトルの着陸地点を選択する必要があります。<img id=""landing""/>（画面下部）をクリックし、「着陸パッド」ボタンをクリックして、傾斜のない平らな場所（多くの場合は低地）を選択してください。カーソルが緑色になったら、マウスの左ボタンをクリックします",""
"tutorial_colony5","コロニーの発展に伴い、新しい建物が利用可能になります。これらは画面下部の対応するカテゴリに表示されます",""
"tutorial_colony6","まず最初に、コロニーにソーラーパネルを展開する必要があります。これらは<img id=""solar_panel""/>カテゴリ（画面下部）に表示されます。現在はソーラーパネルのみが利用可能です。
ただし、現在はソーラーパネルを建設するための必要な材料がありません。
ソーラーパネルの左下隅にある<img id=""buy""/>アイコンをクリックすると、必要なリソースが購入カートに追加されます。
複数のソーラーパネルを建設するためのリソースを購入するには、アイコンを再度クリックしてください。
画面右側の「物流」パネルを開き、「購入」ボタンをクリックします",""
"tutorial_colony7","必要な材料がシャトルで運ばれてくるのを待ちます。シャトルは貨物や人員をステーション間で輸送します。現在のステーションへの到着予定および出発予定のシャトル数は、「物流」パネル（画面右側）で確認できます",""
"tutorial_colony8","ソーラーパネルの建設後、バッテリーを設置する必要があります。バッテリーは昼間に充電され、夜間に電力を供給します。コロニーの日の出と日没までの残り時間は、「天候と資源」パネル（画面右側）で確認できます",""
"tutorial_colony9","電力のバランスは「エネルギー」パネル（画面右側）に表示されます。また、建設ボットも電力を消費します。電力が不足すると、建設速度が大幅に低下します。
日没前にできるだけ多くのバッテリーを充電してください。さらに10枚のソーラーパネルの材料を注文し、建設してください",""
"tutorial_colony10","これで基地の建物の建設に進む準備が整いました。まずは地面に支柱<img id=""pillar""/>（画面下部）を設置し、その上に部屋を建設します",""
"tutorial_colony11","最初に設置する必要があるのはエアロック<img id=""airlock""/>で、ドアを装備する必要があります。これがないと、スタッフは建物の中に入ったり外に出たりできません",""
"tutorial_colony12","最初に設置する必要がある部屋はエアロック<img id=""airlock""/>です。
通常、エアロックの入り口は地表から高い位置にあり、人員は中に入ることができません。この場合、外部ドアの側に歩道と階段<img id=""stair""/>を建設する必要があります",""
"tutorial_staff_title","ステーションのスタッフ",""
"tutorial_staff0","スタッフを雇う前に<red>必ずステーションに酸素を注文してください</>、そうしないとスタッフが呼吸できなくなります！",""
"tutorial_staff1","ステーションの人員には満たすべきニーズがあります。これらは「人員」パネル（画面左側）のインジケーターで通知されます。また、個々の人員を選択（画面左側）することで、何が必要かを確認できます",""
"tutorial_staff2","不満があるスタッフの士気は低下します。士気が0%になると、そのキャラクターは働かなくなります。士気を向上させる方法については、「スキルと快適性」の章で説明しています",""
"tutorial_staff3","スタッフがステーションに到着しましたか？　それでは、最初にスタッフを適切な職場に割り当てましょう。職場をまだ建設していない場合は、ひとまず廊下にソファを設置してください。スタッフを廊下に割り当てれば、彼らはソファで休憩します。",""
"tutorial_staff4","大規模コロニーでの人員配置には専用ダイアログが便利。
人員パネル(左)の「人員配置」で開けます。
効率的な配置には関連施設をグループ化して建設することを推奨",""
"tutorial_building_title","建設",""
"tutorial_building0","部屋を建設するには、部屋のタイプを選択します（画面下部）。開いたパネルで、建設ブロックのタイプを選択できます。各部屋は異なるタイプのブロックで建設できます",""
"tutorial_building1","建設はブロックを互いに接続して行います。同じタイプの部屋ブロック（互いに接続されている）は1つの部屋を形成します（アパートメントを除く）。ブロックは横だけでなく上下にも接続できるため、さまざまな形状やサイズの部屋を作成できます",""
"tutorial_building2","人員が部屋に入ったり外に出たりできるようにするには、エアロックにドアを装備する必要があります。また、異なる部屋の間の壁には、人員が通行できるようにドアを設置する必要があります。
これを行うには、<img id=""door""/>（画面下部）をクリックし、任意のドアタイプを選択します。その後、カーソルを移動させてドアを設置する場所をクリックしてください",""
"tutorial_building3","部屋は非常に高くできるため、階間床と階段を設置できます。これを行うには、<img id=""stair""/>カテゴリの対応するボタンを選択し、部屋内の設置場所をクリックしてください",""
"tutorial_objects_title","設備の設置／解体",""
"tutorial_objects0","ステーションの設備には、建物内に設置できるもの、建物外（惑星地表）に設置できるものの両方が存在します。",""
"tutorial_objects1","部屋の外部に設置する機器は、建設パネル（画面下部）で利用できます",""
"tutorial_objects2","屋内に設備を設置する手順ですが、まず最初に設置したい部屋をクリックしてください。画面右下に部屋パネルが表示されるはずです。そこから設置したい設備をクリックしてください。",""
"tutorial_objects3","機器の回転は、Ctrlキーを押しながらマウスホイールを回すことで行います",""
"tutorial_objects4","設置場所を選ぶとき、設備が緑色に光っていれば左クリックで設置できます。逆に赤色に光っている場合、何かが干渉しているため設置できません。原因が表示されるので、それを取り除いてから設置しましょう。",""
"tutorial_objects5","機器の設置をキャンセルする場合は、外部機器の場合は「建設を完了」、内部機器の場合は「配置を完了」をクリックしてください",""
"tutorial_production_title","資源の生産",""
"tutorial_production0","ステーションが自立していくためには、ステーション内で資源の生産をしていく必要があるでしょう。そのためには相応の設備と大量のスタッフが必要になっていきます。それでも上手く行けば、他国に売却できるほど資源に余裕が出てきますよ。",""
"tutorial_production1","各設備は、建設パネルで設備にフォーカスするとツールチップが表示されます。生産設備の場合、そこで「何をどれだけ消費し、何をどれだけ生産するか」確認することができます。",""
"tutorial_production2","設置された生産設備は、基本的にスタッフを割り当てなければ稼働しません。まず屋内ですが、屋内は設備ごとでなく部屋ごとにスタッフを割り当てます。割り当てたい部屋をクリックし、画面右に表示される部屋パネルから「スタッフを割り当てる」をクリックしてください。",""
"tutorial_production3","次に屋外ですが、屋外では設備ごとにスタッフを割り当てます。割り当てたい生産設備にフォーカスし<img id=""staff""/>ボタンをクリックしてください。",""
"tutorial_production4","設備をクリックすると、画面右下に設備パネルが表示されます。生産設備の場合、生産される資源のアイコンも一緒に表示されます。これをクリックすることで生産を一時的に停止させることが可能です。複数の資源を生産する設備の場合、資源ごとに生産ON／OFFを指定できます。",""
"tutorial_production5","各リソースの生産および消費統計（1日あたり）を確認するには、「倉庫」パネル（画面右側）の「倉庫パラメーター」ボタンをクリックしてください。
また、各リソースの消費または生産を機器タイプごとに個別に制限できます",""
"tutorial_production6","生産に必要なリソースが不足している場合、「倉庫」パネル（画面右側）に<img id=""miss""/>インジケーターが表示されます。
リソース不足（または消費/生産制限）に直面した機器は、作業を停止します（鉱山および農場機器を除く）",""
"tutorial_production7","基本的なことですが、生産設備は十分な電力が供給されていなければ稼働できません。これは、ステーション全体の停電はもちろんのこと、個々の部屋の給電を停止している場合に発生しえます。",""
"tutorial_production8","機械の現在の生産性は、そこで働くスタッフの数とスキルに依存します",""
"tutorial_production9","あなたが複数のステーション（コロニーまたは軌道ステーション）を運営している場合、ステーション間で資源のやりとりをすることができます。画面右の倉庫パネルの<img id=""post""/>ボタンをクリックして、発送したい資源と数、そして発送先のステーションを選択して、「発送」をクリックしてください。",""
"tutorial_research_title","研究",""
"tutorial_research0","新しい技術を研究することで、新しい装備、資源、スタッフ能力の向上などを開放できます",""
"tutorial_research1","実行したい研究を選択するには、「研究」パネル（画面右側）の「研究を選択」ボタンをクリックしてください。
その後、研究パネルには選択したすべての研究の進捗状況が表示されます",""
"tutorial_research2","いつでもどの研究が実行中で、どの研究が停止しているかを変更できます。停止した研究の進捗は保存され、後で再開できます",""
"tutorial_research3","研究には、働く科学者と研究分野に対応した作業場所が必要です。研究所を建設し、さまざまな研究分野の作業場所を設置し、研究者を割り当ててください",""
"tutorial_research4","研究には科学機器（実験室に設置）も必要です。追加の科学機器を設置する必要がある場合は、「研究」パネル（画面右側）の赤いインジケーター<img id=""research""/>で通知されます",""
"tutorial_research5","科学データを処理するには、コンピューティングサーバー（サーバールームに設置）が必要です。追加のサーバーを設置する必要がある場合は、「研究」パネル（画面右側）の赤いインジケーター<img id=""computing""/>で通知されます",""
"tutorial_research6","研究者のグループが大きく、スキルが高いほど、彼らはより効率的に働き、より多くの科学的および研究設備が必要になります",""
"tutorial_tourism_title","観光",""
"tutorial_tourism0","「{tourism_research}」を研究すると、宇宙観光が利用可能になります",""
"tutorial_tourism1","観光客は、その惑星に宇宙港がある国から到着します。
観光客を受け入れるには、「人員」パネル（画面左側）で「予想観光客数」を設定してください。
受け入れたくない場合は、0に設定します",""
"tutorial_tourism2","観光客は滞在中に、ステーション内の空いている居室を利用します。観光客用に十分な客室を用意するようにしましょう。",""
"tutorial_tourism3","観光客の食嗜好は様々です。観光客の需要を満たせるよう、あらかじめ各国のカフェを用意しておきましょう。",""
"tutorial_tourism4","観光客は出発時に、自分の満足度に応じてステーションに評価を付けます。観光評価は「人員」パネル（画面左側）で確認できます。評価が高いほど、より多くの観光客がステーションを訪れます",""
"tutorial_tourism5","より多くの観光客を誘致するには、コロニーで広告キャンペーンを実施できます。「人員」パネル（画面左側）の対応するボタンをクリックしてください",""
"tutorial_tourism6","（契約などで）特定の国から多く観光客を募りたい場合は、広告キャンペーンが利用できます。広告キャンペーンを実施することで、各国との親交度を一時的に向上させることができます。",""
"tutorial_stations_title","軌道ステーション",""
"tutorial_stations0","軌道ステーションは大きく2つの役目を果たします。まず、異なる惑星のコロニー間で資源やスタッフをやりとりする際のハブとして利用されます。
そしてより重要なのが、軌道ステーションはエンジンを増設することで<red>宇宙船として利用</>でき、これで宇宙港がない未開の惑星へ入植することが可能になるのです！",""
"tutorial_stations1","軌道ステーションは地上コロニーと同様に、人員、生産、研究を行うことができますが、観光客を受け入れることはできません",""
"tutorial_stations2","軌道ステーションを作成するには、少なくとも1つの宇宙港がある惑星を選択します。惑星パネルで「軌道にステーションを打ち上げる」ボタンをクリックしてください",""
"tutorial_stations3","ステーションへの移動は、地上コロニーへの移動と同様に、「ステーションに移動」ボタン（画面右側）をクリックして行います",""
"tutorial_stations4","ステーションの建設の特徴は、固定セクション<img id=""section""/>（重力なし）、回転セクション<img id=""whell""/>（ステーションの軸周りの回転により重力を生成）、およびそれらを接続する軸セグメント<img id=""axis""/>で構成されることです。これらのパーツを建設するには、軌道ステーション建設パネル<img id=""station_build""/>（画面下部）で選択する必要があります",""
"tutorial_stations5","固定セクションにスタッフが生活・作業する部屋を建設することは推奨されません - 重力の欠如は宇宙酔いを引き起こします。ただし、タンク、バッテリー、太陽電池パネル、エンジン、シャトルドックの設置には最適です",""
"tutorial_stations6","回転セクションでは、スタッフにとって快適な重力が生成され、宇宙酔いを引き起こしません。そのため、居住区や作業場に適しています",""
"tutorial_stations7","デフォルトでは、ステーションセクションの回転は無効になっています（ゲームのパフォーマンスに影響しますが、ゲームプレイには影響しません）。ステーションセクションの回転速度は、ゲーム設定で調整できます",""
"tutorial_fly_title","惑星間飛行",""
"tutorial_fly0","惑星間飛行のために宇宙船を作成しましょう。宇宙船は軌道ステーションにエンジンを増設することで作ります。既存のステーションを転用してもいいですし、宇宙船用に新造してもいいでしょう。",""
"tutorial_fly1","軌道ステーションを宇宙船として利用するためには、大きな推力を生み出す強力なエンジン<img id=""engine""/>が必要です。姿勢制御用のスラスター<img id=""thruster""/>では惑星間飛行はできないので注意してください。
また異なる種類のエンジンを同時に設置することはできません。",""
"tutorial_fly2","エンジンを設置すると、「宇宙船」パネル（画面右側）が利用可能になります。ここには宇宙船の特性が表示され、飛行の管理が行われます",""
"tutorial_fly3","宇宙船の燃料は、取り付けられているエンジンの種類によって変わってきます。例えば化学エンジンは液体燃料、原子力エンジンは原子力ジェット燃料が必要です。エンジンにあった燃料を搭載しているか、注意してください。",""
"tutorial_fly4","（このゲームの）宇宙船の性能は、大きく2つのパラメータで表されます。ΔVと推力です。
ΔVは宇宙船の向きと速度を単位時間あたりでどれだけ変化させられるかを表す値です。これは惑星間飛行を実施する際に第一に意識すべきパラメータです。ΔVが大きいほど、より早くより遠い星まで到達できるからです。ΔVは、燃料を多く搭載するほど、船が軽いほど、エンジンの推力がより高いほど大きくなります。",""
"tutorial_fly5","推力はエンジンが宇宙船を推し進める力です。推力が高いほど、惑星間飛行に掛かる時間を短くできるでしょう。推力は搭載されているエンジンの種類と数、および宇宙船の総重量により決定します。",""
"tutorial_fly6","宇宙船の建造を完了し燃料を搭載後、『宇宙船』パネルの『移動』ドロップダウンから目的地を選択できます
小惑星へ移動する場合、一覧で『小惑星帯』を選択後、画面上の小惑星をクリックしてください
※移動計画は太陽系ビューでのみ作成可能です",""
"tutorial_fly7","目的を選択すると、次に飛行計画を策定できます。飛行計画では主に「出発日」と「燃料消費量」の2つのパラメータを調整します。この2つのパラメータに従って、コンピュータが最適な飛行経路を導出します。",""
"tutorial_fly8","出発日を調整すれば、より有利な飛行計画を導出できるかもしれません。例えば、出発地の惑星と到着地の惑星の距離が近くなる時期に出発すれば、より短い時間で目的地に到着できるでしょう。",""
"tutorial_fly9","燃料消費量の調整ですが、これは飛行時間と相関関係にあります。より早く目的地に着きたければ、燃料消費量を増やしましょう。逆に少ない燃料消費量で飛行する場合、目的地への到着は延びてしまいます。",""
"tutorial_fly10","飛行計画を決定し、それに見合う燃料が搭載されているかを確認したら、「OK」をクリックしてください。その後、宇宙船は飛行計画に従って自動的に操縦されます。出発前であれば、「キャンセル」をクリックすることでいつでも飛行計画を中断できます。",""
"tutorial_fly11","宇宙船と惑星のスケールは、太陽系ビューでは実際のスケールと大きく異なる場合があります（宇宙の広大な距離のため、ゲームではデフォルトで宇宙船と惑星が大幅に拡大されています。そうしないと見えなくなります）。このため、飛行中に宇宙船が惑星と衝突しているように見えることがあります。スケールはゲーム設定で変更できます",""
"tutorial_fly12","また、より重要な注意点として、惑星間飛行中はスタッフや資源の<red>やりとりが一切できません</>。飛行中に消費する水、食糧や酸素などをすべて事前に積み込んでから飛行を開始してください。
宇宙船が新しい惑星に到着したら、あなたはその惑星にコロニーを設立し、そこに宇宙船から資源やスタッフを送り出すことができます。",""
"tutorial_fly13","なお、目的地には惑星／衛星だけでなく小惑星を選択することもできます。太陽系ビューで小惑星を見つけられない場合は、画面左のビューパネルで惑星のスケールを小さくしてみましょう。隠れていた小惑星が見つかるかもしれません。",""
"menu_earlyAccess","アーリーアクセスについて",""
"early_access_text","アーリーアクセスでSolargeneをサポートしていただきありがとうございます！

ゲームは鋭意開発中で、私に以下を送っていただくとゲームの改善に協力できます。
1. 重大なエラーやゲームロジックの不具合に関する情報
2. ローカライズの不具合に関する情報
3. バランスやゲームの仕組みに関する提案
4. ゲームについて私に伝えるべきと考えるすべてのもの

discord： acprog#2519
email： acmain@gmail.com

頑張りましょう！",""
"early_access_caption","ようこそ！",""
"audio_settings","サウンド設定",""
"audio_settings_total_volume","全体音量",""
"audio_settings_music_volume","BGM音量",""
"audio_settings_sfx_volume","エフェクト音量",""
"audio_settings_ui_volume","インターフェース音量",""
"video_brightness","明るさ",""
"event_dead","スタッフが死亡した",""
"state_dead","コロニーで宇宙飛行士が死亡しました。詳細を確認するにはクリックしてください",""
"ice","氷",""
"cargo_description_ice","主に凍った水と様々な不純物で構成されています",""
"furniture_workshop13","解氷機",""
"furniture_workshop14","複合材生産装置",""
"furniture_workshop15","小型アーク炉",""
"furniture_workshop16","中型アーク炉",""
"furniture_workshop17","大型アーク炉",""
"furniture_workshop18","小型セラミックス焼成炉",""
"furniture_workshop19","中型セラミックス焼成炉",""
"furniture_workshop20","核濃縮器",""
"furniture_workshop21","核融合燃料生産装置",""
"furniture_workshop22","小型ガス処理機",""
"furniture_workshop23","中型ガス処理機",""
"furniture_workshop24","大型ガス処理機",""
"furniture_workshop25","ポリマー生産装置",""
"furniture_workshop26","電気分解装置",""
"furniture_workshop27","水素バーナー",""
"furniture_workshop28","メタンバーナー",""
"furniture_workshop29","水素燃料生産装置",""
"furniture_workshop30","メタン燃料生産装置",""
"contract_all_complited","すべての履行事項が満たされています",""
"camera_settings","カメラ",""
"camera_settings_border_rotation","画面の境界付近で回転",""
"camera_settings_border_rotation_tooltip","マウスカーソルを画面の端に移動すると、カメラがその方向に回転します",""
"camera_settings_free_camera","自在カメラ",""
"camera_settings_orbital_camera","軌道カメラ",""
"camera_settings_speed","水平面内でのカメラの移動速度",""
"settings_title","ゲーム設定",""
"settings_difficulty","難易度",""
"settings_easy","ビギナー",""
"settings_normal","ノーマル",""
"settings_easy_tooltip","スタッフとコロニーへのプラス要因の影響が増加
スタッフとコロニーへのマイナス要因の影響が減少
惑星は鉱物資源が豊富で均等に分布
自然災害は稀で危険性が低い
シャトルの貨物輸送量が増加し速度が向上
貨物輸送コストが減少
契約がより有利
アイテムの解体時に100%の資源が倉庫に返還",""
"settings_normal_tooltip","通常の難易度です",""
"camera_settings_distance","クリッピング距離",""
"camera_settings_distance_tooltip","部屋が透明になるカメラからの最大距離",""
"video_night_brightness","夜の明るさ",""
