Key,SourceString,Comment
tutorial_colony12,"Обычно вход в шлюз располагается высоко над поверхностью и персонал не сможет попасть внутрь. В этом случае со стороны внешней двери нужно построить пешеходные дорожки и лестницы <img id=""stair""/>",
tutorial_staff_title,Персонал,
tutorial_staff0,"Чтобы нанять персонал - нажмите 'Нанять' в панели 'Персонал' (слева). Сотрудники имеют разную специализацию, которая отображается цветными значками рядом с ними. После найма, персонал прибудет на станцию на челноках. Время до прибытия вы можете увидеть в панели колонии",
tutorial_staff1,"У персонала вашей станции есть потребности - которые необходимо удовлетворять. Об этом сигнализируют индикаторы в панели 'Состояние' внизу экрана. Также вы можете узнать что требуется отдельному персонажу, выбрав его в панели 'Персонал' (слева).",
tutorial_staff2,У персонала с неудовлетворенными потребностями снижается довольство. При снижении довольства до 0% этот персонаж работать не будет,
tutorial_staff3,После прибытия первое что нужно сделать - разместить персонал на станции. В начале игры для этого подойдут скамейки в коридорах станции,
tutorial_staff4,"Если у вас несколько станций - вы можете отправить любого сотрудника или робота с одной станции на другую (в пределах одной планеты, или между орбитальными станциями). Для этого в панели персонажа (справа) нажмите на станцию, к которой отправится персонаж в списке 'Командировать'",
tutorial_building_title,Строительство,
tutorial_building0,При строительстве помещений вам нужно выбрать блок в панели 'Строительство' (справа) а также тип помещения который вы хотите построить (в верхней части панели 'Строительства'),
tutorial_building1,"Строительство производится пристройкой блоков друг к другу. Блоки одного типа образуют одно помещение (за исключением апартаментов). При этом пристраивать блоки можно не только сбоку но и сверху и снизу, что позволяет создавать помещения различной формы и размеров",
tutorial_building2,"В межкомнатных стенах между разными помещениями должны быть установлены двери, для прохода персонала, для этого выберите дверь в панели 'Строительство' (справа) и нажмите на место куда ее нужно установить",
tutorial_building3,"По скольку помещения могут быть очень высокими, вы можете установить в них межэтажные перекрытия и лестницы - для этого выберите соответствующий пункт в панели 'Строительство' (справа), а после нажмите на место в помещении, куда их нужно поставить",
tutorial_objects_title,Оборудование,
tutorial_objects0,Оборудование в колонии может устанавливаться как внутри так и снаружи помещений,
tutorial_objects1,"Оборудование, устанавливаемое снаружи помещений доступно в панели 'Строительство' (справа)",
tutorial_objects2,"Для установки оборудования внутри помещения - нажмите на помещение, после чего в панели этого помещения (справа) выберите нужное оборудование",
tutorial_objects3,"Вращение оборудование осуществляется клавишами Q, E. Или колесом мыши при зажатой правой кнопке мыши",
tutorial_objects4,"Установка оборудования возможна, если оно отображается зеленым цветом",
tutorial_objects5,"Если вы передумали устанавливать оборудование, нажмите 'Удалить' в панели этого оборудования справа. Также оборудование может быть разобрано в любое время",
tutorial_production_title,Производство,
tutorial_production0,Колония может производить разнообразные ресурсы для самообеспечения или продажи. Для этого вам потребуется соответствующее оборудование и персонал,
tutorial_production1,"О том что может производиться на оборудовании (и что потребляется) вы можете узнать из всплывающей подсказки перед его установкой (на кнопке оборудования), там же указывается какой персонал для него требуется",
tutorial_production2,"Чтобы назначить персонал для оборудования внутри помещений - нажмите на это помещение, и в панели помещения (справа) нажмите 'Назначить персонал'",
tutorial_production3,"Для назначения персонала для оборудования снаружи - наведите на него курсор мыши и нажмите на кнопку <img id=""staff""/>",
tutorial_production4,Оборудование может производить несколько видов ресурсов. Вы можете отключать производство того или иного ресурса в панели оборудования (справа),
tutorial_production5,"Также вы можете ограничить производство каждого ресурса в панели 'Склад' (справа) <img id=""cargo_production""/>. Ресурс не будет производится, если на складе его больше, чем указанно в данной панели",
tutorial_production6,"При нехватке какого-либо ресурса для производства в панели 'Состояние' (снизу) появится индикатор <img id=""miss""/>",
tutorial_production7,"Также производство не будет вестись, при отключенном электричестве для оборудования (или в помещении, котором оно расположено)",
tutorial_production8,"Если на планете есть космопорты стран, вы можете продать ресурсы, произведенные на станции (или любые другие) нажав <img id=""sell""/> в панели 'Склад' (справа)",
tutorial_production9,"Также вы можете пересылать грузы между своими станциями на поверхности и на орбите планеты, нажав в панели 'Склад' (справа) <img id=""post""/>",
tutorial_research_title,Исследования,
tutorial_research0,"Исследуя новые технологии, вы открываете новое оборудование, ресурсы, улучшаете способности персонала и.т.д.",
tutorial_research1,"Для выбора исследования, которое вы хотите выполнить, нажмите кнопку Выбрать исследование в панели игрока (слева). После этого в этой кнопке будет указан прогресс данного исследования",
tutorial_research2,Вы можете в любой момент выбрать любое другое исследование. Прогресс по остановленному исследованию сохранится,
tutorial_research3,"Для исследования вам потребуются работающие ученые. Стройте лаборатории, устанавливайте в них рабочие места и назначайте в них исследователей",
tutorial_research4,"Также для исследований понадобится научное оборудование (оно устанавливается в лабораториях). О необходимости установить дополнительное научное оборудование сигнализирует индикатор <img id=""research""/> в панели 'Состояние' (снизу)",
tutorial_research5,"Для обработки научных данных потребуются вычислительные серевера (они устанавливается в серверных). О необходимости установить дополнительные сервера сигнализирует индикатор <img id=""computing""/> в панели 'Состояние' (снизу)",
tutorial_research6,"Эффективность исследований выше, когда они ведутся на разных станциях на разных планетах",
tutorial_tourism_title,Туризм,
tutorial_tourism0,"Прием туристов - один из источников дохода на станции. Туристы могут прибывать из космопортов стран, распложеных на данной планете, или через ваши орбитальные станции",
tutorial_tourism1,Для приема туристов - выставите Ожидаемое число туристов в панели колонии (справа). Если принимать их не желаете - выставите его в 0,
tutorial_tourism2,Туристы занимают свободные каюты на станции - поэтому вам потребуется построить и обустроить необходимое число кают,
tutorial_tourism3,Также туристы предпочитают разнообразное питание - постройте разные кафе,
tutorial_tourism4,При отлете туристы будут ставить оценки вашей станции в зависимости от своего довольства. Туристический рейтинг вы можете увидеть в панели станции (справа). Чем выше рейтинг - тем большее число туристов будет посещать станцию,
tutorial_tourism5,"Также число туристов зависит от отношений с каждой из стран. Узнать о нем, вы можете в панели каждой страны, нажав на ее флаг в панели игрока (слева)",
tutorial_tourism6,Вы можете временно улучшить отношения со страной проведя рекламную кампанию (также в панели страны),
tutorial_stations_title,Орбитальные станции,
tutorial_stations0,"Орбитальные станции необходимы для сообщения колоний на разных планетах друг с другом (пересылки персонала и грузов). Кроме того, они могут быть преобразованы в космические корабли и отправлены к еще не колонизированным планетам",
tutorial_stations1,"Орбитальные станции как и наземные колонии могут иметь персонал, производство, могут принимать туристов и проводить исследования",
tutorial_stations2,"Для создания орбитальной станции, выберите планету, на которой расположен хотя бы один космопорт. В панели планеты (справа) нажмите 'Вывести станцию на орбиту'",
tutorial_stations3,Переход к станции происходит также как и переход к наземной колонии - нажатием на кнопку 'Перейти к станции' в ее панели (справа),
tutorial_stations4,"Особенность строительства станции - в том что она состоит из неподвижных секций <img id=""section""/>, в которых нет силы тяжести, вращающихся секций <img id=""whell""/> - в которых сила тяжести обеспечивается вращением вокруг оси станции и сегментов оси <img id=""axis""/>, соединяющих их между собой. Для строительства этих частей их нужно выбрать в панели 'Строительство' (справа)",
tutorial_stations5,"В неподвижных секциях станции вы можете строить помещения не требующие силы тяжести, а также баки, батареи, солнечные панели, двигатели и доки для стыковки челноков.",
tutorial_stations6,"Во вращающихся секциях располагаются жилые помещения, кафе, места работы и отдыха персонала.",
tutorial_stations7,"По умолчанию вращение секций станции отключено, т.к. это сказывается на производительности игры (но не влияет на игровой процесс). В можете регулировать скорость вращения секций станции ползунком 'Вращение секций' в панели 'Вид' (слева)",
tutorial_fly_title,Межпланетные перелеты,
tutorial_fly0,"Для создания межпланетного корабля, вы можете переоборудовать в него существующую орбитальную станцию, или построить новый",
tutorial_fly1,"В отличие от орбитальных станций, у корабля есть тяговые <img id=""engine""/> и маневровые <img id=""thruster""/> двигатели",
tutorial_fly2,"После установки двигателей, в панели станции (справа) появится пульт управления космическим кораблем. В ней отображаются характеристики корабля и происходит управление перелетом",
tutorial_fly3,Масса топлива - зависит от типа установленных двигателей. Для разного типа двигателей требуется разное топливо,
tutorial_fly4,"ΔV' - это характеристическая скорость вашего корабля. Запас которой определяет на сколько вы можете изменить направление и значение скорости корабля в пространстве. Это главный параметр, который необходимо учитывать при межпланетых перелетах. Большое значение ΔV позволит вам быстрее долетать до отдаленных планет. Она зависит от типа двигателей, и соотношения масс. Чем мощнее двигатели, чем больше запас топлива и чем меньше масса корабля и груза - тем выше характеристическая скорость",
tutorial_fly5,"Тяга' - это сила, с которой двигатели толкают корабль. От тяги зависит длительность активных участков. Тяга зависит от типа установленных двигателей, их колличества а также суммарной массы корабля",
tutorial_fly6,"Закончив строительство и погрузив топливо на корабль, вы можете указать пункт назначения, нажав кнопку Выбрать на пульте корабля. После этого нужно нажать на планету назначения",
tutorial_fly7,Планирование перелета осуществляется двумя ползунками: 'Дата вылета' и 'Расход топлива'. А компьютер рассчитает для вас оптимальную траекторию перелета,
tutorial_fly8,"Изменяя дату вылета, вы можете выбрать более удобное окно вылета - например планеты будут находится ближе друг к другу, и перелет займет меньше времени",
tutorial_fly9,"Увеличивая расход топлива вы сократите продолжительность перелета, и наоборот",
tutorial_fly10,"Если запаса топлива достаточно для перелета - нажимайте 'Принять'. После этого корабль автоматически выполнит перелет в соответствии с выбранной программой. Отменить перелет вы можете в любой момент до отлета, нажав 'Отмена'",
tutorial_fly11,"Обратите внимание, что масштаб кораблей и планет при виде на Солнечную систему может сильно отличатся от реальных (из-за огромных расстояний в космосе - в игре по умолчанию корабли и планеты сильно увеличены, иначе их просто не будет видно), по этому во время перелета может казаться, что корабль сталкивается с планетами. Изменить масштаб вы можете в панели 'Вид'/'Масштаб' (слева)",
tutorial_fly12,"После перелета к новой планете вы сможете не только основать на ней колонию, но и пересылать через свой корабль (пока он находится на орбите) на нее грузы и персонал",
tutorial_fly13,"Также вы можете совершать перелеты к астероидам, нажав на них при выборе места назначения при планировании перелета. Если астероидов не видно, настройте видимость в панели 'Вид'/'Масштаб' (слева), уменьшив градацию планет",
menu_earlyAccess,Ранний доступ,
early_access_text,"Спасибо что поддержали Solargene в раннем доступе!

Игра активно развивается, и вы можете принять участие в ее улучшении, прислав мне:
1. информацию о критических ошибках и ошибках в игровой логике
2. информацию об ошибках локализации
3. предложения по балансу и игровым механикам
4. все что вы считаете необходимым сообщить мне касаемо игры

discord: acprog#2519
email: acmain@gmail.com

Удачи!",
early_access_caption,Приветствую!,
audio_settings,Настройки звука,
audio_settings_total_volume,Общая громкость,
audio_settings_music_volume,Громкость музыки,
audio_settings_sfx_volume,Громкость эффектов,
audio_settings_ui_volume,Громкость интерфейса,
video_brightness,Яркость,
event_dead,Умерли космонавты,
state_dead,"Умерли:
{dead}
Возможно вам нужно больше места в госпиталях или врачей",
ice,Водяной лёд,
cargo_description_ice,"В солнечной системе вода часто встречается в замороженном состоянии. После добычи, лёд потребуется растопить",
furniture_workshop01,Стекловарная печь,
furniture_workshop13,Растопитель льда,
furniture_workshop14,Производство композитов,
furniture_workshop15,Малая электродуговая печь,
furniture_workshop16,Средняя электродуговая печь,
furniture_workshop17,Большая электродуговая печь,
furniture_workshop18,Малый обработчик руды,
furniture_workshop19,Средний обработчик руды,
furniture_workshop20,Ядерный обогатитель,
furniture_workshop21,Генератор термоядерного топлива,
furniture_workshop22,Малый газовый переработчик,
furniture_workshop23,Средний газовый переработчик,
furniture_workshop24,Большой газовый переработчик,
furniture_workshop25,Производство полимеров,
furniture_workshop26,Электролиз воды,
furniture_workshop27,Сжигание водорода,
furniture_workshop28,Сжигание углеводородов,
furniture_workshop29,Производство водородного топлива,
furniture_workshop30,Производство метанового топлива,
,,
,,2000.8.1
tutorial_colony1,"Для создания новой колонии вам потребуются деньги (отображаются значком ¤). Их наличие вы можете увидеть в панели игрока (слева). Деньги можно получить заключив контракт с одной из стран. Проще всего - заключить контракт на создание колонии с той страной, что уже имеет космопорт на данной планете. Нажмите на флаг этой страны в панели игрока (слева) и заключите контракт на создание колонии.",
mod_moon_colonization,Колонизация Луны (просто),
mod_mars_colonization,Колонизация Марса (средне),
contract_all_complited,Все условия выполнены,
camera_settings,Настройки камеры,
camera_settings_border_rotation,Вращение у границ экрана,
camera_settings_border_rotation_tooltip,"При перемещении курсора мыши к границе экрана, камера будет вращаться в этом направлении",
camera_settings_free_camera,Свободная камера,
camera_settings_orbital_camera,Орбитальная камера,
camera_settings_speed,"Скорость перемещения камеры стрелками или клавишами W,A,S,D",
,,
,,2000.8.6
settings_title,Настройки игры,
settings_difficulty,Сложность,
settings_easy,Новичок,
settings_normal,Опытный,
settings_easy_tooltip,"Фракции не будут разрывать отношения
Стихийных бедствий нет
Кризисы проходят быстрее
Влияние негативных факторов на персонал снижено
Добыча ресурсов увеличена
Мощность солнечных панелей увеличена
Количество требуемого персонала по контрактам снижена",
settings_normal_tooltip,Обычные настройки сложности,
camera_settings_distance,Дальность отсечения,
camera_settings_distance_tooltip,"Максимальное расстояние от камеры, на котором помещения будут становиться прозрачными",
video_night_brightness,Яркость ночи,
,,
,,2000.8.7
events,Станции,
,,
,,2000.8.13
tutorial_introduction0,"Добро пожаловать в Solargene!
В данной панели располагается учебник по игре.
<red>Пожалуйста, ознакомьтесь с ним.</>
Вы можете переключиться на любую главу, нажав кнопку <img id=""menu""/>
Или перелистывать страницы вперед и назад кнопками <img id=""prev""/>, <img id=""next""/>
Нажмите <img id=""next""/> для перехода к следующей странице",
tutorial_colony6,"В первую очередь в колонии нужно развернуть солнечные панели - вы их можете увидеть в панели 'Строительство' (справа) <img id=""solar_panel""/> Сейчас у вас нет нужных материалов - в подсказке для них в панели строительства указывается какие нужны и сколько. Закажите необходимые материалы в панели 'Склад' (справа) <img id=""buy""/>. Примерный список материалов которые вам могут потребоваться в начале строительства колонии:",
tutorial_building4,"Межэтажные перекрытия могут строиться одновременно с клеткой - так происходит при пристройке клеток снизу к помещению, в котором уже есть мебель. При необходимости вы их можете демонтировать",
tutorial_stations4,"Особенность строительства станции - в том что она состоит из неподвижных секций <img id=""section""/>, в которых нет силы тяжести, вращающихся секций <img id=""whell""/> - в которых сила тяжести обеспечивается вращением вокруг оси станции и сегментов оси <img id=""axis""/>, соединяющих их между собой. Для строительства этих частей их нужно выбрать в панели 'Строительство' (справа). Примерный список материалов которые вам могут потребоваться в начале строительства станции:",
tutorial_fly1,"В отличие от орбитальных станций, у корабля есть тяговые <img id=""engine""/> и маневровые <img id=""thruster""/> двигатели. На корабль не могут быть одновременно установлены тяговые двигатели разных типов",
tutorial_fly12,"Во время перелета доставка грузов и персонала на корабль (и с него) будет невозможна. Заранее обеспечьте корабль всем необходимым. После перелета к новой планете вы сможете не только основать на ней колонию, но и пересылать через свой корабль (пока он находится на орбите) на нее грузы и персонал",
,,
,,2000.8.14
sell_description,"Деньги будут начислены после того, как челноки заберут выставленный на продажу товар",
,,
,,2000.8.28
character_states_console&biotechnic,работает в биотехнике,
character_states_move_to_console&biotechnic,идет в биотехнику,
,,
,,0.8.32
build_tooltip_CantRemoveDockWithShuttle,Дождитесь отлета челнока,
build_tooltip_CantRemoveEngineInActiveRoute,Нельзя демонтировать двигатели во время перелета,
,,
,,0.9.0
russia_man_firstNames,Александр/Алексей/Андрей/Антон/Арсений/Артем/Василий/Виктор/Виталий/Владимир/Владислав/Вячеслав/Георгий/Глеб/Давид/Даниил/Денис/Дмитрий/Евгений/Егор/Иван/Игорь/Илья/Кирилл/Константин/Лев/Максим/Марк/Матвей/Михаил/Никита/Николай/Олег/Павел/Роман/Руслан/Сергей/Станислав/Степан/Тимофей/Тимур/Федор/Юрий/Ярослав,
russia_man_lastNames,Иванов/Смирнов/Кузнецов/Попов/Васильев/Петров/Соколов/Михайлов/Новиков/Федоров/Морозов/Волков/Алексеев/Лебедев/Семенов/Егоров/Павлов/Козлов/Степанов/Николаев/Орлов/Андреев/Макаров/Никитин/Захаров/Зайцев/Соловьев/Борисов/Яковлев/Григорьев/Романов/Воробьев/Сергеев/Кузьмин/Фролов/Александров/Дмитриев/Королев/Гусев/Киселев/Ильин/Максимов/Поляков/Сорокин/Виноградов/Ковалев/Белов/Медведев/Антонов/Тарасов,
russia_woman_firstNames,Александра/Алена/Алина/Алиса/Анастасия/Ангелина/Анна/Арина/Валерия/Варвара/Василиса/Вера/Вероника/Виктория/Дарья/Диана/Ева/Евгения/Екатерина/Елена/Елизавета/Злата/Ирина/Карина/Кира/Кристина/Ксения/Лилия/Любовь/Людмила/Маргарита/Марина/Мария/Милана/Надежда/Наталья/Ольга/Полина/Светлана/София/Таисия/Ульяна/Юлия/Яна,
russia_woman_lastNames,Иванова/Смирнова/Кузнецова/Попова/Васильева/Петрова/Соколова/Михайлова/Новикова/Федорова/Морозова/Волкова/Алексеева/Лебедева/Семенова/Егорова/Павлова/Козлова/Степанова/Николаева/Орлова/Андреева/Макарова/Никитина/Захарова/Зайцева/Соловьева/Борисова/Яковлева/Григорьева/Романова/Воробьева/Сергеева/Кузьмина/Фролова/Александрова/Дмитриева/Королева/Гусева/Киселева/Ильина/Максимова/Полякова/Сорокина/Виноградова/Ковалева/Белова/Медведева/Антонова/Тарасова,
america_man_firstNames,Фрэнк/Джеймс/Уильям/Томас/Джон/Юджин/Нил/Майкл/Эдвин/Чарлз/Ричард/Алан/Джон/Фред/Алан/Стюарт/Эдгар/Альфред/Дэвид/Джеймс/Чарлз/Томас/Рональд/Харрисон,
america_man_lastNames,Борман/Ловелл/Андерс/Стаффорд/Янг/Сернан/Армстронг/Коллинз/Олдрин/Конрад/Гордон/Бин/Суайгерт/Хейз/Шепард/Руса/Митчелл/Скотт/Уорден/Ирвин/Дьюк/Маттингли/Эванс/Шмитт,
america_woman_firstNames,Салли/Джудит/Кэтрин/Анна/Маргарет/Шэннон/Бонни/Мэри/Эллен/Кэтрин/Марша/Линда/Хелен/Милли/Тамара/Роберта/Нэнси/Сьюзан/Эллен/Дженис/Нэнси/Айлин/Уэнди/Мари/Кэтрин/Клоди/Сьюзан/Калпана/Джанет/Жюли/Памела/Пегги/Сандра/Лорел/Лиза/Хайдемари/Ануше/Сунита/Трейси/Барбара/Карен/Кэтрин/Николь/Дороти/Шеннон/Саманта/Кэтлин/Серина/Энн/Кристина/Джессика/Мэй/Стефани/Джоан/Ивонн/Жанетт/Джессика,
america_woman_lastNames,Райд/Резник/Салливан/Фишер/Седдон/Лусид/Данбар/Клив/Бейкер/Торнтон/Айвинс/Годвин/Шармен/Фулфорд/Джерниган/Бондар/Дэвис/Хелмс/Очоа/Восс/Кэрри/Коллинз/Лоуренс/Уэбер/Коулман/Эньере/Килрейн/Чавла/Хайр/Каванди/Пейетт/Мелрой/Уитсон/Магнус/Кларк/Новак/Пайпер/Ансари/Уильямс/Дайсон/Морган/Найберг/Макартур/Скотт/Линденбургер/Уокер/Кристофоретти/Рубинс/Чанселлор/Макклейн/Кох/Меир/Джемисон/Уилсон/Хиггинботэм/Кейгл/Эппс/Уоткинс,
china_man_firstNames,"Мингли/Вэньян, Лэй/Мин/Джаньцзи/Сяньлян/Цзэн/Сяобо/Цзэнцзюн/Цзэншэн/Сяоцзы/Чань/Дао/Син/Чанмин/Чанпу/Шэнь/ецзинь/сюэюй/Бохай/Ионгзэн/Ионглян/Ионгнянь/Юнжуй/Пин/ Чао/Куань/Чаосян/Ян/Цян/Гэн/Жуйи/Хуэй/Фа/Кефан/Тин/Дали/Чэн/Чэнлэй/Цзяминг/Канри/Дейи/Хоцзинь/го/Цзэдун/Цэминь/Лян/Цзэнгуан/Ливэй",
china_man_lastNames,Бао/Го/Чжао/Ван/Ву/Линь/Чжоу/Ли/Ма/Руань/Ху/Хуан/Чэнь/Сун/Цянь,
china_woman_firstNames,"Сяочжи/Сяоцзин/Цзюй/Хуан, Сяоли/Руилин/Сяолань/Сяолин/Сяотун/Сяофань/Сяохуэй/Сяхуа/Сяорун/Руолань/Сяодань/Руомэй/тонн/И/Шэн/Цзинмэй/Юлин、Синьцзюань/Сюин/Сюлань/Ланьин/Ланьфан/Син/Сифань/Ниннин/Гунли/Ся/Сю/Ханг/Сюй/Леле/Ши/Дэю/Нюню/Кай/Хуйфэн/Тин/Шаокт/Лян/Мингджу/Минся/Мингью/Цию/Дандан /Ин/Джин",
china_woman_lastNames,Ма/Вэй/Цзинь/Мяо/Гуан/Ван/Ли/Чжао/Цянь/Сюй/Син/Линь/Лю/Мэй/Нин/Руань/Цзинь/Сун/Чжоу/Чен/Шу/Юи/Ю/Юн/Оу-ян,
europe_man_firstNames,Арнольд/Артур/Витольд/Вольдемар/Генрих/Геральд/Герман/Густав/Давид/Жак/Жан/Жорж/Казимир/Карл/Каспар/Кир/Леопольд/Людвиг/Модест/Оскар/Отто/Раймонд/Ричард/Роберт/Ролан/Ромео/Самсон/Селиван/Селиверст/Сигизмунд/Фридрих/Христофор/Чарльз/Эдгар/Эдмунд/Эдуард/Эжен/Эмиль/Эрик,
europe_man_lastNames,Борман/Ловелл/Андерс/Стаффорд/Янг/Сернан/Армстронг/Коллинз/Олдрин/Конрад/Гордон/Бин/Суайгерт/Хейз/Шепард/Руса/Митчелл/Скотт/Уорден/Ирвин/Дьюк/Маттингли/Эванс/Шмитт,
europe_woman_firstNames,Августа/Агнесса/Ада/Аида/Алиса/Анжелика/Аэлита/Белла/Берта/Генриетта/Глория/Даниэла/Дебора/Диана/Дора/Ева/Жанна/Женевьева/Жозефина/Жоржетта/Ида/Изабелла/Изольда/Илона/Камилла/Констанция/Лейла/Лаура/Луиза/Люсия/Марта/Матильда/Моника/Мери/Оливия/Патриция/Роксана/Сарра/Симона/Тереза/Урсула/Шарлотта/Элеонора/Элиза/Эмма/Ядвига,
europe_woman_lastNames,Райд/Резник/Салливан/Фишер/Седдон/Лусид/Данбар/Клив/Бейкер/Торнтон/Айвинс/Годвин/Шармен/Фулфорд/Джерниган/Бондар/Дэвис/Хелмс/Очоа/Восс/Кэрри/Коллинз/Лоуренс/Уэбер/Коулман/Эньере/Килрейн/Чавла/Хайр/Каванди/Пейетт/Мелрой/Уитсон/Магнус/Кларк/Новак/Пайпер/Ансари/Уильямс/Дайсон/Морган/Найберг/Макартур/Скотт/Линденбургер/Уокер/Кристофоретти/Рубинс/Чанселлор/Макклейн/Кох/Меир/Джемисон/Уилсон/Хиггинботэм/Кейгл/Эппс/Уоткинс,
japan_man_firstNames,Юичи/Тсуиоши/Кента/Тсунео/Юкайо/Тсутому/Горо/Мэзээки/Нобу/Керо/Ясуо/Ясухиро/Ясуши/Иори/Таро/Иоши/Иоширо/Шиджеру/Шиджо/Сэберо/Эиджи/Хидеки/Хидео/Шин/Шинджи/Шиничи/Хидики/Хизока/Хизэо/Хизэши/Широ/Шичиро/Хироаки/Хиройуки/Хироки/Ютака/Рюу/Шоджи/Хироши/Минору/Шоичи/Дэйки/Ютэка/Юу/Юудэй/Акур/Хитоши/Ючи/Кио/Томайо,
japan_man_lastNames,Сато/Сузуки/Такахаси/Танака/Ватанабэ/Ито/Накамура/Кобаяси/Ямамото/Като/Ёсида/Ямада/Сасаки/Ямагути/Мацумото/Иноуэ/Кимура/Симидзу/Хаяси/Саито/Ямасаки/Накадзима/Мори/Абэ/Икеда/Хасимото/Исикава/Ямасита/Огава/Исии/Хасэгава/Гото/Окада/Кондо/Маэда/Фудзита/Эндо/Аоки/Сакамото/Мураками/Канэко/Фудзи/Фукуда/Нисимура/Миура/Такеучи/Накагава/Окамото,
japan_woman_firstNames,Сэйери/Сэкера/Сэкико/Юки/Кими/Мидори/Кимико/Мизуки/Акеми/Мизэки/Теруко/Мииоко/Акико/Мийя/Рури/Узэджи/Сэнго/Михо/Джанко/Мико/Сэчико/Хэна/Эри/Хэнэко/Киоко/Хэрука/Фуджи/Хэруки/Мичи/Хэруко/Эико/Хэруми/Фумико/Ая/Аризу/Аяка/Джун/Амэтерэзу/Аяко/Амэя/Ариса/Аям/Нори/Шиг/Уме/Умеко/Акэйн/Нобуко/Изуми/Изэнэми,
japan_woman_lastNames,Сато/Сузуки/Такахаси/Танака/Ватанабэ/Ито/Накамура/Кобаяси/Ямамото/Като/Ёсида/Ямада/Сасаки/Ямагути/Мацумото/Иноуэ/Кимура/Симидзу/Хаяси/Саито/Ямасаки/Накадзима/Мори/Абэ/Икеда/Хасимото/Исикава/Ямасита/Огава/Исии/Хасэгава/Гото/Окада/Кондо/Маэда/Фудзита/Эндо/Аоки/Сакамото/Мураками/Канэко/Фудзи/Фукуда/Нисимура/Миура/Такеучи/Накагава/Окамото,
india_man_firstNames,Нариндер/Махавир/Рахул/Серадж/Сушил/Амрит/Махатма/Базант/Готам/Готама/Каран/Раб/Махиндер/Чандан/Чандр/Чандра/Серендра/Чандракант/Сереш/Вивек/Базу/Сериндер/Рав/Ананд/Асим/Шехар/Анант/Виджей/Серья/Ананта/Рави/Аджиит/Аравинда/Брама/Аджит/Вазант/Джаьянт/Шива/Аджитт/Викрам/Джей/Рагу/Ибрахим/Радж/Вазу/Пистамбар/Джэйдев/Раджан/Сатиш/Сати,
india_man_lastNames,Ачарья/Агарвал/Хатри/Ахаджа/Ананд/Лагхари/Патель/Редди/Бакши/Энтони/Бабу/Арья/Балакришнан/Банерджи/Бирман/Бхатт/Басу/Беди/Варма/Дара/Далал/Чоудхури/Чабра/Чадха/Чакрабарти/Чавла/Ахлувалия/Амин/Apte/Датта/Деол/Дешпанде/Деван/Лал/Кохли/Мангал/Малхотра/Джа/Джоши/Кападия/Айер/Джайн/Ханна/Гровер/Каур/Кашьяп/Гохале/Гоша/Гарг/Дхар,
india_woman_firstNames,Вимала/Лалит/Лалита/Нила/Рати/Ратна/Рупиндер/Арандхати/Каришма/Макта/Сарика/Аша/Мала/Арджуна/Амита/Ситара/Джасвиндер/Малати/Лата/Амрит/Кири/Ситта/Волли/Равана/Нитья/Нитя/Шанта/Нихила/Дамаьянти/Ниша/Рачана/Ума/Шанти/Ананда/Шила/Джаьянти/Манджула/Джая/Манджуша/Манджу/Бхарат/Кумари/Рашми/Кишори/Падма/Маниша/Кази/Шармила,
india_woman_lastNames,Ачарья/Агарвал/Хатри/Ахаджа/Ананд/Лагхари/Патель/Редди/Бакши/Энтони/Бабу/Арья/Балакришнан/Банерджи/Бирман/Бхатт/Басу/Беди/Варма/Дара/Далал/Чоудхури/Чабра/Чадха/Чакрабарти/Чавла/Ахлувалия/Амин/Apte/Датта/Деол/Дешпанде/Деван/Лал/Кохли/Мангал/Малхотра/Джа/Джоши/Кападия/Айер/Джайн/Ханна/Гровер/Каур/Кашьяп/Гохале/Гоша/Гарг/Дхар,
furniture_workshop18,Малая керамическая печь,
furniture_workshop19,Средняя керамическая печь,
furniture,Оборудование,
destroy_colony_withBuilding,Демонтируйте все постройки,
destroy_colony_failCaption,Станцию нельзя уничтожить,
destroy_colony_withCharacters,Необходимо вывести персонал со станции,
destroy_colony,Уничтожить станцию {colony}?,
destroy_colony_caption,Уничтожение станции,
