Key,SourceString,Comment
tutorial_introduction2,"如果面板的内容无法全部展示，您将在面板侧面看到一个滚动条，并能够用鼠标滚轮滚动其内容。
接下来按<img id=""menu""/>并选择教程的下一章",
tutorial_camera_title,相机控制篇,
tutorial_camera0,"游戏镜头主要用鼠标控制：
要旋转镜头，请将鼠标移动到屏幕的边框（左、右、上或下）",
tutorial_camera1,要放大或缩小物体，请将鼠标指针悬停，然后旋转滚轮,
tutorial_camera2,要围绕对象旋转镜头，请将鼠标悬停在鼠标上，然后按住滚轮。 按住滚轮移动鼠标会使镜头围绕选定对象旋转,
tutorial_camera3,要相对于对象移动镜头而不旋转，请将鼠标指针悬停在其上并按住鼠标右键，然后移动它,
tutorial_camera4,您也可以使用键盘箭头和W、A、S、D键水平移动镜头,
tutorial_miniature_title,太阳系篇,
tutorial_miniature0,"在游戏开始时，你会看到太阳系的微型模型。
默认情况下，行星和太阳被放大，轨道渐变为清晰，但您可以在视图面板/'比例尺'（左）中更改太阳系显示的比例",
tutorial_miniature1,为了突出显示太阳系的任何行星-点击它的图标在视图面板（左）。 再次点击将会聚焦到星球,
tutorial_miniature2,选择任何行星后，右侧都会出现一个面板，您可以在其中看到行星的物理参数，以及矿藏以及哪些国家在其表面上有太空港,
tutorial_colony_title,地面基地篇,
tutorial_colony0,对于基地，您需要选择至少有一个太空港所在的行星或卫星（地球除外），或者在其轨道上有一艘飞船或载有船员的空间站,
tutorial_colony1,要创建一个新的基地，你首先需要初始资金。 你可以通过和国家签订合同来获得起步资金。 最简单的方法，是与这个星球上已经拥有太空港的国家签订建立基地的合同， 在玩家面板（左侧）中点击这个国家的国旗，并签署创建基地的合同。按要求建立并交付基地，就可以获得起步资金。,
tutorial_colony2,在地球面板（右侧）中，单击'建立基地'按钮。 如果你是第一次玩，最好选择有阳光的一面，以太阳刚升起的位置最佳，这样太阳能板就可以立即投入到发电中。,
tutorial_colony3,当你选好了地表基地的位置和名字后，一个包含有基地名字的面板将会打开在右边。 在此面板中点击'前往站点',
tutorial_colony4,"太好了，现在你需要选择一个地方降落飞行器。 单击构造面板（右侧）中的<img id=""landing""/>按钮，然后选择没有斜坡的平坦区域。 只要指针变成绿色后点击鼠标左键",
tutorial_colony5,随着基地的发展，你会发现你可以在其中放置的新物体。 同样在左下角，您可以注意到您的站点的状态面板-这里将会展示最核心的指标，以及需要立刻解决的问题项（红色）,
tutorial_colony6,"首先，您需要购买物资并在基地部署太阳能电池板-您可以在建筑面板中看到它们（右侧）<img id=""solar_panel""/>但现在您缺少必要的材料-在建筑面板中对它们的提示指示 在'仓库'面板（右侧）订购必要的材料<img id=""buy""/>",
tutorial_colony7,现在你需要等待飞行器带来必要的材料。 飞行器在不同基地、空间站之间运送货物和人员。 你可以在右边的面板上看到预计到达和离开当前站点即将到来飞行器的数量,
tutorial_colony8,太阳能电池板建设完成后，你需要安装电池。 电池在白天充电，在晚上释放电力。 你可以在右边的面板上看日出和日落的时间,
tutorial_colony9,电力状态在底部基地的“状态”面板中，建筑机器人也会消耗电力，如果缺乏电力，它们会大大减慢建筑速度,
tutorial_colony10,"现在你已经准备好继续建立一个基地了。 首先，您需要在地面上安装支撑架<img id=""pillar""/>，然后就可以开始建造建筑了！",
tutorial_colony11,要安装的第一个房间是气闸舱，并为其配备一个门，否则工作人员将无法出入。,
tutorial_colony12,"通气闸舱的入口位于地表上方的高处，工作人员将无法进入内部， 在这种情况下，您需要从门的外侧构建行人通道和楼梯<img id=""stair""/>",
tutorial_staff_title,工作人员篇,
tutorial_staff0,"要雇用员工-在""员工""面板（左侧）中单击""雇用""。 员工有不同的专业，旁边有不同的logo显示。 招聘后，工作人员将乘坐火箭到达车站。 您可以在基地面板中看预计到达的时间",
tutorial_staff1,"你站的工作人员有需要满足的需求（食物、健康、工作、住宿等）。 这由屏幕底部状态面板中的指示器指示。 你也可以通过在""职员""面板（左边）中选择一个角色来了解它需要什么。",
tutorial_staff2,工作人员的需求无法得到满足时，满意度将会降低，如果满意度降低到0％，则员工将不会工作,
tutorial_staff3,员工抵达后，首先需要将员工安置在基地中，最开始时，长凳将是一个不错的临时过渡选择,
tutorial_staff4,如果你有多个站点，你可以将任何员工或机器人从一个站发送到另一个站（在同一个星球内、或在轨道站之间）。 为此，在字符面板（右侧）中，单击列表中的字符'发送',
tutorial_building_title,建筑篇,
tutorial_building0,在建造房屋时，您需要在'建筑'面板中选择一个建筑外形（右侧）以及您要建造的房间类型（选择外形后，在'建筑'面板的顶部会展示）,
tutorial_building1,通过相互添加块来进行构建。同一类型的模块形成一个房间（公寓除外）。同时，不仅可以从侧面安装，还可以从上方和下方安装，这样您就可以创建各种形状和大小的房间。,
tutorial_building2,门必须安装在不同房间之间的内墙上，以供人员通过，为此，请在“构造”面板（右侧）中选择门，然后单击要安装的位置,
tutorial_building3,由于房间可以非常高，您可以在其中安装地板和楼梯，要做到这一点，请在施工面板中选择适当的项目（右侧），然后单击房间中需要放置的地方,
tutorial_objects_title,设备篇,
tutorial_objects0,基地的设备可以安装在内部和外部场所,
tutorial_objects1,室外设备可以直接在右侧的建筑列表中选择,
tutorial_objects2,要在室内安装设备 - 单击房间，然后在该房间的面板（右侧）中选择所需的设备,
tutorial_objects3,通过Q、E或鼠标滚轮+右键，可以快速旋转设备,
tutorial_objects4,如果设备显示为绿色，则可以正常进行安装,
tutorial_objects5,如果您需要改变已安装的设备，请单击此设备右侧的面板中的'删除'或移动。 此外，设备可以随时拆卸,
tutorial_production_title,生产篇,
tutorial_production0,一个基地可以生产各种资源供自给自足或出售。 所以需要适当的设备和足够人员,
tutorial_production1,您可以在安装设备之前（在设备按钮上）从工具提示中找出设备上可以生产的东西（以及消耗的东西），它还指示需要哪些人员,
tutorial_production2,要将人员分配到建筑物内的设备-单击建筑，并在面板空间（右）单击'分配员工',
tutorial_production3,"要将人员分配到外面的设备，将鼠标光标悬停并按<img id=""staff""/>",
tutorial_production4,设备可以产生几种类型的资源。 您可以在设备面板（右侧）中禁用特定资源的生产,
tutorial_production5,"您还可以在'仓库'面板（右侧）<img id=""cargo_production""/>中限制每个资源的生产。 如果库存超过本面板中指定的资源，则不会继续生产",
tutorial_production6,"当任何生产资源短缺时，指示符 <img id=""miss""/> 将出现在“状态”面板（底部）中",
tutorial_production7,如果房间或设备缺乏电力，则生产将会暂停,
tutorial_production8,"如果星球上有任一国家的太空港，你可以通过点击'仓库'（右）中的<img id=""sell""/>来出售该站（或任何其他站）生产的资源",
tutorial_production9,"您还可以通过单击“仓库”面板（右侧）<img id=""post""/>，在地球表面和轨道上的站点之间发送货物",
tutorial_research_title,科研篇,
tutorial_research0,通过研究新技术，您可以解锁新设备、新资源、提高员工能力等等,
tutorial_research1,要选择要进行的研究，请单击玩家面板（左侧）中的选择研究按钮。 之后，此按钮将指示研究的进展,
tutorial_research2,您可以随时选择任何其他研究进行替换，研究的研究进度将会保留,
tutorial_research3,你需要科学家来进行研究。 我们需要建设一个实验室，在其中安装工作场所，并将研究人员分配给他们,
tutorial_research4,"您还需要科学设备进行研究（它只安装在实验室中）。如果科学设备不足，底部状态面板<img id=""research""/>将会发出对应的警告",
tutorial_research5,"科学数据需要机房的服务器来计算。 如果服务器不足，底部的状态面板<img id=""computing""/>将会发出对应的警告",
tutorial_research6,在不同的星球、站点进行科研，将会提升研究效率,
tutorial_tourism_title,旅游篇,
tutorial_tourism0,接待游客是车站的收入来源之一。 游客可以通过同星球的其他国家太空港抵达本地，也可以通过太空中的空间站抵达,
tutorial_tourism1,是否接待游客取决于基地卡片中的预期游客数量，如果您不想接受它们，请将其设置为 0,
tutorial_tourism2,游客在车站占用免费小屋 - 因此您需要建造和装备所需数量的小屋,
tutorial_tourism3,此外，不同游客有不同的食物偏好，请设置多样的餐厅来接待各国食物口味不同的游客，这将对提升评分有很大帮助。,
tutorial_tourism4,游客离开时，将根据他们的满意度对您的站点进行评分。 您可以在站点面板（右侧）看到游客等级。 评级越高，参观车站的游客就越多,
tutorial_tourism5,"游客的数量取决于与每个国家的关系。 你可以在每个国家的面板中找到它，在玩家面板点击国旗（左边）即可查看""",
tutorial_tourism6,您可以通过开展广告活动（也在国家面板中）暂时改善与国家的关系,
tutorial_stations_title,轨道站篇,
tutorial_stations0,轨道站是相互通信不同行星上的基地（发送人员和货物）所必需的。 此外，它们可以转换成宇宙飞船，并送往尚未被殖民化的行星,
tutorial_stations1,像地面基地这样的轨道站可以有人员、生产，可以接待游客、可以进行研究,
tutorial_stations2,要创建轨道站，请选择至少有一个太空港所在的行星。 在行星面板（右侧）中，单击'将空间站送入轨道',
tutorial_stations3,到车站的过渡发生在与过渡到地面基地相同的方式-通过点击其面板中的'转到车站'按钮（右侧）,
tutorial_stations4,"该站的建设的特点是，它由固定区段<img id=""section""/>，其中没有重力、旋转区段<img id=""whell""/>-其中重力通过围绕站的轴线和轴段的旋转提供<img id=""axis""/>将它们连接在一起。 要构建这些部件，您需要在构建面板中选择它们（右侧）",
tutorial_stations5,在车站的静止部分，您可以建造不需要重力的房间，以及用于对接火箭的储罐、电池、太阳能电池板、发动机和对接口,
tutorial_stations6,旋转部分包含居住区、咖啡馆、工作场所和工作人员的娱乐活动。,
tutorial_stations7,"默认情况下，车站旋转部分被禁用，因为这会影响游戏的性能（但不会影响游戏玩法）。 您可以使用""视图""面板中的""部分旋转""滑块（左侧）调整站段的旋转速度",
tutorial_fly_title,星际飞船篇,
tutorial_fly0,要创建行星际飞船，可以将现有的轨道站改造它，或者直接建造一个新的,
tutorial_fly1,"与轨道站不同，航天器具有牵引引擎<img id=""engine""/>和机动引擎<img id=""thruster""/> ",
tutorial_fly2,安装发动机后，站面板中会出现一个航天器控制面板（右侧）。 它显示船舶的特性并控制飞行,
tutorial_fly3,燃料重量-取决于安装的发动机类型。 不同类型的发动机需要不同的燃料,
tutorial_fly4,ΔV'是你的船的特征速度。 其中的余量决定了多少你可以改变方向和船舶的方向和速度。 这是行星际飞行时必须考虑的主要参数。 越大的ΔV值将使您能够更快地到达遥远的行星。 这取决于发动机的类型和质量比。 发动机越强大，燃料储备越大，船舶和货物的质量越小，特征速度越高,
tutorial_fly5,推力'是发动机推动船舶的力。 运行时的持续时间取决于推力。 推力取决于安装的发动机的类型，它们的数量和船舶的总质量,
tutorial_fly6,完成建造并将燃料装载到船上后，您可以通过单击船舶遥控器上的选择按钮来指定目的地。 之后，你需要点击目的地星球,
tutorial_fly7,飞行计划由两个滑块进行：'出发日期'和'燃料消耗'。 计算机将为您计算最佳飞行路径,
tutorial_fly8,通过更改出发日期，您可以选择更方便的出发窗口-例如，行星将彼此更接近，航班将花费更少的时间,
tutorial_fly9,通过增加油耗，你会缩短飞行的持续时间，反之亦然,
tutorial_fly10,如果有足够的燃料飞行-点击'接受'。 之后，船舶将按照选定的程序自动执行飞行。 您可以在出发前的任何时间通过点击'取消'取消航班,
tutorial_fly11,请注意，看太阳系时的飞船和行星的比例可能与真实的有很大差异（由于太空中的巨大距离 - 飞船和行星在游戏中默认被放大，否则它们根本不会被可见），因此在飞行过程中，船可能会与行星相撞。您可以在“查看”/“缩放”面板（左侧）中更改比例,
tutorial_fly12,飞行到一个新的星球后，你将不仅能够建立一个基地就可以了，但也通过你的船发送货物和人员到它（而它是在轨道上）,
tutorial_fly13,"您还可以通过在计划飞行时选择目的地时点击它们来制作前往小行星的航班。 如果没有小行星可见，请通过减少行星的渐变来调整视图面板/""比例""（左）中的可见性",
menu_earlyAccess,抢先体验,
early_access_text,"感谢您在抢先体验中支持Solargene!

游戏正在积极改进，你可以通过向我发送邮件以提出建议：
1、游戏中遇到的错误及错误的信息
2、有关本地化翻译错误的信息
3、平衡游戏机制的建议
4、你认为有必要告诉我关于游戏的一切

discord： acprog#2519
email： acmain@gmail.com

祝你好运!",
early_access_caption,问候!,
audio_settings,声音设置,
audio_settings_total_volume,背景音乐,
audio_settings_music_volume,音乐音量,
audio_settings_sfx_volume,效果音量,
audio_settings_ui_volume,接口音量,
video_brightness,亮度,
event_dead,殖民者死亡,
state_dead,"有人死了：
{dead}
也许你需要更关心你的员工，尝试建设更多医疗设备并分配更多医生！",
ice,冰,
cargo_description_ice,在太阳系中，水经常以冰的形式被发现，在开采后需要融化才能获得水,
furniture_workshop01,玻璃炉,
furniture_workshop13,冰融化器,
furniture_workshop14,复合材料生产机,
furniture_workshop15,小型电弧炉,
furniture_workshop16,中电弧炉,
furniture_workshop17,大型电弧炉,
furniture_workshop18,小型矿石处理机,
furniture_workshop19,中型矿石处理机,
furniture_workshop20,核浓缩器,
furniture_workshop21,聚变燃料发生器,
furniture_workshop22,小型燃气处理器,
furniture_workshop23,中型气体处理器,
furniture_workshop24,大型燃气处理器,
furniture_workshop25,聚合物生产机,
furniture_workshop26,水电解机,
furniture_workshop27,燃烧氢,
furniture_workshop28,碳氢化合物的燃烧,
furniture_workshop29,氢燃料生产器,
furniture_workshop30,甲烷燃料生产器,
,,
,,0.8.1
tutorial_colony1,要创建一个新的基地，你首先需要初始资金（用¤图标显示）。 您可以在玩家面板（左侧）中看到它们的存在。你可以通过和国家签订合同来获得起步资金。 最简单的方法，是与这个星球上已经拥有太空港的国家签订建立基地的合同， 在玩家面板（左侧）中点击这个国家的国旗，并签署创建基地的合同。按要求建立并交付基地，就可以获得起步资金,
mod_moon_colonization,月球的殖民化（简单）,
mod_mars_colonization,火星的殖民化（中等）,
contract_all_complited,满足下列所有条件：,
camera_settings,相机设置,
camera_settings_border_rotation,在屏幕边界附近旋转,
camera_settings_border_rotation_tooltip,当您将鼠标光标移动到屏幕边缘时，相机将朝此方向旋转,
camera_settings_free_camera,自由相机,
camera_settings_orbital_camera,轨道相机,
camera_settings_speed,相机移动箭头或按W、A、S、D,
,,
,,0.8.6
settings_title,游戏设置,
settings_difficulty,难度,
settings_easy,新手,
settings_normal,老玩家,
settings_easy_tooltip,"不同派别不会和你断绝关系
没有任何自然灾害
危机过得更快
减少负面因素对员工的影响
资源提取增加
太阳能电池板功率增加
合同所需人员数量已减少""",
settings_normal_tooltip,正常的游戏设置,
camera_settings_distance,裁剪距离,
camera_settings_distance_tooltip,房间将变得透明的相机的最大距离,
video_night_brightness,夜晚的亮度,
,,
,,0.8.7
events,车站,
,,
,,0.8.13
tutorial_introduction0,"欢迎来到Solargene!
此面板包含有关游戏的教程。
<red>请检查该教程的按钮。</>
您可以通过按 <img id=""menu""/> 按钮切换到任何章节
或者用 <img id=""prev""/>，<img id=""next""/> 按钮来回翻页
点击<img id=""next""/>进入下一页",
tutorial_colony6,"首先，您需要在基地部署太阳能电池板 - 您可以在'建筑'面板（右侧）中看到它们 <img id=""solar_panel""/> 现在您没有必要的材料- 在建筑面板的工具提示中指出需要哪些材料以及需要多少。在'仓库'面板（右侧）<img id=""buy""/> 中订购必要的材料。对于一个初始基地，您需要下面这些材料：",
tutorial_building4,需要在已有家具的房间内从下测添加模块时，层间板可以和模块同时建造。如有必要，您可以拆除它们,
tutorial_stations4,"车站建设的特点是它由固定部分<img id=""section""/>组成，其中没有重力、旋转部分<img id=""whell""/> - 其中力重力是通过围绕站轴的旋转和将它们相互连接的 <img id=""axis""/> 轴的段来提供的。要构建这些部件，必须在'建造'面板（右侧）选择他们。您在建造车站时可能需要的大致材料清单：",
tutorial_fly1,"与轨道站不同，飞船有牵引引擎<img id=""engine""/>和机动引擎<img id=""thruster""/>。不同类型的引擎不能同时安装在飞船上",
tutorial_fly12,在飞行过程中，无法从飞船上拿取或送达货物和人员。提前在飞船准备您需要的一切。飞行到新星球后，您不仅可以在上面建立基地它，但也通过你的飞船派送货物和人员,
,,
,,0.8.14
sell_description,在火箭装载完货物后，将会计算相应货款,
,,
,,2000.8.28
character_states_console&biotechnic,从事生物技术工作,
character_states_move_to_console&biotechnic,走向生物技术,
,,
,,0.8.32
build_tooltip_CantRemoveDockWithShuttle,等待飞行器出发,
build_tooltip_CantRemoveEngineInActiveRoute,在飞行过程中不可拆卸发动机,
,,
,,0.9.0
russia_man_firstNames,Alexander/Alexey/Andrey/Anton/Arseny/Artem/Vasiliy/Victor/Vitaly/Vladimir/Vladislav/Vyacheslav/George/Gleb/David/Daniel/Denis/Dmitry/Evgeniy/Egor/Ivan/Igor/Ilya/Kirill/Konstantin/Lev/Maxim/Mark/Matvey/Michael/Nikita/Nikolay/Oleg/Pavel/Roman/Ruslan/Sergei/Stanislav/Stepan/Timofey/Timur/Fedor/Yuri/Yaroslav,
russia_man_lastNames,Ivanov/Smirnov/Kuznetsov/Popov/Vasiliev/Petrov/Sokolov/Mikhailov/Novikov/Fedorov/Morozov/Volkov/Alekseev/Lebedev/Semenov/Egorov/Pavlov/Kozlov/Stepanov/Nikolaev/Eagles/Andreev/Makarov/Nikitin/Zakharov/Zaitsev/Solovyov/Borisov/Yakovlev/Grigoriev/Romanov/Sparrows/Sergeev/Kuzmin/Frolov/Alexandrov/Dmitriev/Korolev/Gusev/Kiselyov/Ilyin/Maximov/Poles/Sorokin/Vinogradov/Kovalev/Belov/Medvedev/Antonov/Tarasov,
russia_woman_firstNames,Alexandra/Alyona/Alina/Alice/Anastasia/Angelina/Anna/Arina/Valeria/Varvara/Vasilisa/Vera/Veronica/Victoria/Daria/Diana/Eva/Evgenia/Ekaterina/Elena/Elizabeth/Zlata/Irina/Karina/Kira/Kristina/Xenia/Lilia/Lyubov/Lyudmila/Margaret/Marina/Maria/Milan/Hope/Natalya/Olga/Polina/Svetlana/Sophia/Taisiya/Ulyana/Yulia/Yana,
russia_woman_lastNames,Ivanova/Smirnova/Kuznetsova/Popova/Vasilyeva/Petrova/Sokolova/Mikhailova/Novikova/Fedorova/Morozova/Volkova/Alekseeva/Lebedeva/Semenova/Egorova/Pavlova/Kozlov/Stepanova/Nikolaev/Orlova/Andreeva/Makarov/Nikitina/Zakharova/Zaitseva/Solovyov/Borisova/Yakovleva/Grigorieva/Romanova/Vorobyova/Sergeeva/Kuzmina/Frolova/Alexandrova/Dmitrieva/Koroleva/Guseva/Kiselyova/Ilyina/Maximova/Polyakova/Sorokina/Vinogradova/Kovaleva/Belova/Medvedev/Antonova/Tarasova,
america_man_firstNames,Frank/James/William/Thomas/John/Eugene/Neil/Michael/Edwin/Charles/Richard/Alan/John/Fred/Alan/Stuart/Edgar/Alfred/David/James/Charles/Thomas/Ronald/Harrison,
america_man_lastNames,Borman/Lovell/Anders/Stafford/Young/Cernan/Armstrong/Collins/Aldrin/Conrad/Gordon/Bean/Swigert/Hayes/Shepard/Rusa/Mitchell/Scott/Warden/Irwin/Duke/Mattingly/Evans/Schmitt,
america_woman_firstNames,Sally/Judith/Catherine/Anna/Margaret/Shannon/Bonnie/Mary/Ellen/Catherine/Marsha/Linda/Helen/Millie/Tamara/Robert/Nancy/Susan/Ellen/Janice/Nancy/Eileen/Wendy/Marie/Catherine/Claudie/Susan/Kalpana/Janet/Julie/Pamela/Peggy/Sandra/Laurel/Lisa/Heidemarie/Anusha/Sunita/Tracy/Barbara/Karen/Catherine/Nicole/Dorothy/Shannon/Samantha/Kathleen/Serina/Ann/Kristina/Jessica/May/Stephanie/Joan/Yvonne/Jeanette/Jessica,
america_woman_lastNames,Ride/Resnik/Sullivan/Fisher/Seddon/Lucid/Dunbar/Cleve/Baker/Thornton/Ivins/Godwin/Charmaine/Fulford/Jernigan/Bondar/Davis/Helms/Ochoa/Voss/Carrie/Collins/Lawrence/Weber/Coleman/Enyere/Kilrain/Chawla/Khair/Kavandi/Payette/Melroy/Whitson/Magnus/Clark/Novak/Piper/Ansari/Williams/Dyson/Morgan/Nyberg/MacArthur/Scott/Lindenburger/Walker/Cristoforetti/Rubins/Chancellor/McClain/Koch/Meir/Jamison/Wilson/Higginbotham/Cagle/Epps/Watkins,
china_man_firstNames,Mingli/Wenyang/Lei/Min/Janji/Xianliang/Zeng/Xiaobo/Zengjiong/Zengsheng/Xiaozi/Chan/Tao/Xing/Changming/Changpu/Shen/yejin/xueyu/Bohai/Iongzeng/Iongliang/Iongnian/Yongrui/Ping/Chao/Kuan/Chaoxiang/Yang/Qiang/Geng/Ruyi/Hui/Fa/Kefan/Ting/Dali/Cheng/Chenglei/Jiaming/Kangri/Deyi/Huojin/guo/Zedong/Zemin/Liang/Zengguang/Liwei,
china_man_lastNames,Bao/Guo/Zhao/Wang/Wu/Lin/Zhou/Li/Ma/Ruan/Hu/Huang/Chen/Sun/Qian,
china_woman_firstNames,Xiaozhi/Xiaojing/Ju/Huang/Xiaoli/Ruiling/Xiaolan/Xiaoling/Xiaotong/Xiaofan/Xiaohui/Xiahua/Xiaorong/Ruolan/Xiaodan/Ruomei/tong/Yi/sheng/Jinmei/Yuling/Xingjuan/Xiuying/Xiulan/Lanying/Lanfang/Xing/Xifan/Ningning/gongli/Xia/Xiu/Hang/Xu/Lele/Shi/Deyu/Niuniu/Kai/Huifeng/Ting/Shaokt/Liang/Mingju/Mingxia/Mingyu/qiyu/Dandan/Ying/Jin,
china_woman_lastNames,Ma/Wei/Jin/Miao/Guang/Wang/Li/Zhao/Qian/Xu/Xing/Lin/Liu/Mei/Ning/Ruan/Jin/Sun/Zhou/Chen/Shu/Yui/Yu/Yun/Ou-yang,
europe_man_firstNames,Adam/Adomas/Adrians/Afonso/Aksel/Alejandro/Aleksander/Alessandro/Alexander/Alexandru/Alfred/Andrea/Andreas/Andrei/Andrej/Anton/Antoni/Archie/Arthur/August/Ben/Benas/Bence/Benjamin/Charalampos/Charlie/Christos/Cillian/Conor/Constantin/Daniel/Daniels/David/Dimitar/Dimitri/Dimitris/Dominik/Dominykas/Duarte/Edoardo/Eino/Elias/Emil/Emīls/Enzo/Felix/Filip/Finn/Florin/Fran/Franc/Francesco/Francisco/Franciszek/Frans/Gabriel/Gabriele/George/Georgios/Gustavs/Harry/Henri/Henry/Herkus/Hristo/Hugo/Ilmari/Ioannis/Ionut/Isak/Ivan/Jack/Jake/Jakob/Jakov/Jakub/James/Jan/Janez/Jēkabs/João/Johannes/John/Jokūbas/Jonas/Jordan/Jože/Jožef/Juhani/Jules/Kajus/Karl/Kārlis/Kostas/Kristofer/Leo/Leon/Leonardo/Levente/Levi/Liam/Lio/Lorenzo/Louis/Lourenço/Luca/Lucas/Luka/Lukas/Lukáš/Lukáš/Maël/Malthe/Manuel/Marcell/Marios/Mark/Markas/Marko/Marks/Markuss/Martim/Martin/Matas/Máté/Matei/Matej/Mateo/Matteo/Mattia/Matyáš/Maximilian/Mees/Michal/Michalis/Miguel/Mihael/Mihai/Mikael/Mikołaj/Milan/Miron/Muhammad/Nicolas/Nikodem/Nikolai/Nino/Noah/Noel/Olavi/Oliver/Olivér/Olivers/Onni/Oscar/Pablo/Panagiotis/Paul/Petar/Peter/Raphaël/Rasmus/Rían/Riccardo/Roberts/Robin/Roko/Samuel/Santiago/Sebastian/Sem/Stanisław/Stefan/Stephen/Szymon/Tadhg/Teo/Theo/Theodor/Thomas/Tobias/Toivo/Tomás/Tomáš/Tommaso/Valdemar/Vasil/Victor/Vojtěch/William/Zack/Zalán,
europe_man_lastNames,Anderson/Ansari/Baker/Bondar/Borg/Cagle/Carrie/Chancellor/Charmaine/Chawla/Clark/Cleve/Coleman/Collins/Cristoforetti/Davis/De Jong/Dunbar/Dyson/Enyere/Epps/Fisher/Fulford/Garcia/Georgiou/Godwin/Gruber/Hansen/Helms/Higginbotham/Horvat/Ivanov/Ivins/Jamison/Jensen/Jernigan/Kavandi/Kazlauskas/Khair/Kilrain/Koch/Korhonen/Lawrence/Lindenburger/Lucid/MacArthur/Magnus/Martin/McClain/Meir/Melroy/Morgan/Murphy/Nagy/Novak/Nowak/Nyberg/Ochoa/Papadopoulos/Payette/Peeters/Piper/Popa/Resnik/Ride/Rossi/Rubins/Schmit/Scott/Seddon/Silva/Smith/Sullivan/Tamm/Thornton/Varga/Voss/Walker/Watkins/Weber/Whitson/Williams/Wilson,
europe_woman_firstNames,Adéla/Agnes/Aino/Alba/Alexandra/Alice/Alicja/Alina/Alisa/Alise/Alma/Amálie/Ambre/Amelia/Amelija/Amēlija/Ana/Ana-Maria/Andreea/Andreja/Androula/Anna/Astrid/Aurora/Ava/Beatrice/Beatriz/Benedita/Bianca Maria/Boglárka/Camila/Camille/Carla/Carolina/Catherine/Charlotte/Chloe/Chloé/Christina/Clara/Cyprus/Daniela/Dārta/Denisa/Desislava/Éabha/Elena/Eleni/Elija/Eliška/Elizabete/Ella/Elsa/Ema/Emilia/Emilija/Emīlija/Emily/Emma/Eva/Fiadh/Florence/Francisca/Freja/Freya/Frida/Georgia/Georgiana/Gergana/Ginevra/Giulia/Grace/Gulia/Hana/Hanna/Hannah/Hélène/Helmi/Iben/Ida/Ilona/Ioana/Ioanna/Irena/Isla/Ivanka/Ivy/Izabelė/Jade/Julia/Juliette/Kamilė/Karolína/Katerina/Lara/Laura/Lea/Leah/Lėja/Lena/Leni/Lenna/Leonor/Liepa/Lili/Lilien/Lilly/Lily/Lina/Linnea/Louise/Luca/Lucia/Lucija/Lucy/Ludovica/Luknė/Luna/Maja/Margarida/Maria/Maria Alexandra/Marie/Marija/Marta/Martina/Mateja/Matilda/Mia/Mila/Mojca/Natália/Natálie/Nataša/Nela/Nika/Nina/Noor/Nora/Olivia/Oliwia/Panagiota/Patricija/Paula/Petya/Pola/Rita/Romy/Rose/Rositsa/Saar/Sara/Sára/Selma/Sofia/Sofija/Sophia/Sophie/Tereza/Tess/Valentina/Valentina/Valeria/Vassiliki/Vera/Victoria/Viktória/Viktorie/Vittoria/Willow/Wilma/Yara/Yordanka/Zoé/Zofia/Zuzanna,
europe_woman_lastNames,Anderson/Ansari/Baker/Bondar/Borg/Cagle/Carrie/Chancellor/Charmaine/Chawla/Clark/Cleve/Coleman/Collins/Cristoforetti/Davis/De Jong/Dunbar/Dyson/Enyere/Epps/Fisher/Fulford/Garcia/Georgiou/Godwin/Gruber/Hansen/Helms/Higginbotham/Horvat/Ivanov/Ivins/Jamison/Jensen/Jernigan/Kavandi/Kazlauskas/Khair/Kilrain/Koch/Korhonen/Lawrence/Lindenburger/Lucid/MacArthur/Magnus/Martin/McClain/Meir/Melroy/Morgan/Murphy/Nagy/Novak/Nowak/Nyberg/Ochoa/Papadopoulos/Payette/Peeters/Piper/Popa/Resnik/Ride/Rossi/Rubins/Schmit/Scott/Seddon/Silva/Smith/Sullivan/Tamm/Thornton/Varga/Voss/Walker/Watkins/Weber/Whitson/Williams/Wilson,
japan_man_firstNames,Yuichi/Tsuyoshi/Kent/Tsuneo/Yukayo/Tsutomu/Goro/Mazeeki/Nobu/Kero/Yasuo/Yasuhiro/Yasushi/Iori/Taro/Yoshi/Yoshiro/Shijeru/Shijo/Sabero/Эиджи/Хидеки/Хидео/Шин/Шинджи/Шиничи/Хидики/Хизока/Хизэо/Хизэши/Широ/Шичиро/Хироаки/Хиройуки/Хироки/Ютака/Рюу/Шоджи/Хироши/Minoru/Shoichi/Deiki/Yuteka/Yuu/Yuudei/Akur/Hitoshi/Yuchi/Kio/Tomayo,
japan_man_lastNames,Sato/Suzuki/Takahashi/Tanaka/Watanabe/Ito/Nakamura/Kobayashi/Yamamoto/Kato/Yoshida/Yamada/Sasaki/Yamaguchi/Matsumoto/Inoue/Kimura/Shimizu/Hayashi/Saito/Yamasaki/Nakajima/Mori/Abe/Ikeda/Hashimoto/Ishikawa/Yamashita/Ogawa/Ishii/Hasegawa/Goto/Okada/Condo/Maeda/Fujita/Endo/Aoki/Sakamoto/Murakami/Kaneko/Fuji/Fukuda/Nishimura/Miura/Takeuchi/Nakagawa/Okamoto,
