Key,SourceString,Comment
cargo_description_antimatter,"Matière composée d'antiparticules. Lors de l'interaction de la matière et de l'antimatière, leur annihilation se produit, tandis que des photons à haute énergie ou des paires de particules antiparticules se forment. Utilisé comme combustible dans les moteurs photoniques et les réacteurs antimatière",
cargo_description_meat,"la valeur Nutritive de la viande est due aux protéines complètes, qui contiennent des acides aminés essentiels, et aux lipides, qui contiennent des acides gras polyinsaturés essentiels. Avec la viande, les oligo-éléments et les vitamines entrent dans le corps humain. Les extraits de viande améliorent le goût des aliments, stimulent l'appétit, augmentent la sécrétion des glandes digestives",
cargo_description_fish,"en termes de teneur en protéines, le poisson n'est pas inférieur à la viande, et certaines de ses espèces sont même supérieures à la viande. Les graisses de poisson, qui sont basées sur des acides insaturés, sont plus facilement absorbées par le corps. En outre, le poisson contient de nombreuses vitamines, micro et macronutriments.",
cargo_description_fruits,fruits Succulents et comestibles des plantes. Les fruits sont une composante importante de la nourriture humaine et de nombreux animaux.,
cargo_description_berries,"Petits fruits juteux ou charnus, généralement des plantes arbustives ou herbacées. Les baies étaient une source de nourriture précieuse pour les humains avant même le début de l'agriculture et restent l'une des principales sources de nourriture pour les autres primates. Ils ont été un aliment saisonnier essentiel pour les premiers chasseurs-cueilleurs pendant des millénaires",
cargo_description_vegetables,"partie Comestible (par exemple, un fruit ou un tubercule) de certaines plantes, ainsi que toute nourriture végétale solide autre que des céréales, des fruits ou des baies",
cargo_description_spices,"les Arômes alimentaires, ainsi que les assaisonnements, les épices, les épices sont des produits chimiques, certaines parties de produits biologiques d'origine végétale et leurs mélanges destinés à améliorer les qualités gustatives et aromatiques des aliments préparés et des plats préparés.",
cargo_description_rice,le Riz est riche en glucides et en protéines. Il est considéré comme le principal aliment (National) dans les pays d'Asie du Sud-est et de Chine.,
cargo_description_potato,"l'Introduction de la pomme de terre dans la culture (d'abord par l'exploitation des fourrés sauvages) a commencé il y a environ 9-7 mille ans sur le territoire de la Bolivie moderne. Aujourd'hui, il est un aliment de base dans de nombreuses régions du monde et fait partie intégrante de nombreux stocks alimentaires mondiaux",
cargo_description_wheat,"le Blé a été l'une des premières céréales domestiquées, il a été cultivé au tout début de la révolution néolithique. La farine obtenue à partir de grains de blé est utilisée dans la cuisson du pain, la fabrication de pâtes et de confiseries",
cargo_description_ration,"les aliments conditionnés dans un récipient étanche et ont été stérilisées, destiné à l'alimentation en l'absence de possibilité de cuisiner de la nourriture chaude.",
cargo_description_biowaste,"produits Alimentaires qui ont perdu tout ou partie de leurs propriétés de consommation d'origine dans leurs processus de production, de transformation, d'utilisation ou de stockage.",
cargo_description_liquid_fuel,Utilisé dans les moteurs chimiques et les générateurs d'énergie simples,
cargo_description_nuclear_fuel,Produit à partir d'éléments transuraniens. Utilisé dans les réacteurs nucléaires et les moteurs nucléaires,
cargo_description_fusion_fuel,est Fabriqué à partir d'Hélium-3 et d'Hydrogène. Utilisé dans les réacteurs à fusion et les moteurs à fusion,
cargo_description_steel,Alliage de fer avec du carbone. Les premiers spécimens connus ont été découverts lors de fouilles en Anatolie (Turquie). Ils ont environ 3800 ans. Les aciers aux propriétés élastiques très élevées sont largement utilisés dans la construction de machines et d'instruments,
cargo_description_ceramics,"Matériaux fabriqués à partir d'argiles ou de leurs mélanges avec des additifs minéraux sous haute température, puis refroidis. La céramique est utilisée comme matériau dans l'industrie (Ingénierie, instrumentation, industrie aéronautique, construction, industrie des semi-conducteurs, etc.)",
cargo_description_polymer,"les Polymères sont constitués d'un grand nombre de liens répétitifs de même structure. Les noms des polymères sont formés à partir du nom du monomère avec le préfixe poly -: polyéthylène, polypropylène, etc. les polymères sont fabriqués à partir de caoutchouc, de fibres, de plastiques, de films et de Revêtements de peinture",
cargo_description_optics,"Matériaux qui convertissent le rayonnement électromagnétique dans la plage visible ou proche. La conversion des faisceaux de lumière se produit en raison de la réfraction et de la réflexion de la lumière, de sa diffraction, de son absorption et de son amplification de l'intensité lumineuse.",
cargo_description_electronics,"appareils et appareils Électroniques dont le fonctionnement est basé sur le changement de concentration et le déplacement de particules chargées (électrons) dans le vide, le gaz ou les solides cristallins, et d'autres phénomènes physiques",
cargo_description_components,pièces Solides permettant d'assembler des systèmes mécaniques et des structures de complexité variable,
cargo_description_cable,Dispositif permettant de transmettre de l'énergie électromagnétique ou des signaux d'un objet à un autre. La structure se compose d'un ou plusieurs conducteurs isolés les uns des autres,
cargo_description_led,appareil d'Éclairage utilisant une LED comme émetteur.,
cargo_description_servo,machine Électrique dans laquelle l'énergie électrique est convertie en énergie mécanique.,
cargo_description_composite,"matériau à plusieurs Composants constitué de deux composants ou plus ayant des propriétés physiques et/ou chimiques sensiblement différentes qui, combinées, donnent naissance à un nouveau matériau présentant des caractéristiques différentes de celles des composants individuels",
cargo_description_heat_resistant,Composites présentant une résistance élevée à la déformation plastique et à la rupture sous l'effet de températures élevées et de milieux oxydants,
cargo_description_solar_cells,appareil Électronique qui convertit l'énergie des photons en énergie électrique,
cargo_description_decor_plants,"Plantes cultivées pour la décoration de jardins, parcs, places de loisirs ou de bureaux, de production et d'habitation",
cargo_parameters,"Masse: {weight} kg
Volume: {volume} l",
cargo_liquid,Liquide ou gaz,
led,Lampe,
servo,Moteur,
cargo_composition,Composition:,
build_button_tooltip_production,Max. produit par heure:,
build_button_tooltip_staff,personnel Requis:,
trash_furniture_text,"ces ressources retourneront à l'entrepôt.
Êtes-vous sûr de vouloir démonter l'objet?",
state_construction,"Alors que les bots de construction sont en charge, vous ne pouvez pas construire et installer des objets sur la station. Si les batteries de la station ne sont pas suffisamment chargées, la charge des robots prend beaucoup de temps. Pour accélérer la construction, construisez plus de batteries et de générateurs d'énergie",
outdoor_OutdoorSolarPanel,le panneau Solaire génère de l'électricité pendant la journée (générateur d'énergie),
sign_contract_text,"vous obtenez immédiatement ce qui est promis dans le contrat, et si vous avez le temps de remplir votre part du contrat, les relations avec {fraction} s'améliorent. Sinon, la relation sera rompue et tous les colons et les touristes de cette faction quitteront vos stations. Le contrat peut être annulé avant l'expiration, en payant une pénalité",
contract_cancel,Rompre,
cancel_contract_text,vous devrez payer {cost} pour rompre le contrat. Rompre le contrat?,
cancel_contract_caption,Rupture de contrat,
deficite_end_text,"Ensemble, la crise a réussi à surmonter.
<b>{name}</> est maintenant disponible pour les achats!",
planet_description_mercury,"<b>Mercure</>
 La planète la plus proche du Soleil du système Solaire et la plus petite de ses planètes. La période de circulation autour du Soleil est la plus courte parmi toutes les planètes du système. Comme Mercure n'a presque pas d'atmosphère, la température de sa surface change plus fortement que sur toute autre planète.",
planet_description_venus,"<b>Vénus</>
 A la plus longue période de rotation autour de son axe parmi toutes les planètes du système Solaire et tourne dans la direction opposée à celle de la plupart des planètes.  La pression atmosphérique à la surface de la planète est 92 fois supérieure à celle de la surface de la Terre. Vénus est la planète la plus chaude du système Solaire.",
planet_description_earth,"<b>Terre</>
 Le seul corps connu de l'homme à l'heure actuelle du système Solaire, habité par des organismes vivants. Environ 70% de la surface de la planète est occupée par l'océan Mondial.  L'eau liquide nécessaire à toutes les formes de vie connues n'existe à la surface d'aucune des planètes et planétoïdes connus du système Solaire, à l'exception de la Terre.",
planet_description_moon,"<b>Lune</>
 Le seul satellite naturel de la Terre. La lune est le premier objet astronomique extraterrestre sur lequel l'homme a visité.",
planet_description_mars,"<b>mars</>
 Planète du groupe terrestre avec une atmosphère raréfiée. Mars a une période de rotation et un changement de saisons similaires à celles de la terre, mais son climat est beaucoup plus froid et plus sec que la terre.",
planet_description_jupiter," <b>Jupiter</>
 Géant gazier. La plus grande planète du système Solaire: la masse de Jupiter est 2,5 fois la masse totale de toutes les autres planètes du système Solaire combinées. Jupiter tourne autour de son axe plus rapidement que toute autre planète du système Solaire. Il émet beaucoup plus d'énergie qu'il ne reçoit du Soleil et c'est la source radio la plus puissante (après le Soleil) du système Solaire.",
planet_description_io,"<b>IO</>
 Le satellite le plus dense du système Solaire. L'échauffement des marées provoqué par l'excentricité orbitale est la raison pour laquelle IO est la lune la plus géologiquement active du système Solaire, avec des centaines de volcans et de vastes coulées de lave. ",
planet_description_europa,"<b>Europe</>
 Le plus petit des satellites Galiléens. L'Europe est recouverte d'une croûte de glace lisse d'une épaisseur de 10 à 30 km, sous laquelle se trouve un océan d'eau dans lequel la vie est possible.",
planet_description_ganymede,"<b>Ganymède</>
 Le plus grand satellite du système Solaire. Son diamètre est 8 % plus grand que celui de Mercure. Ganymède est le seul satellite du système Solaire à posséder sa propre magnétosphère.",
planet_description_callisto,"<b>Callisto</>
 Callisto est moins affecté par la magnétosphère de Jupiter que ses satellites plus proches, car il est assez éloigné de lui.",
planet_description_saturn,"<b>Saturne</>
 Géant gazier. Saturne possède un système d'anneaux notable composé principalement de particules de glace. La seule planète du système Solaire dont la densité moyenne est inférieure à celle de l'eau. Saturne est la seule planète dont la vitesse de rotation axiale à l'Équateur est supérieure à la vitesse de rotation orbitale. La magnétosphère de Saturne est inférieure à celle de Jupiter.",
planet_description_enceladus,"< b>enceladus</>
 Reflète plus de lumière du soleil que tout autre corps du système Solaire. Le réchauffement de marée du satellite par l'influence gravitationnelle de Saturne assure l'existence de l'eau sous forme liquide sous sa carapace glacée. Enceladus est géologiquement actif-ses volcans glacés crachent des fontaines de particules de glace d'une hauteur de plusieurs centaines de kilomètres. Encelade est l'endroit le plus probable pour la présence de la vie extraterrestre dans le système Solaire.",
planet_description_titan,"<b>Titan</>
 Il est le seul corps du système Solaire, à l'exception de la Terre, sur lequel il existe un liquide à la surface, et le seul satellite de la planète, ayant une atmosphère dense. Titan dépasse la taille de la planète Mercure, bien qu'elle soit inférieure en masse. Sa masse est de 95% de la masse de toutes les lunes de Saturne. La surface de Titan est constituée de glace d'eau recouverte de lacs et de rivières au méthane et à l'éthane. Dans son atmosphère, il y a des nuages de méthane et des pluies de méthane. Comme sur Terre, il y a un changement de saison sur Titan.",
planet_description_uranus,"<b>Uranus</>
 Géant de glace. Uranus est la planète la plus froide du système Solaire. Tout comme les géantes gazeuses du système Solaire, Uranus possède un système d'anneaux et une magnétosphère. Son axe de rotation se trouve comme «sur le côtépar rapport au plan de circulation de cette planète autour du Soleil.""",
planet_description_neptune,"<b>Neptune</>
 Géant de glace. La planète la plus éloignée du Soleil du système Solaire. Dans l'atmosphère de Neptune, les vents les plus forts font rage parmi les planètes du système Solaire. Neptune, comme Uranus, a une magnétosphère.",
planet_description_triton,"<b>Triton</>
 Le plus grand satellite de Neptune (99 % de la masse totale de tous les satellites de Neptune) et le seul grand satellite du système Solaire avec un mouvement rétrograde (inverse) en orbite. Triton est l'un des rares satellites géologiquement actifs du système Solaire. Ses nombreux cryovolcans crachent de l'azote. Triton, est l'objet le plus froid du système Solaire de ceux qui ont une activité géologique.",
char_nowork,sans Emploi,
state_nowork,tout le personnel n'est pas affecté à un travail. Installer un équipement sur lequel un employé libre ou un robot peut travailler et affecter des travailleurs à celui-ci,
event_nowork,tout le personnel n'est pas affecté au travail,
delete,Supprimer,
state_self_diagnosis,"l'auto-diagnostic du jeu a révélé des problèmes. Cela ne vous empêchera pas de jouer, mais vous aiderez à améliorer le jeu si vous m'envoyez un profil de jeu sur acmain@gmail.com",
state_no_staff,"il n'y a pas de personnel à la station! Embaucher du personnel dans le port spatial le plus proche, ou commander à partir de leurs autres colonies",
video_unlimited,illimité,
immigration_fractions_text,"vous ne pouvez embaucher du personnel que dans les pays qui ont des ports spatiaux sur cette planète. Pour envoyer du personnel d'autres pays, vous aurez besoin de stations orbitales près de cette planète et en orbite Terrestre.",
trade_fractions_text,"vous ne pouvez commercer qu'avec les pays qui ont des ports spatiaux sur cette planète. Pour le commerce avec d'autres pays, vous aurez besoin de stations orbitales près de cette planète et sur l'orbite de la Terre.",
place_description_gateway,"la Passerelle est nécessaire pour déplacer le personnel de la surface de la planète à l'intérieur des bâtiments et à l'arrière. En outre, la passerelle doit être équipée de portes sur les côtés 2x",
place_description_hallway,les Couloirs sont utilisés pour relier les locaux entre eux et comme lieu de séjour temporaire des colons,
place_description_apartment,"dans les espaces de vie, il y a des lits pour dormir les colons. Les touristes occupent eux-mêmes des cabines libres et le joueur doit affecter des cabines au personnel",
place_description_workshop,"des installations de traitement et de production de diverses ressources, des robots de réparation et des régénérateurs d'oxygène sont installés dans les locaux de production",
place_description_russian_cuisine,Café pour les cosmonautes qui préfèrent la cuisine nationale russe,
place_description_american_cuisine,un Café pour les astronautes qui préfèrent la cuisine nationale américaine,
place_description_chinese_cuisine,Café pour les cosmonautes qui préfèrent la cuisine nationale chinoise,
place_description_european_cuisine,Café pour les cosmonautes qui préfèrent la cuisine nationale européenne,
place_description_japanese_cuisine,Café pour les cosmonautes qui préfèrent la cuisine nationale japonaise,
place_description_indian_cuisine,Café pour les cosmonautes qui préfèrent la cuisine nationale indienne,
place_description_mine,exploitation minière à partir d'astéroïdes (ne fonctionne que lors de l'amarrage avec un astéroïde),
place_description_farm,Ferme pour plantes - pour la nourriture et la décoration,
place_description_recreation,"aire de repos. Le personnel y passe tout son temps libre, se repose et se détend.",
place_description_storage,"Entrepôt - zone de stockage avec différents rayonnages, boîtes et conteneurs. L'entrepôt stocke toutes les ressources de la colonie, à l'exception des liquides et des gaz. Plus il y a de rayonnages et de conteneurs dans l'entrepôt - plus il peut stocker de ressources.",
place_description_powerplant,une Centrale électrique est le lieu de production d'électricité dans une colonie à partir de divers combustibles. C'est aussi là que les robots sont chargés,
place_description_hospital,l'hôpital emploie des médecins et traite des colons malades ou blessés,
place_description_laboratory,les laboratoires emploient des scientifiques et des équipements de recherche,
place_description_servers,les serveurs Informatiques sont nécessaires pour la recherche scientifique,
place_description_biotechnic,"Les salles biotechnologiques abritent des bioréacteurs pour le traitement des déchets, et après avoir recherché de la viande synthétique, les biotechnologiques produisent de la viande et du poisson synthétiques",
state_miss_resources,les ressources suivantes manquent en production:,
furniture_tooltip_cage,Intersection avec des murs ou un plafond bas,
furniture_tooltip_object,Interférer avec d'autres objets,
furniture_tooltip_character,éloignez-vous du personnage,
furniture_tooltip_badRoom,il ne peut pas être placé dans cette pièce,
furniture_tooltip_outdoor,Déplacer à l'intérieur de la pièce,
furniture_workshop11,installations de combustion de gaz et de production de combustibles chimiques,
furniture_workshop12,Fabrication de composites conventionnels et résistants à la chaleur,
outdoor_Compressor1,un compresseur Expérimenté extrait une petite quantité de gaz de l'atmosphère de la planète,
outdoor_Compressor2,un compresseur en Série extrait la quantité moyenne de gaz de l'atmosphère de la planète,
outdoor_Compressor3,le compresseur Industriel extrait beaucoup de gaz de l'atmosphère de la planète,
outdoor_Bur1,un foreur Expérimenté extrait une petite quantité de fossiles solides,
outdoor_Bur2,une foreuse en Série extrait une quantité moyenne de fossiles solides,
outdoor_Drill,la foreuse Industrielle extrait beaucoup de fossiles solides,
outdoor_Gaz1,un puits Expérimental extrait de petites quantités de fossiles liquides et gazeux des entrailles de la planète,
outdoor_Gaz2,un puits en Série extrait une quantité moyenne de fossiles liquides et gazeux des entrailles de la planète,
outdoor_Gaz3,un puits Industriel extrait beaucoup de fossiles liquides et gazeux des entrailles de la planète,
outdoor_Wat1,une pompe Expérimentée extrait une petite quantité de liquides de la surface de la planète,
outdoor_Pump,une pompe en Série extrait la quantité moyenne de liquides de la surface de la planète,
outdoor_Wat2,une pompe Industrielle extrait beaucoup de liquides de la surface de la planète,
furniture_workshop02,chaîne de Montage,
furniture_workshop03,séparateur Chimique,
furniture_workshop06,matériel Lithographique,
@hallway_chair,"Dans les sièges des stations orbitales et des navires, les astronautes peuvent s'asseoir dans des sections sans gravité artificielle (stationnaire)",
furniture_hallway24,@hallway_chair,
furniture_hallway25,@hallway_chair,
furniture_hallway26,@hallway_chair,
build_doorsTooltip,Installation des portes. Sélectionnez l'emplacement sur lequel vous voulez installer la porte et cliquez sur le bouton gauche de la souris. Réappliquer-démonter la porte,
state_unreachable,Impossible d'accéder à l'objet. Peut-être que vous devez réorganiser l'objet pour libérer la route. Vérifiez que sur le chemin de l'objet il n'y a pas d'obstacles. Il faut peut-être construire des passerelles.,
no_research,Sélectionner une étude,
research_progress,Étude {progress}%,
modifier_life,Durée de vie <b>{life}</>,
modifier_production,vitesse de production <b>{production}%</>,
modifier_cure,taux de guérison <b>{cure}%</>,
modifier_radiation,Effet du rayonnement <b>{rayonnement}%</>,
modifier_charge,capacité de la batterie <b>{charge}%</>,
modifier_capacity,Capacité des réservoirs <b>{capacity}%</>,
modifier_materials,Consommation de matériaux <b>{materials}%</>,
modifier_radiation,Effet du rayonnement <b>{rayonnement}%</>,
modifier_work,Vitesse de travail <b>{work}%</>,
modifier_launchingCost,Coût de mise en orbite <b>{launchingCost}%</>,
modifier_shipPower,Force de traction des navettes <b>{shipPower}%</>,
modifier_aging,vieillissement de l'organisme <b>{aging}%</>,
research_new_available,Matériel disponible après la recherche:,
research_not_selected,aucune étude en Cours: aucune étude active n'a été sélectionnée,
research_done,Étude terminée!,
state_devices,il N'y a pas assez d'équipement scientifique. Construisez plus de laboratoires et d'équipements scientifiques en eux.,
state_computing,puissance de calcul Insuffisante. Construisez plus de serveurs et de serveurs en eux.,
furniture_laboratory01,poste de travail physique,
furniture_laboratory02,lieu de travail du biologiste,
furniture_laboratory28,poste de travail d'ingénieur,
state_storage,"Indicateur de charge de l'entrepôt. Si l'entrepôt est plein, la production s'arrête (ne s'applique pas aux liquides et aux gaz). Besoin de plus de rayonnages pour le stockage",
state_tank,"Indicateur de remplissage des réservoirs. Si les réservoirs sont pleins, la production de liquides et de gaz s'arrête.",
state_devices,l'Efficacité de la recherche scientifique est réduite en raison du manque d'équipement scientifique. Construisez plus de laboratoires et d'équipements scientifiques en eux.,
state_computing,l'Efficacité de la recherche scientifique est réduite en raison du manque de puissance de calcul. Construisez plus de serveurs et de serveurs en eux.,
,,
,,2000.7.1
view_camera_speed,Vitesse de la caméra,
,,
,,2000.7.2
cargo_tooltip_have,en stock: {have},
cargo_tooltip_not_have,en Rupture de stock,
furniture_tooltip_door,éloignez-vous de la porte,
,,
,,2000.7.4
room_electricity,Électricité {power}⚡,
,,
,,2000.7.6
character_deport,Renvoyer,
deport_caption,Envoyer du personnel,
deport_text,"{name} sera envoyé à partir de la station.
Les relations avec {fraction} se détériorent.
Êtes-vous sûr?",
,,
,,0.8.0
tutorial_caption,Formation,
tutorial_menu,table des matières,
tutorial_prev,Retour,
tutorial_next,en Avant,
tutorial_title_format,{title} {current}/{total},
tutorial_introduction_title,Introduction,
tutorial_introduction0,"Bienvenue à Solargene!
Dans ce panneau est un tutoriel sur le jeu.
Vous pouvez passer à n'importe quel chapitre en appuyant sur le bouton <img id=""menu""/>
Ou faites défiler les pages vers l'avant et vers l'arrière avec les boutons <img id=""prev""/>, <img id=""next""/>
Appuyez sur <img id=""next""/> pour passer à la page suivante",
tutorial_introduction1,"l'interface Principale du jeu est regroupée dans des panneaux similaires au panneau d'apprentissage, vous pouvez les voir sur les côtés gauche et droit de l'écran
Tous les panneaux ont un en-tête comprenant:
- nom
- bouton de dissimulation <img id=""collapse""/>
ainsi que des boutons optionnels:
- afficher / zoom <img id=""focus""/>
- renommer <img id=""edit""/>",
tutorial_introduction2,"si le contenu du panneau ne tient pas à l'écran , vous verrez une barre de défilement sur le côté du panneau et pourrez faire défiler son contenu avec la molette de la souris
Appuyez sur <img id=""menu""/> et sélectionnez le chapitre suivant du tutoriel",
tutorial_camera_title,Contrôle de la caméra,
tutorial_camera0,"Le contrôle de la caméra de jeu se fait principalement avec la souris:
pour faire pivoter la caméra - déplacez la souris vers la bordure de l'écran (gauche, droite, haut ou bas)",
tutorial_camera1,"pour zoomer ou supprimer une caméra d'un objet, placez le pointeur de la souris dessus, puis faites tourner la roue",
tutorial_camera2,"pour faire pivoter la caméra autour d'un objet, placez le pointeur de la souris dessus, puis maintenez la molette enfoncée. Déplacer la souris avec la roue serrée fera tourner la caméra autour de l'objet sélectionné",
tutorial_camera3,"pour déplacer la caméra par rapport à un objet sans rotation, placez le pointeur de la souris dessus et maintenez le bouton droit de la souris enfoncé, puis déplacez-le",
tutorial_camera4,"vous pouvez également déplacer la caméra horizontalement à l'aide des touches fléchées du clavier et des touches W,A,S, D",
tutorial_miniature_title,système Solaire,
tutorial_miniature0,"au début du jeu, vous voyez un modèle miniature du système solaire.
Par défaut, les planètes et le soleil sont agrandis et la gradation des orbites est réduite pour plus de clarté, mais vous pouvez modifier l'échelle d'affichage du système solaire dans le panneau Affichage / Échelle (à gauche)",
tutorial_miniature1,"pour mettre en évidence l'une des planètes du système solaire - cliquez sur son icône dans le panneau Affichage"" (à gauche). Re-pousser-rapprocher la planète""",
tutorial_miniature2,"après avoir sélectionné n'importe quelle planète, un panneau apparaîtra à droite pour elle, dans lequel vous pourrez voir les paramètres physiques de la planète, ainsi que les gisements minéraux et les pays qui ont des ports spatiaux sur sa surface",
tutorial_colony_title,Colonies à la surface,
tutorial_colony0,"pour une colonie, vous devez choisir une planète ou un satellite (à l'exception de la Terre) sur lequel se trouve au moins un port spatial, ou sur l'orbite d'un navire ou d'une station avec un équipage",
tutorial_colony1,"pour créer une nouvelle colonie, vous aurez besoin d'argent. Ils peuvent être obtenus en concluant un contrat avec l'un des pays. Le plus simple est de conclure un contrat pour créer une colonie avec le pays qui a déjà un port spatial sur cette planète. Cliquez sur le drapeau de ce pays dans le panneau du joueur (à gauche) et contractez la création de la colonie.",
tutorial_colony2,"dans le panneau planète (à droite), cliquez sur le bouton 'Fonder une colonie'. Si vous jouez pour la première fois, il est préférable de choisir un endroit sur le côté jour de la planète afin que les panneaux solaires puissent immédiatement commencer à produire de l'électricité.",
tutorial_colony3,une fois que vous avez choisi l'emplacement de la colonie sur la surface de la planète et son nom - à droite s'ouvre le panneau avec le nom de votre colonie. Cliquez sur 'Aller à la station 'dans ce panneau,
tutorial_colony4,"Excellent, maintenant vous devez choisir un endroit pour atterrir les navettes. Cliquez sur le bouton <img id=""landing""/> Dans le panneau Construction (à droite), puis sélectionnez un terrain plat sans inclinaison. Dès que le pointeur devient vert - cliquez sur le bouton gauche de la souris",
tutorial_colony5,"au cours du développement de la colonie, vous ouvrirez de nouveaux objets que vous pourrez y placer. En outre, dans le coin inférieur gauche, vous pouvez voir le panneau État"" pour votre station - il affichera les indicateurs les plus importants","ainsi que des alertes sur les situations nécessitant une décision urgente (en rouge)"""
tutorial_colony6,"En premier lieu dans la colonie avez besoin de déployer des panneaux solaires - vous pouvez voir dans le panneau de 'Construction' (à droite) <img id=""solar_panel""/> Maintenant, vous n'avez pas le matériel nécessaire - dans la bulle d'aide pour eux dans le panneau de construction indique quels sont les besoin et de combien. Commandez le matériel nécessaire dans le panneau Entrepôt (à droite) <img id=""buy""/>",
tutorial_colony7,"maintenant, vous devez attendre que la navette apporte les bons matériaux. Les navettes transportent à la fois du fret et du personnel entre les stations. Le nombre de navettes attendues à l'arrivée et au départ de la station actuelle peut être vu dans son panneau de droite",
tutorial_colony8,"Après la construction de panneaux solaires-vous devez installer des batteries. Les batteries sont chargées pendant la journée et donnent de l'énergie la nuit. Combien de temps il reste avant l'aube et le coucher du soleil dans la colonie, vous pouvez voir dans son panneau à droite.",
tutorial_colony9,"le Solde de l'électricité est affiché dans le panneau État"" de la colonie en bas",et l'électricité est consommée par les bots de construction
tutorial_colony10,"Vous êtes maintenant prêt à passer à la construction de la base. Pour commencer, vous devez installer des supports dans le sol <img id=""pillar""/> et déjà sur eux, vous pouvez mettre des locaux",
tutorial_colony11,"La première pièce que vous devez installer est un SAS et l'équiper de portes. Sans cela, le personnel ne pourra pas se déplacer à l'intérieur ou à l'extérieur",
tutorial_colony12,"Normalement, l'entrée de la passerelle est située au-dessus de la surface et le personnel ne peut pas entrer. Dans ce cas, du côté de la porte extérieure, vous devez construire des passerelles et des escaliers <img id=""stair""/>",
tutorial_staff_title,Personnel,
tutorial_staff0,"pour embaucher du personnel - cliquez sur 'Embaucher' dans le panneau 'Personnel' (à gauche). Les employés ont une spécialisation différente, qui est affichée avec des icônes colorées à côté d'eux. Après l'embauche, le personnel arrivera à la station sur les navettes. L'heure avant l'arrivée, vous pouvez voir dans le panneau de la colonie",
tutorial_staff1,le personnel de votre station a des besoins - qui doivent être satisfaits. Ceci est signalé par les indicateurs dans le panneau État en bas de l'écran. Vous pouvez également découvrir ce dont un personnage individuel a besoin en le sélectionnant dans le panneau Personnel (à gauche).,
tutorial_staff2,"le personnel ayant des besoins non satisfaits est moins satisfait. Si le contentement est réduit à 0% , ce personnage ne fonctionnera pas",
tutorial_staff3,"Après l'arrivée, la première chose à faire est de placer le personnel à la station. Au début du jeu, des bancs dans les couloirs de la station conviendront à cela",
tutorial_staff4,"Si vous avez plusieurs stations - vous pouvez envoyer n'importe quel employé ou robot d'une station à une autre (dans la même planète, ou entre les stations orbitales). Pour ce faire, dans le panneau du personnage (à droite), cliquez sur la station vers laquelle le personnage se rendra dans la liste Commander""""",
tutorial_building_title,Construction,
tutorial_building0,"lors De la construction d'une pièce, vous devez sélectionner un bloc dans le panneau Construction (à droite) et le type de pièce que vous voulez construire (en haut du panneau Construction)",
tutorial_building1,"la Construction est faite par l'extension des blocs les uns aux autres. Les unités du même type forment une seule pièce (à l'exception des appartements). Dans ce cas, vous pouvez attacher des blocs non seulement sur le côté mais aussi en haut et en bas, ce qui vous permet de créer des pièces de différentes formes et tailles",
tutorial_building2,"dans les murs intérieurs entre les différentes pièces doivent être installés des portes, pour le passage du personnel, pour ce faire, sélectionnez la porte dans le panneau Construction ""(à droite) et cliquez sur l'endroit où vous voulez l'installer""",
tutorial_building3,"dans la mesure où les locaux peuvent être très hauts, vous pouvez y installer des planchers et des escaliers en sélectionnant l'élément approprié dans le panneau Construction ""(à droite)","puis en cliquant sur l'endroit dans la pièce où ils doivent être placés"""
tutorial_objects_title,Matériel,
tutorial_objects0,L'équipement de la colonie peut être installé à l'intérieur et à l'extérieur,
tutorial_objects1,l'Équipement installé à l'extérieur est disponible dans le panneau Construction (à droite),
tutorial_objects2,"pour installer l'équipement à l'intérieur d'une pièce - cliquez sur la pièce, puis dans le panneau de cette pièce (à droite), sélectionnez l'équipement souhaité",
tutorial_objects3,"la Rotation de l'équipement est effectuée par les touches Q, E. ou la molette de la souris lorsque le bouton droit de la souris est enfoncé",
tutorial_objects4,l'Installation du matériel est possible si elle est affichée en vert,
tutorial_objects5,"si vous changez d'avis sur l'installation du matériel, cliquez sur Désinstaller dans le panneau de ce matériel à droite. En outre, l'équipement peut être démonté à tout moment",
tutorial_production_title,Production,
tutorial_production0,"une Colonie peut produire une variété de ressources pour l'autosuffisance ou la vente. Pour ce faire, vous aurez besoin de l'équipement et du personnel appropriés",
tutorial_production1,"Sur ce qui peut être produit sur le matériel (et ce qui est consommé), vous pouvez apprendre à partir de l'info-bulle avant de l'installer (sur le bouton matériel), il indique le personnel nécessaire pour cela",
tutorial_production2,"pour affecter du personnel à l'équipement intérieur - cliquez sur cette pièce, et dans le panneau de la pièce (à droite), cliquez sur 'Affecter du personnel'",
tutorial_production3,"pour affecter du personnel à l'équipement extérieur - survolez-le et cliquez sur <img id=""staff""/>",
tutorial_production4,l'Équipement peut produire plusieurs types de ressources. Vous pouvez désactiver la production d'une ressource dans le panneau de l'équipement (à droite),
tutorial_production5,"vous pouvez également limiter la production de chaque ressource dans le panneauEntrepôt (à droite) <img id=""cargo_production""/>. La ressource ne sera pas produite s'il y a plus de stock que ce qui est spécifié dans ce panneau""",
tutorial_production6,"en Cas de pénurie de ressources pour la production, l'indicateur <img id=""miss""/>apparaît dans le panneau État (en bas)",
tutorial_production7,la production ne sera Pas non plus effectuée lorsque l'électricité est coupée pour l'équipement (ou dans la pièce où elle est située),
