Key,SourceString,Comment
tutorial_research3,研究を進めるためには主に3つのリソースが必要です、それは科学者・科学機器・サーバです。まずは研究室を用意し、研究者用のデスクを設置してください。その後、研究者を雇用して研究室に割り当てます。,
tutorial_research4,"研究室にはデスクの他に科学機器を設置することができます。十分な数の科学機器がなければ、研究は停滞してしまいます。もし科学機器が足りない場合は、画面左下のステータスパネルで<img id=""research""/>アイコンが赤色に光ることでしょう。",
tutorial_research5,"研究にはまたサーバも必要であり、これはサーバルームに設置できます。サーバが足りない場合は、画面左下のステータスパネルで<img id=""computing""/>アイコンが赤色に光って知らせてくれます。",
tutorial_research6,異なる惑星の異なるステーションで並行して研究を実施すると、より高効率で研究を進められます。,
tutorial_tourism_title,観光,
tutorial_tourism0,観光客の受け入れはステーションの収入源の一つです。観光客は、ステーションのある惑星の宇宙港または軌道ステーションからやってきます。,
tutorial_tourism1,観光客を受け入れたい場合、画面右のステーションパネルにある「受け入れる観光客数」を設定してください。観光客を受け入れたくなくなった場合は、「受け入れる観光客数」を0にしましょう。,
tutorial_tourism2,観光客は滞在中に、ステーション内の空いている居室を利用します。観光客用に十分な客室を用意するようにしましょう。,
tutorial_tourism3,観光客の食嗜好は様々です。観光客の需要を満たせるよう、あらかじめ各国のカフェを用意しておきましょう。,
tutorial_tourism4,観光客がステーションを去る際に、彼らの満足度に応じてステーションの評価が更新されます。ステーションの評価は画面右上のステーションパネルで確認できます。☆が多いほど、訪れる観光客が増えるでしょう。,
tutorial_tourism5,ステーションの評価とは別に、各国との親交度も観光客数に影響します。画面左上のプレイヤーパネルから国をクリックすれば、その国との親交度を確認できます。,
tutorial_tourism6,（契約などで）特定の国から多く観光客を募りたい場合は、広告キャンペーンが利用できます。広告キャンペーンを実施することで、各国との親交度を一時的に向上させることができます。,
tutorial_stations_title,軌道ステーション,
tutorial_stations0,"軌道ステーションは大きく2つの役目を果たします。まず、異なる惑星のコロニー間で資源やスタッフをやりとりする際のハブとして利用されます。
そしてより重要なのが、軌道ステーションはエンジンを増設することで<red>宇宙船として利用</>でき、これで宇宙港がない未開の惑星へ入植することが可能になるのです！",
tutorial_stations1,軌道ステーションの運営は、コロニーの運営と大部分で同じです。スタッフを雇用して働かせたり、資源を生産したり、研究を実施したり、観光客を受け入れたりすることができです。,
tutorial_stations2,軌道ステーションは宇宙港のある惑星でのみ作成可能です。軌道ステーションを作成したい惑星を選択し、画面右の惑星パネルで「軌道にステーションを置く」をクリックし、どの国の宇宙港から打ち上げるか選択してください。,
tutorial_stations3,太陽系ビューから軌道ステーションのビューに移動するには、コロニーの時と同様、画面右のステーションパネルから「ステーションに移動」ボタンをクリックしてください。,
tutorial_stations4,"軌道ステーションとコロニーの大きな違いの一つとして、軌道ステーションは次の3種類のセクションで構成される点です。
まず、無重力の<img id=""section""/>固定セクション。次に回転により重力を発生させている<img id=""whell""/>回転セクション。そしてそれらを繋ぐ<img id=""axis""/>軸です。
これらはすべて画面右の建設パネルから建設することができます。",
tutorial_stations5,静止セクションには、スタッフが立ち寄らない部屋（倉庫など）が建設できるほか、タンク、バッテリー、ソーラーパネル、エンジン、シャトルドックを建設することができます。,
tutorial_stations6,"回転セクションには、スタッフが立ち寄る部屋全般を建設できます。例えば居室、カフェ、研究室、医務室、工業区画などの各種生産区画、レクリエーションルームなどです。
回転セクションにはブロックを増設できない方向があるなど、建設の要領がコロニーの時と若干異なる点に注意してください。",
tutorial_stations7,回転セクションが回転しない？　描写負荷が高いため、デフォルトでは回転はオフになっているのです。あなたのPCスペックに自信がある場合、画面左のビューパネルの「セクションの回転」スライダーを操作することで、回転セクションの回転速度を調整することができますよ。,
tutorial_fly_title,惑星間飛行,
tutorial_fly0,惑星間飛行のために宇宙船を作成しましょう。宇宙船は軌道ステーションにエンジンを増設することで作ります。既存のステーションを転用してもいいですし、宇宙船用に新造してもいいでしょう。,
tutorial_fly1,"軌道ステーションを宇宙船として利用するためには、大きな推力を生み出す強力なエンジン<img id=""engine""/>が必要です。姿勢制御用のスラスター<img id=""thruster""/>では惑星間飛行はできないので注意してください。",
tutorial_fly2,エンジンを増設した軌道ステーションでは、ステーションパネルに宇宙船としての情報が追加で表示されます。ここで宇宙船の性能を確認したり、飛行計画を策定し実際に惑星間飛行を開始したりすることができます。,
tutorial_fly3,宇宙船の燃料は、取り付けられているエンジンの種類によって変わってきます。例えば化学エンジンは液体燃料、原子力エンジンは原子力ジェット燃料が必要です。エンジンにあった燃料を搭載しているか、注意してください。,
tutorial_fly4,"（このゲームの）宇宙船の性能は、大きく2つのパラメータで表されます。ΔVと推力です。
ΔVは宇宙船の向きと速度を単位時間あたりでどれだけ変化させられるかを表す値です。これは惑星間飛行を実施する際に第一に意識すべきパラメータです。ΔVが大きいほど、より早くより遠い星まで到達できるからです。ΔVは、燃料を多く搭載するほど、船が軽いほど、エンジンの推力がより高いほど大きくなります。",
tutorial_fly5,推力はエンジンが宇宙船を推し進める力です。推力が高いほど、惑星間飛行に掛かる時間を短くできるでしょう。推力は搭載されているエンジンの種類と数、および宇宙船の総重量により決定します。,
tutorial_fly6,宇宙船の構築が完了し、エンジンにあった十分な燃料を搭載すれば、準備は完了です。画面右のステーションパネルから目的地ボタンをクリックしましょう。その後、太陽系ビューで目的地の惑星を選択します。,
tutorial_fly7,目的を選択すると、次に飛行計画を策定できます。飛行計画では主に「出発日」と「燃料消費量」の2つのパラメータを調整します。この2つのパラメータに従って、コンピュータが最適な飛行経路を導出します。,
tutorial_fly8,出発日を調整すれば、より有利な飛行計画を導出できるかもしれません。例えば、出発地の惑星と到着地の惑星の距離が近くなる時期に出発すれば、より短い時間で目的地に到着できるでしょう。,
tutorial_fly9,燃料消費量の調整ですが、これは飛行時間と相関関係にあります。より早く目的地に着きたければ、燃料消費量を増やしましょう。逆に少ない燃料消費量で飛行する場合、目的地への到着は延びてしまいます。,
tutorial_fly10,飛行計画を決定し、それに見合う燃料が搭載されているかを確認したら、「OK」をクリックしてください。その後、宇宙船は飛行計画に従って自動的に操縦されます。出発前であれば、「キャンセル」をクリックすることでいつでも飛行計画を中断できます。,
tutorial_fly11,注意点として、太陽系ビューで確認できる惑星や宇宙船は、デフォルトでは現実よりも著しく大きく表示されています（宇宙は広大なので、そうしなければ小さすぎて見えなくなってしまいます！）。もし宇宙船が惑星に衝突したりめり込んだりして見えても、それは見かけだけの話なので、心配しないでください。ビューのスケールは、画面左のビューパネルの「スケール」で調整できます。,
tutorial_fly12,惑星間飛行が無事完了したでしょうか？　宇宙船が新しい惑星に到着したら、あなたはその惑星にコロニーを設立し、そこに宇宙船から資源や職員を送り出すことができます。,
tutorial_fly13,なお、目的地には惑星／衛星だけでなく小惑星を選択することもできます。太陽系ビューで小惑星を見つけられない場合は、画面左のビューパネルで惑星のスケールを小さくしてみましょう。隠れていた小惑星が見つかるかもしれません。,
menu_earlyAccess,アーリーアクセスについて,
early_access_text,"アーリーアクセスでSolargeneをサポートしていただきありがとうございます！

ゲームは鋭意開発中で、私に以下を送っていただくとゲームの改善に協力できます。
1. 重大なエラーやゲームロジックの不具合に関する情報
2. ローカライズの不具合に関する情報
3. バランスやゲームの仕組みに関する提案
4. ゲームについて私に伝えるべきと考えるすべてのもの

discord： acprog#2519
email： acmain@gmail.com

頑張りましょう！",
early_access_caption,ようこそ！,
audio_settings,サウンド設定,
audio_settings_total_volume,全体音量,
audio_settings_music_volume,BGM音量,
audio_settings_sfx_volume,エフェクト音量,
audio_settings_ui_volume,インターフェース音量,
video_brightness,明るさ,
event_dead,スタッフが死亡した,
state_dead,"以下のスタッフが死亡しました：
{dead}
医務室または医師が不足しているおそれがあります。",
ice,氷,
cargo_description_ice,水の氷です。太陽系惑星では水が凍った状態で採掘されることがままあります。氷のままで利用されることはほぼなく、溶かして水として利用されます。,
furniture_workshop01,ガラス炉,
furniture_workshop13,解氷機,
furniture_workshop14,複合材生産装置,
furniture_workshop15,小型アーク炉,
furniture_workshop16,中型アーク炉,
furniture_workshop17,大型アーク炉,
furniture_workshop18,小さな鉱石ハンドラー,
furniture_workshop19,ミディアムオレハンドラー,
furniture_workshop20,核濃縮器,
furniture_workshop21,核融合燃料生産装置,
furniture_workshop22,小型ガス処理機,
furniture_workshop23,中型ガス処理機,
furniture_workshop24,大型ガス処理機,
furniture_workshop25,ポリマー生産装置,
furniture_workshop26,電気分解装置,
furniture_workshop27,水素バーナー,
furniture_workshop28,メタンバーナー,
furniture_workshop29,水素燃料生産装置,
furniture_workshop30,メタン燃料生産装置,
,,
,,2000.8.1
tutorial_colony1,コロニーの設立には何かと資金が必要です。あなたの資金がいくらあるのかは、画面左のプレイヤーパネルで確認できます（¤アイコンの数字です）。資金はいずれかの国と契約することで獲得できます。特に最初は、<red>惑星に宇宙港を持っている国</>と「コロニーを設立する」契約をすることをオススメします。画面左のプレイヤーパネルで契約したい国をクリックすることで、契約を締結することができます。,
mod_moon_colonization,月への入植（イージー）,
mod_mars_colonization,火星への入植（ノーマル）,
contract_all_complited,すべての履行事項が満たされています,
camera_settings,カメラの設定,
camera_settings_border_rotation,画面の境界付近で回転,
camera_settings_border_rotation_tooltip,マウスカーソルを画面の端に移動すると、カメラがその方向に回転します,
camera_settings_free_camera,自在カメラ,
camera_settings_orbital_camera,軌道カメラ,
camera_settings_speed,矢印キーまたはWASDキーによるカメラの動く速さ,
,,
,,2000.8.6
settings_title,ゲーム設定,
settings_difficulty,難易度,
settings_easy,ビギナー,
settings_normal,ノーマル,
settings_easy_tooltip,"いずれの国も断交状態になりません
自然災害が発生しません
物資不足が通常より早く解消します
スタッフへの悪影響が軽減されます
資源産出量が増加します
ソーラーパネルの発電量が増加します
契約の人員に関する要件が緩和されます",
settings_normal_tooltip,通常の難易度です,
camera_settings_distance,クリッピング距離,
camera_settings_distance_tooltip,部屋が透明になるカメラからの最大距離,
video_night_brightness,夜の明るさ,
,,
,,2000.8.7
events,ステーション,
,,
,,2000.8.13
tutorial_introduction0,"Solargeneへようこそ！
このパネルには、ゲームのチュートリアルが表示されます。
<red>最初にこれを読み、ゲームの内容に習熟することをおすすめします。</>
<img id=""menu""/>ボタンを押すと、任意のチャプターに切り替えることができます。
<img id=""prev""/>、<img id=""next""/>ボタンを押すと、ページを前後にめくります。
<img id=""next""/>をクリックして、次のページに進んでください。",
tutorial_colony6,"何より先に、ソーラーパネルを設置する必要があります。建設パネルから<img id=""solar_panel""/>ボタンで設置してください。
資材が足りなくて建てられない？　まず建てたい建物のボタンにフォーカスして、必要な資材を確認します。次に画面右の倉庫パネルの<img id=""buy""/>ボタンをクリックし、資材を発注してください。ソーラーパネルを含めた初期建設用に、以下の資材を発注しておきましょう。",
tutorial_building4,建築ブロックを建設した時、同時に床ブロックが建設されることがあります。これは、すでに設備を設置した部屋を下方向に増設したときに発生します（床を設置しないと設備が落下しますよね？）。床ブロックが不要であれば、設備を取り除いたあとで解体することができます。,
tutorial_stations4,"軌道ステーションとコロニーの大きな違いの一つとして、軌道ステーションは次の3種類のセクションで構成される点です。
まず、無重力の<img id=""section""/>静止セクション。次に回転により重力を発生させている<img id=""whell""/>回転セクション。そしてそれらを繋ぐ<img id=""axis""/>シャフトです。
これらはすべて画面右の建設パネルから建設することができます。軌道ステーションの初期建設用に、下記の資源を発注しておきましょう。",
tutorial_fly1,"軌道ステーションを宇宙船として利用するためには、大きな推力を生み出す強力なエンジン<img id=""engine""/>が必要です。姿勢制御用のスラスター<img id=""thruster""/>では惑星間飛行はできないので注意してください。
また異なる種類のエンジンを同時に設置することはできません。",
tutorial_fly12,"また、より重要な注意点として、惑星間飛行中はスタッフや資源の<red>やりとりが一切できません</>。飛行中に消費する水、食糧や酸素などをすべて事前に積み込んでから飛行を開始してください。
宇宙船が新しい惑星に到着したら、あなたはその惑星にコロニーを設立し、そこに宇宙船から資源やスタッフを送り出すことができます。",
,,
,,2000.8.14
sell_description,シャトルが資源を受け取ったあと、売却金が入金されます。,
,,
,,2000.8.28
character_states_console&biotechnic,培養作業中,
character_states_move_to_console&biotechnic,バイオ技術室へ移動中,
,,
,,0.8.32
build_tooltip_CantRemoveDockWithShuttle,シャトルが離着陸するのを待ってください。,
build_tooltip_CantRemoveEngineInActiveRoute,飛行中はエンジンを解体できません,
,,
,,0.9.0
russia_man_firstNames,Alexander/Alexey/Andrey/Anton/Arseny/Artem/Vasiliy/Victor/Vitaly/Vladimir/Vladislav/Vyacheslav/George/Gleb/David/Daniel/Denis/Dmitry/Evgeniy/Egor/Ivan/Igor/Ilya/Kirill/Konstantin/Lev/Maxim/Mark/Matvey/Michael/Nikita/Nikolay/Oleg/Pavel/Roman/Ruslan/Sergei/Stanislav/Stepan/Timofey/Timur/Fedor/Yuri/Yaroslav,
russia_man_lastNames,Ivanov/Smirnov/Kuznetsov/Popov/Vasiliev/Petrov/Sokolov/Mikhailov/Novikov/Fedorov/Morozov/Volkov/Alekseev/Lebedev/Semenov/Egorov/Pavlov/Kozlov/Stepanov/Nikolaev/Eagles/Andreev/Makarov/Nikitin/Zakharov/Zaitsev/Solovyov/Borisov/Yakovlev/Grigoriev/Romanov/Sparrows/Sergeev/Kuzmin/Frolov/Alexandrov/Dmitriev/Korolev/Gusev/Kiselyov/Ilyin/Maximov/Poles/Sorokin/Vinogradov/Kovalev/Belov/Medvedev/Antonov/Tarasov,
russia_woman_firstNames,Alexandra/Alyona/Alina/Alice/Anastasia/Angelina/Anna/Arina/Valeria/Varvara/Vasilisa/Vera/Veronica/Victoria/Daria/Diana/Eva/Evgenia/Ekaterina/Elena/Elizabeth/Zlata/Irina/Karina/Kira/Kristina/Xenia/Lilia/Lyubov/Lyudmila/Margaret/Marina/Maria/Milan/Hope/Natalya/Olga/Polina/Svetlana/Sophia/Taisiya/Ulyana/Yulia/Yana,
russia_woman_lastNames,Ivanova/Smirnova/Kuznetsova/Popova/Vasilyeva/Petrova/Sokolova/Mikhailova/Novikova/Fedorova/Morozova/Volkova/Alekseeva/Lebedeva/Semenova/Egorova/Pavlova/Kozlov/Stepanova/Nikolaev/Orlova/Andreeva/Makarov/Nikitina/Zakharova/Zaitseva/Solovyov/Borisova/Yakovleva/Grigorieva/Romanova/Vorobyova/Sergeeva/Kuzmina/Frolova/Alexandrova/Dmitrieva/Koroleva/Guseva/Kiselyova/Ilyina/Maximova/Polyakova/Sorokina/Vinogradova/Kovaleva/Belova/Medvedev/Antonova/Tarasova,
america_man_firstNames,Frank/James/William/Thomas/John/Eugene/Neil/Michael/Edwin/Charles/Richard/Alan/John/Fred/Alan/Stuart/Edgar/Alfred/David/James/Charles/Thomas/Ronald/Harrison,
america_man_lastNames,Borman/Lovell/Anders/Stafford/Young/Cernan/Armstrong/Collins/Aldrin/Conrad/Gordon/Bean/Swigert/Hayes/Shepard/Rusa/Mitchell/Scott/Warden/Irwin/Duke/Mattingly/Evans/Schmitt,
america_woman_firstNames,Sally/Judith/Catherine/Anna/Margaret/Shannon/Bonnie/Mary/Ellen/Catherine/Marsha/Linda/Helen/Millie/Tamara/Robert/Nancy/Susan/Ellen/Janice/Nancy/Eileen/Wendy/Marie/Catherine/Claudie/Susan/Kalpana/Janet/Julie/Pamela/Peggy/Sandra/Laurel/Lisa/Heidemarie/Anusha/Sunita/Tracy/Barbara/Karen/Catherine/Nicole/Dorothy/Shannon/Samantha/Kathleen/Serina/Ann/Kristina/Jessica/May/Stephanie/Joan/Yvonne/Jeanette/Jessica,
america_woman_lastNames,Ride/Resnik/Sullivan/Fisher/Seddon/Lucid/Dunbar/Cleve/Baker/Thornton/Ivins/Godwin/Charmaine/Fulford/Jernigan/Bondar/Davis/Helms/Ochoa/Voss/Carrie/Collins/Lawrence/Weber/Coleman/Enyere/Kilrain/Chawla/Khair/Kavandi/Payette/Melroy/Whitson/Magnus/Clark/Novak/Piper/Ansari/Williams/Dyson/Morgan/Nyberg/MacArthur/Scott/Lindenburger/Walker/Cristoforetti/Rubins/Chancellor/McClain/Koch/Meir/Jamison/Wilson/Higginbotham/Cagle/Epps/Watkins,
china_man_firstNames,Mingli/Wenyang/Lei/Minj/Janji/Xianliang/Zeng/Xiaobo/Zengjong/Zengsheng/Xiaozi/Chan/Tao/Xing/Changming/Changpu/Shen/Xuyekin/Ksueyu/Bohai/Iongzeng/Iongliang/Iongnian/Yongrui/Ping/Chao/Kuan/Chaoxiang/Yang/Enlay/Gengis/Ruthenium/Hui/Fa/Kianfan/Tingj/Hee/Cheng/Chenglei/Jaming/Kikiang/Duiyi/Huojin/Yunksu/Eiguo/Zedong/Zemin/Liang/Zengguang/Liwei,
china_man_lastNames,Bokin/Guozhi/Deming/Zhong/Zian/Yingji/Kiang/Liang/Minj/Rong/Fa/Huang/Cheng/Eiguo/Yun,
china_woman_firstNames,Xiaozhi/Xiaoking/Ju/Huang/Xiaoli/Ruiling/Xiaolian/Xiaoling/Xiaotong/Xiaofan/Xiaohui/Xiaauen/Xierong/Ruolan/Xiaodan/Ruomei/Xiaojian/Kingj/Xiaosheng/Kingjao/Kingling/Xingjuan/Xiuying/Xiulan/Lanying/Lanfeng/Xing/Xifeng/Ning/Ningong/Xia/Xiu/Hang/Xu/Xu'eman/Shi/Deyu/Niu/Ki/Kuifeng/Ting/Shaoking/Kiang/Mingju/Mingxia/Mingyu/Kiyu/Dandan/Ying/Jen,
china_woman_lastNames,Ai/Wenkian/Ji/Jiao/Gia/Gilan/Ki/Kiaohui/Kiyu/Xiaoli/Xingjuan/Lijuan/Lihua/Meihui/Ningong/Ruolan/Ting/Fenfang/Huizhong/Chengguan/Shuang/Yui/Yuming/Yun/Ya,
europe_man_firstNames,Adam/Adomas/Adrians/Afonso/Aksel/Alejandro/Aleksander/Alessandro/Alexander/Alexandru/Alfred/Andrea/Andreas/Andrei/Andrej/Anton/Antoni/Archie/Arthur/August/Ben/Benas/Bence/Benjamin/Charalampos/Charlie/Christos/Cillian/Conor/Constantin/Daniel/Daniels/David/Dimitar/Dimitri/Dimitris/Dominik/Dominykas/Duarte/Edoardo/Eino/Elias/Emil/Emīls/Enzo/Felix/Filip/Finn/Florin/Fran/Franc/Francesco/Francisco/Franciszek/Frans/Gabriel/Gabriele/George/Georgios/Gustavs/Harry/Henri/Henry/Herkus/Hristo/Hugo/Ilmari/Ioannis/Ionut/Isak/Ivan/Jack/Jake/Jakob/Jakov/Jakub/James/Jan/Janez/Jēkabs/João/Johannes/John/Jokūbas/Jonas/Jordan/Jože/Jožef/Juhani/Jules/Kajus/Karl/Kārlis/Kostas/Kristofer/Leo/Leon/Leonardo/Levente/Levi/Liam/Lio/Lorenzo/Louis/Lourenço/Luca/Lucas/Luka/Lukas/Lukáš/Lukáš/Maël/Malthe/Manuel/Marcell/Marios/Mark/Markas/Marko/Marks/Markuss/Martim/Martin/Matas/Máté/Matei/Matej/Mateo/Matteo/Mattia/Matyáš/Maximilian/Mees/Michal/Michalis/Miguel/Mihael/Mihai/Mikael/Mikołaj/Milan/Miron/Muhammad/Nicolas/Nikodem/Nikolai/Nino/Noah/Noel/Olavi/Oliver/Olivér/Olivers/Onni/Oscar/Pablo/Panagiotis/Paul/Petar/Peter/Raphaël/Rasmus/Rían/Riccardo/Roberts/Robin/Roko/Samuel/Santiago/Sebastian/Sem/Stanisław/Stefan/Stephen/Szymon/Tadhg/Teo/Theo/Theodor/Thomas/Tobias/Toivo/Tomás/Tomáš/Tommaso/Valdemar/Vasil/Victor/Vojtěch/William/Zack/Zalán,
europe_man_lastNames,Anderson/Ansari/Baker/Bondar/Borg/Cagle/Carrie/Chancellor/Charmaine/Chawla/Clark/Cleve/Coleman/Collins/Cristoforetti/Davis/De Jong/Dunbar/Dyson/Enyere/Epps/Fisher/Fulford/Garcia/Georgiou/Godwin/Gruber/Hansen/Helms/Higginbotham/Horvat/Ivanov/Ivins/Jamison/Jensen/Jernigan/Kavandi/Kazlauskas/Khair/Kilrain/Koch/Korhonen/Lawrence/Lindenburger/Lucid/MacArthur/Magnus/Martin/McClain/Meir/Melroy/Morgan/Murphy/Nagy/Novak/Nowak/Nyberg/Ochoa/Papadopoulos/Payette/Peeters/Piper/Popa/Resnik/Ride/Rossi/Rubins/Schmit/Scott/Seddon/Silva/Smith/Sullivan/Tamm/Thornton/Varga/Voss/Walker/Watkins/Weber/Whitson/Williams/Wilson,
europe_woman_firstNames,Adéla/Agnes/Aino/Alba/Alexandra/Alice/Alicja/Alina/Alisa/Alise/Alma/Amálie/Ambre/Amelia/Amelija/Amēlija/Ana/Ana-Maria/Andreea/Andreja/Androula/Anna/Astrid/Aurora/Ava/Beatrice/Beatriz/Benedita/Bianca Maria/Boglárka/Camila/Camille/Carla/Carolina/Catherine/Charlotte/Chloe/Chloé/Christina/Clara/Cyprus/Daniela/Dārta/Denisa/Desislava/Éabha/Elena/Eleni/Elija/Eliška/Elizabete/Ella/Elsa/Ema/Emilia/Emilija/Emīlija/Emily/Emma/Eva/Fiadh/Florence/Francisca/Freja/Freya/Frida/Georgia/Georgiana/Gergana/Ginevra/Giulia/Grace/Gulia/Hana/Hanna/Hannah/Hélène/Helmi/Iben/Ida/Ilona/Ioana/Ioanna/Irena/Isla/Ivanka/Ivy/Izabelė/Jade/Julia/Juliette/Kamilė/Karolína/Katerina/Lara/Laura/Lea/Leah/Lėja/Lena/Leni/Lenna/Leonor/Liepa/Lili/Lilien/Lilly/Lily/Lina/Linnea/Louise/Luca/Lucia/Lucija/Lucy/Ludovica/Luknė/Luna/Maja/Margarida/Maria/Maria Alexandra/Marie/Marija/Marta/Martina/Mateja/Matilda/Mia/Mila/Mojca/Natália/Natálie/Nataša/Nela/Nika/Nina/Noor/Nora/Olivia/Oliwia/Panagiota/Patricija/Paula/Petya/Pola/Rita/Romy/Rose/Rositsa/Saar/Sara/Sára/Selma/Sofia/Sofija/Sophia/Sophie/Tereza/Tess/Valentina/Valentina/Valeria/Vassiliki/Vera/Victoria/Viktória/Viktorie/Vittoria/Willow/Wilma/Yara/Yordanka/Zoé/Zofia/Zuzanna,
europe_woman_lastNames,Anderson/Ansari/Baker/Bondar/Borg/Cagle/Carrie/Chancellor/Charmaine/Chawla/Clark/Cleve/Coleman/Collins/Cristoforetti/Davis/De Jong/Dunbar/Dyson/Enyere/Epps/Fisher/Fulford/Garcia/Georgiou/Godwin/Gruber/Hansen/Helms/Higginbotham/Horvat/Ivanov/Ivins/Jamison/Jensen/Jernigan/Kavandi/Kazlauskas/Khair/Kilrain/Koch/Korhonen/Lawrence/Lindenburger/Lucid/MacArthur/Magnus/Martin/McClain/Meir/Melroy/Morgan/Murphy/Nagy/Novak/Nowak/Nyberg/Ochoa/Papadopoulos/Payette/Peeters/Piper/Popa/Resnik/Ride/Rossi/Rubins/Schmit/Scott/Seddon/Silva/Smith/Sullivan/Tamm/Thornton/Varga/Voss/Walker/Watkins/Weber/Whitson/Williams/Wilson,
japan_man_firstNames,Yuichi/Tsuyoshi/Kent/Tsuneo/Yukayo/Tsutomu/Goro/Mazeeki/Nobu/Kero/Yasuo/Yasuhiro/Yasushi/Iori/Taro/Yoshi/Yoshiro/Shijeru/Shijo/Sabero/Eiji/Hideoki/Hideo/Shin/Shinji/Shinichi/Hidiki/Hizoka/Hizeo/Hizeshi/Shiro/Shiroaki/Hiroyuki/Hiroki/Hiroki/Yutaka/Ryuu/Shoji/Hiroshi/Minoru/Shoichi/Deiki/Yuteka/Yuu/Yuudei/Akur/Hitoshi/Yuchi/Kio/Tomayo,
japan_man_lastNames,Sato/Suzuki/Takahashi/Tanaka/Watanabe/Ito/Nakamura/Kobayashi/Yamamoto/Kato/Yoshida/Yamada/Sasaki/Yamaguchi/Matsumoto/Inoue/Kimura/Shimizu/Hayashi/Saito/Yamasaki/Nakajima/Mori/Abe/Ikeda/Hashimoto/Ishikawa/Yamashita/Ogawa/Ishii/Hasegawa/Goto/Okada/Condo/Maeda/Fujita/Endo/Aoki/Sakamoto/Murakami/Kaneko/Fuji/Fukuda/Nishimura/Miura/Takeuchi/Nakagawa/Okamoto,
japan_woman_firstNames,Sayery/Sacker/Sekiko/Yuki/Kimi/Midori/Kimiko/Mizuki/Akemi/Mizeki/Teruko/Miyoko/Akiko/Miya/Ruri/Uzeji/Sengo/Miho/Janko/Miko/Sachiko/Hena/Eri/Heneko/Kyoko/Haruka/Fuji/Haruki/Michi/Haruko/Eiko/Harumi/Fumiko/Aya/Arizu/Ayaka/Jun/Amaterezu/Ayako/Ameya/Arisa/Ayam/Nori/Shig/Ume/Umeko/Akane/Nobuko/Izumi/Izenemi,
japan_woman_lastNames,Sato/Suzuki/Takahashi/Tanaka/Watanabe/Ito/Nakamura/Kobayashi/Yamamoto/Kato/Yoshida/Yamada/Sasaki/Yamaguchi/Matsumoto/Inoue/Kimura/Shimizu/Hayashi/Saito/Yamasaki/Nakajima/Mori/Abe/Ikeda/Hashimoto/Ishikawa/Yamashita/Ogawa/Ishii/Hasegawa/Goto/Okada/Condo/Maeda/Fujita/Endo/Aoki/Sakamoto/Murakami/Kaneko/Fuji/Fukuda/Nishimura/Miura/Takeuchi/Nakagawa/Okamoto,
india_man_firstNames,Narinder/Mahavir/Rahul/Seraj/Dried/Amrit/Mahatma/Bazant/Gotham/Gotama/Karan/Rab/Mahinder/Chandan/Chandr/Chandra/Serendra/Chandrakant/Seresh/Vivek/Base/Serinder/Rav/Anand/Asim/Shekhar/Anant/Vijay/Serya/Ananta/Ravi/Ajiit/Aravinda/Brahma/Ajit/Vasant/Jayant/Shiva/Ajitt/Vikram/Jay/Stew/Ibrahim/Raj/A vase/Pistambar/Jaydev/Rajan/Satish/Sati,
india_man_lastNames,Acharya/Agarwal/Hatri/Ahaja/Anand/Laghari/Patel/Reddy/Bakshi/Anthony/Babu/Arya/Balakrishnan/Banerjee/Burman/Bhatt/Basu/Bedi/Varma/Dara/Dalal/Chowdhury/Chabra/Chadha/Chakrabarti/Chawla/Ahluwalia/Amin/Apte/Datta/Deol/Deshpande/Devan/Lal/Kohli/Mangal/Malhotra/Ja/Joshi/Kapadia/Iyer/Jain/Hannah/Grover/Kaur/Kashyap/Gokhale/Gosha/Garg/Dhar,
india_woman_firstNames,Vimala/Lalit/Lalita/Nila/Rati/Ratna/Rupinder/Arandhati/Karishma/Makta/Sarika/Asha/Mala/Arjuna/Amita/Sitara/Jasvinder/Malati/Lata/Amrit/Kiri/Sitta/Wally/Ravana/Nitya/Nitya/Shanta/Nikhila/Damayanti/Niche/Rachana/Uma/Shanti/Ananda/Sheela/Jayanti/Manjula/Jaya/Manjusha/Manju/Bharat/Kumari/Rashmi/Kishori/Padma/Manisha/Kazi/Sharmila,
india_woman_lastNames,Acharya/Agarwal/Hatri/Ahaja/Anand/Laghari/Patel/Reddy/Bakshi/Anthony/Babu/Arya/Balakrishnan/Banerjee/Burman/Bhatt/Basu/Bedi/Varma/Dara/Dalal/Chowdhury/Chabra/Chadha/Chakrabarti/Chawla/Ahluwalia/Amin/Apte/Datta/Deol/Deshpande/Devan/Lal/Kohli/Mangal/Malhotra/Ja/Joshi/Kapadia/Iyer/Jain/Hannah/Grover/Kaur/Kashyap/Gokhale/Gosha/Garg/Dhar,
furniture_workshop18,小型セラミックス焼成炉,
furniture_workshop19,中型セラミックス焼成炉,
furniture,設備,
destroy_colony_withBuilding,すべての建物を解体してください。,
destroy_colony_failCaption,ステーションを破棄できません,
destroy_colony_withCharacters,ステーション内のスタッフ／観光客をすべて退避させる必要があります,
destroy_colony,ステーション{colony}を破棄しますか？,
destroy_colony_caption,ステーションを破棄する,
destroy_colony_failShuttles,シャトルが離着陸するのを待ってください。,
cargo_buy,"決定（{price}）
シャトル{shuttles}隻で配送されます",
cargo_sell,"決定（{price}）
シャトル{shuttles}隻で配送されます",
post_cargo_text,"貨物は{station}に{period}後に到着します。
シャトル{shuttles}隻で配送されます",
view_hide_orbites,ステーション軌道を非表示,
