Key,SourceString,Comment
cargo_description_optics,Materiales que convierten la radiación electromagnética en bandas visibles o cercanas. La conversión de haces de luz se produce debido a la refracción y reflexión de la luz,
cargo_description_electronics,"Dispositivos e instrumentos eelectrónicos cuyo trabajo se basa en cambiar la concentración y el movimiento de partículas cargadas (electrones) en el vacío, gas o cuerpos cristalinos sólidos, y otros fenómenos físicos",
cargo_description_components,Piezas sólidas que permiten ensamblar sistemas mecánicos y estructuras de diversa complejidad,
cargo_description_cable,Un dispositivo para transmitir energía electromagnética o señales de un objeto a otro. El diseño consta de uno o más conductores aislados entre sí,
cargo_description_led,Un dispositivo de iluminación que utiliza un LED (diodo emisor de luz) como emisor.,
cargo_description_servo,Una máquina mediante la cual la energía eléctrica se convierte en energía mecánica.,
cargo_description_composite,"Un material multicomponente hecho de dos o más componentes con propiedades físicas y/o químicas sustancialmente diferentes que, cuando se combinan, dan como resultado un nuevo material con características diferentes a las de los componentes individuales",
cargo_description_heat_resistant,Compuestos que tienen una alta resistencia a la deformación plástica y a la fractura bajo la acción de altas temperaturas y ambientes oxidantes,
cargo_description_solar_cells,Un instrumento electrónico que convierte la energía de los fotones en energía eléctrica,
cargo_description_decor_plants,"Plantas cultivadas para la decoración de jardines, parques, plazas destinadas a recreación o espacios de Servicio, producción y vivienda",
cargo_parameters,"Peso: {weight} kg
Volumen: {volume} l",
cargo_liquid,Líquido o gas,
led,Lámpara,
servo,Motor,
cargo_composition,Composición:,
build_button_tooltip_production,Max. producido por hora:,
build_button_tooltip_staff,Se requiere personal:,
trash_furniture_text,"Estos recursos volverán al almacén.
¿Seguro que quieres desmontar el objeto?",
state_construction,Mientras los bots de construcción se cargan no se puede construir o instalar objetos en la estación. Si las baterías de la estación no están lo suficientemente cargadas los bots tardarán bastante tiempo en cargarse. Para acelerar el proceso de construcción construye más baterías y generadores o fuentes de energía.,
outdoor_OutdoorSolarPanel,El panel solar genera electricidad durante el día (es un generador de energía),
sign_contract_text,"Obtendrá inmediatamente lo que se promete en el contrato, y si le da tiempo a cumplir con su parte del contrato la relación con {fraction} mejorará. De lo contrario la relación se romperá y todos los colonos y turistas de esta facción abandonarán sus estaciones. El contrato se puede cancelar antes de su expiración mediante el pago de una multa",
contract_cancel,Romper,
cancel_contract_text,Para romper el contrato deberá pagar {cost}. ¿Romper el contrato?,
cancel_contract_caption,Romper contrato,
deficite_end_text,"Mediante esfuerzos conjuntos la crisis ha sido superada.
Ahora <b>{name}</> está disponible para la compra",
planet_description_mercury,"<b> mercurio</>
El planeta del sistema Solar más cercano al Sol y el más pequeño de sus planetas. Su período de giro en torno al Sol es el más corto entre todos los planetas del sistema. Debido a que Mercurio casi no tiene atmósfera la temperatura de su superficie cambia más que en cualquier otro planeta.",
planet_description_venus,"<b> Venus</>
Tiene el período de rotación más largo alrededor de su eje entre todos los planetas del sistema Solar y gira en la dirección opuesta a la dirección de rotación de la mayoría de los planetas.  La presión atmosférica en la superficie del planeta es 92 veces mayor que en la superficie de la Tierra. Venus es el planeta más caliente del sistema Solar.",
planet_description_earth,"<b> Tierra</>
El único cuerpo del sistema Solar conocido hoy por el hombre habitado por organismos vivos. Aproximadamente el 70% de la superficie del planeta está ocupada por los océanos.  El agua líquida necesaria para todas las formas de vida conocidas no existe en la superficie de ninguno de los planetas y planetoides conocidos del sistema Solar, excepto en la Tierra.",
planet_description_moon,"<b>Luna </> 
 El único satélite natural de la Tierra. La Luna es el primer objeto astronómico extraterrestre visitado por el hombre.",
planet_description_mars,"<b> Marte</>
Un planeta de tipo terrestre con una atmósfera rala. Marte tiene un período de rotación y un cambio de estaciones similares a las terrestres, pero su clima es mucho más frío y más seco que el de la tierra.",
planet_description_jupiter,"<b> Júpiter</>
Gigante de gas. El planeta más grande del sistema Solar. La masa de Júpiter es 2,5 veces la masa total de todos los demás planetas del sistema Solar combinados. Júpiter gira en torno a su eje más rápido que cualquier otro planeta del sistema Solar. Emite sustancialmente más energía de la que recibe del Sol y es la fuente de Radio más poderosa (después del Sol) del sistema Solar.",
planet_description_io,"<b> Io</>
El satélite más denso del sistema Solar. El calentamiento de las mareas causado por la excentricidad orbital es la razón por la cual Io es la luna más geológicamente activa del sistema Solar, con cientos de volcanes y vastas corrientes de lava. ",
planet_description_europa,"<b> Europa </>
El más pequeño de los satélites galileanos. Europa está cubierta por una corteza helada lisa de 10-30 kms de espesor, debajo de la cual hay un océano de agua en el que es posible que haya presencia de vida.",
planet_description_ganymede,"<b> Ganímedes</>
El satélite más grande del sistema Solar. Su diámetro es un 8% mayor que el de Mercurio. Ganímedes es el único satélite en el sistema Solar que posee su propia magnetosfera.",
planet_description_callisto,"<b>Calisto</>
Calisto está menos afectado por la magnetosfera de Júpiter que sus lunas más cercanas porque está lo suficientemente lejos de ella.",
planet_description_saturn,"<b> Saturno</>
Gigante de gas. Saturno posee un notable sistema de anillos compuesto principalmente de partículas de hielo. El único planeta del sistema Solar cuya densidad promedio es menor que la del agua. Saturno es el único planeta que tiene una velocidad de rotación axial en el Ecuador mayor que la velocidad de rotación orbital. La magnetosfera de Saturno solo es superada en tamaño por la magnetosfera de Júpiter.",
planet_description_enceladus,"<b>Encelado</>
Refleja más luz solar que cualquier otro cuerpo del sistema Solar. El calentamiento de mareas del satélite por la influencia gravitacional de Saturno asegura la existencia de agua en forma líquida debajo de su caparazón helado. Encelado es geológicamente activo: sus volcanes de hielo arrojan fuentes de partículas de hielo de cientos de kilómetros de altura. Encelado es el lugar más probable para la presencia de vida extraterrestre en el sistema Solar.",
planet_description_titan,"<b> Titán</>
Es el único cuerpo en el sistema Solar, exceptuando a la Tierra, en el que existe líquido en la superficie y el único satélite del planeta que posee una atmósfera densa. Titán supera en tamaño al planeta mercurio, aunque es inferior en masa. Su masa constituye el 95% de la de todas las lunas de Saturno. La superficie de Titán consiste en hielo de agua cubierto por lagos y ríos de metano-etano. En su atmósfera las nubes de metano se elevan y hay lluvias de metano. Al igual que en la Tierra, hay un cambio de estaciones en Titán.",
planet_description_uranus,"<b> Urano</>
Gigante de hielo. Urano es el planeta más frío del sistema Solar. Al igual que los gigantes gaseosos del sistema Solar, Urano tiene un sistema de anillos y una magnetosfera. Su eje de rotación se encuentra como de lado"" con respecto al plano de circulación de este planeta alrededor del Sol.",
planet_description_neptune,"<b> Neptuno</>
Gigante de hielo. El planeta del sistema Solar más alejado del Sol. En la atmósfera de Neptuno azotan los vientos más fuertes entre los planetas del sistema Solar. Neptuno, como Urano, tiene una magnetosfera.",
planet_description_triton,"<b>Triton</>
El satélite más grande de Neptuno (99% de la masa total de todos los satélites de Neptuno) y el único satélite grande del sistema Solar con movimiento retrógrado (inverso) en órbita. Triton es uno de los pocos satélites geológicamente activos en el sistema Solar. Sus numerosos criovolcanes arrojan nitrógeno. Tritón es el objeto más frío del sistema Solar entre los que tienen actividad geológica.",
char_nowork,Desempleado,
state_nowork,No todo el personal tiene un trabajo asignado. Instale equipos en los que un empleado o robot libre pueda trabajar y asigne trabajadores a él.,
event_nowork,No todo el personal tiene un trabajo asignado,
delete,Eliminar,
state_self_diagnosis,"El autodiagnóstico del juego reveló problemas. Esto no te impedirá jugar, pero ayudarás a mejorar el juego si me envías un guardado del perfil del juego a acmain@gmail.com",
state_no_staff,"¡No hay personal en la estación! Contrata personal en el puerto espacial más cercano, o envíalo desde tus otras colonias",
video_unlimited,no limitado,
immigration_fractions_text,Solo puedes contratar personal de aquellos países que tienen puertos espaciales en este planeta. Para enviar personal de otros países necesitarás estaciones orbitales cerca de este planeta Y en la órbita de la Tierra.,
trade_fractions_text,Solo puedes comerciar con los países que tienen puertos espaciales en este planeta. Para comerciar con otros países necesitarás estaciones orbitales en este planeta Y en la órbita de la Tierra.,
place_description_gateway,"Se necesita una puerta de enlace para mover al personal desde la superficie del planeta hacia adentro y de vuelta. Además, la puerta de enlace debe equiparse con puertas de 2 lados",
place_description_hallway,Los corredores se usan para la comunicación de las instalaciones entre sí. También pueden ser lugar de residencia temporal de los colonos,
place_description_apartment,"Las camas de los colonos se encuentran en las habitaciones. Los propios turistas ocupan las cabinas libres, y el jugador debe asignar cabinas para el personal.",
place_description_workshop,"En las instalaciones de producción se montan equipos de procesamiento y producción de diversos recursos, reparación de robots y regeneradores de oxígeno",
place_description_russian_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional rusa,
place_description_american_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional estadounidense,
place_description_chinese_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional china,
place_description_european_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional europea,
place_description_japanese_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional japonesa,
place_description_indian_cuisine,Un lugar para que coman los astronautas que prefieren la cocina nacional hindú,
place_description_mine,Minería de asteroides (solo funciona cuando se acopla con un asteroide),
place_description_farm,"Granja para cultivar plantas, tanto comestibles como decorativas",
place_description_recreation,"Área de descanso. En ella el personal pasa todo su tiempo libre, descansando y relajándose.",
place_description_storage,"Almacén - área de acopio con diveersas estanterías, cajas y contenedores. En el almacén se apilan todos los recursos de la Colonia, excepto los líquidos y gaseosos. Cuantos más contenedores haya en el almacén más recursos se podrán almacenar en él.",
place_description_powerplant,Una estación de energía es un lugar de generación de electricidad en una Colonia a partir de diversos combustibles. También los robots se cargan aquí,
place_description_hospital,Los médicos trabajan en el hospital y tratan a colonos enfermos o lesionados,
place_description_laboratory,En los laboratorios trabajan los científicos y se hallan los equipos de investigación,
place_description_servers,Los servidores Informáticos son necesarios para la investigación científica,
place_description_biotechnic,"Las instalaciones biotecnológicas albergan biorreactores para procesar residuos y, tras investigar la carne sintética, los biotecnólogos producen carne y pescado sintéticos",
state_miss_resources,La producción carece de los siguientes recursos:,
furniture_tooltip_cage,Cruce con paredes o techo bajo,
furniture_tooltip_object,Interfiere con otros objetos,
furniture_tooltip_character,Alejar al personaje,
furniture_tooltip_badRoom,No se puede poner en esta habitación,
furniture_tooltip_outdoor,Mover dentro de la habitación,
furniture_workshop11,Planta de combustión de gas y producción de combustible químico,
furniture_workshop12,Fabricación de compuestos convencionales y resistentes al calor,
outdoor_Compressor1,Un compresor avanzado extrae una pequeña cantidad de gases de la atmósfera del planeta,
outdoor_Compressor2,El compresor en Serie extrae una discreta cantidad de gases de la atmósfera del planeta,
outdoor_Compressor3,El compresor Industrial extrae muchos gases de la atmósfera del planeta,
outdoor_Bur1,Un taladro Avanzado extrae una pequeña cantidad de fósiles sólidos,
outdoor_Bur2,Una perforadora en Serie extrae una discreta cantidad de fósiles sólidos,
outdoor_Drill,La perforación Industrial extrae muchos fósiles sólidos,
outdoor_Gaz1,Un pozo Avanzado extrae pequeñas cantidades de fósiles líquidos y gaseosos del subsuelo del planeta,
outdoor_Gaz2,Un pozo en Serie extrae una discreta cantidad de fósiles líquidos y gaseosos del subsuelo del planeta,
outdoor_Gaz3,Un pozo Industrial extrae muchos fósiles líquidos y gaseosos del subsuelo del planeta,
outdoor_Wat1,Una bomba Avanzada extrae una pequeña cantidad de líquidos de la superficie del planeta,
outdoor_Pump,La bomba en Serie extrae una discreta cantidad de líquidos de la superficie del planeta,
outdoor_Wat2,La bomba Industrial extrae muchos líquidos de la superficie del planeta,
furniture_workshop02,Línea de montaje,
furniture_workshop03,Separador químico,
furniture_workshop06,Equipo litográfico,
@hallway_chair,En estaciones orbitales y naves espaciales los astronautas pueden sentarse en sillas en las secciones sin gravedad artificial (estacionaria),
furniture_hallway24,@hallway_chair,
furniture_hallway25,@hallway_chair,
furniture_hallway26,@hallway_chair,
build_doorsTooltip,Instalación de puertas. Elije el sitio donde quieres instalar la puerta y haz clic izq. Un nuevo clic desmontará la puerta,
state_unreachable,No se puede llegar hasta el objeto. Puede que haya que reubicarlo para que haya vía libre. Comprueba que en el camino al objeto no hay obstáculos. Quizá has olvidado construir compuertas.,
no_research,Seleccionar estudio,
research_progress,Estudio {progress}%,
modifier_life,Esperanza de vida <b>{life}</>,
modifier_production,Velocidad de producción <b>{production}%</>,
modifier_cure,Tasa de curación <b>{cure}%</>,
modifier_radiation,Efecto de la radiación <b>{radiation}%</>,
modifier_charge,Capacidad de la batería <b>{charge}%</>,
modifier_capacity,Capacidad de los tanques <b>{capacity}%</>,
modifier_materials,Consumo de materiales <b>{materials}%</>,
modifier_radiation,Efecto de la radiación <b>{radiation}%</>,
modifier_work,Velocidad de trabajo <b>{work}%</>,
modifier_launchingCost,Costo de poner en órbita <b>{launchingCost}%</>,
modifier_shipPower,Fuerza de tracción de los transbordadores <b>{shipPower}%</>,
modifier_aging,Envejecimiento del organismo <b>{aging}%</>,
research_new_available,Equipo disponible después de la investigación:,
research_not_selected,No se está realizando ningún estudio: no se ha elegido qué investigar,
research_done,¡Investigación completada!,
state_devices,No hay suficiente equipamiento científico. Construir más laboratorios y equipos científicos en ellos.,
state_computing,No hay suficiente capacidad de procesamiento. Construir más cuartos de servidores y servidores en ellos.,
furniture_laboratory01,Puesto de trabajo del físico,
furniture_laboratory02,Puesto de trabajo del biólogo,
furniture_laboratory28,Puesto de trabajo del ingeniero,
state_storage,Indicador de ocupación de almacén. Si el almacén se llena la producción se detiene (líquidos y gases van aparte). Necesitas más estanterías o cajas de almacenamiento,
state_tank,Indicador de llenado de tanques. Si los tanques se llenan la producción de líquidos y gases se detiene.,
state_devices,La eficiencia de la investigación científica se ha reducido debido a la falta de equipos científicos. Construir más laboratorios y equipos científicos en ellos.,
state_computing,La eficiencia de la investigación científica se ha reducido debido a la falta de capacidad informática. Construir más salas de servidores y servidores en ellas.,
,,
,,2000.7.1
view_camera_speed,velocidad de la cámara,
,,
,,2000.7.2
cargo_tooltip_have,En stock: {have},
cargo_tooltip_not_have,Fuera de stock,
furniture_tooltip_door,Alejar la puerta,
,,
,,2000.7.4
room_electricity,Electricidad {power}⚡,
,,
,,2000.7.6
character_deport,Enviar,
deport_caption,Enviar personal,
deport_text,"{name} será enviado desde la estación.
La relación con {fraction} empeorará.
¿Estás seguro?",
,,
,,0.8.0
tutorial_caption,Aprendizaje,
tutorial_menu,tabla de contenido,
tutorial_prev,Atrás,
tutorial_next,Adelante,
tutorial_title_format,{title} {current}/{total},
tutorial_introduction_title,Introducción,
tutorial_introduction0,"¡Bienvenido a Solargene!
En este panel hay un tutorial sobre el juego.
Puedes ir a cualquier capítulo haciendo clic en el botón <img id=""menu""/>
O bien, paginar adelante y atrás con los botones <img id=""prev""/>, <img id=""next""/>
Haz clic en <img id=""next""/> para pasar a la página siguiente",
tutorial_introduction1,"La interfaz principal del juego se agrupa en un panel similar al panel de aprendizaje. Se puede ver en los lados izquierdo y derecho de la pantalla
Todos los paneles tienen un encabezado que incluye:
- nombre
- botón de ocultación <img id=""collapse""/>
y también botones opcionales:
- Mostrar / acercar <img id=""focus""/>
- renombrar <img id=""edit""/>",
tutorial_introduction2,"Si el contenido del panel no cabe en la pantalla verás una barra de desplazamiento en el lateral del panel para desplazarte por su contenido con la rueda del mouse
Haz clic en <img id=""menu""/> y seleccione el siguiente capítulo del tutorial",
tutorial_camera_title,Control de cámara,
tutorial_camera0,"El control de la cámara del juego se hace principalmente con el ratón:
Para rotar la cámara: mueve el ratón hacia el borde de la pantalla (izquierda, derecha, superior o inferior)",
tutorial_camera1,Para acercar o alejar la cámara de un objeto pon el puntero del ratón sobre él y luego gire la rueda,
tutorial_camera2,Para girar la cámara alrededor de un objeto pon el puntero del ratón sobre él y luego mantén pulsada la rueda. Mueve el ratón con la rueda pulsada y la cámara girará alrededor del objeto elegido,
tutorial_camera3,Para mover la cámara sin girarla con respecto a un objeto pon el puntero del ratón sobre él y mantén pulsado el botón derecho del ratón; luego muévelo,
tutorial_camera4,"También puedes mover la cámara en un plano horizontal con las flechas del teclado y las teclas W,A,S,D",
tutorial_miniature_title,Sistema solar,
tutorial_miniature0,"Al comienzo del juego ves un modelo en miniatura del sistema solar.
De forma predeterminada, los planetas y el sol se amplían y la gradación orbital se reduce para mayor visibilidad, pero puede cambiar la escala de visualización del sistema solar en el panel Ver/Escala (izquierda)",
tutorial_miniature1,Para seleccionar cualquiera de los planetas del sistema solar haz clic en su icono en el panel 'Ver' (izquierda). Volver a clicar acercará el planeta,
tutorial_miniature2,Después de seleccionar cualquier planeta aparecerá un panel a tu derecha en el que podrás ver los parámetros físicos de ese planeta así como los depósitos minerales y qué países tienen puertos espaciales en su superficie,
tutorial_colony_title,Colonias en la superficie,
tutorial_colony0,"Para fundar una Colonia debes elegir un planeta o satélite (excepto la Tierra) en el que exista al menos un puerto espacial, o en cuya órbita haya una nave o estación con tripulación.",
tutorial_colony1,Necesitarás dinero para crear una nueva Colonia. Se puede obtener mediante la firma de un contrato con alguno de los países. Lo más fácil es cerrar un contrato para crear una Colonia con el país que ya tenga un puerto espacial en ese planeta. Haz clic en la bandera de ese país en el panel del jugador (izquierda) y firma un contrato para establecer una Colonia.,
tutorial_colony2,"En el panel planeta (derecha) haz clic en el botón 'Fundar Colonia'. Si juegas por primera vez, es mejor elegir un lugar en el lado diurno del planeta para que los paneles solares puedan comenzar a generar electricidad desde el primer momento",
tutorial_colony3,"Una vez que hayas escogido un lugar para fundar la Colonia en la superficie del planeta y su nombre, a la derecha se abre un panel con el nombre de tu Colonia. Haz clic en 'Ir a la estación' en este panel",
tutorial_colony4,"Genial. Ahora tienes que elegir un lugar para que los transbordadores aterricen. Haz clic en el botón <img id=""landing""/> en el panel ""Construcción"" (derecha) y elige un lugar plano y sin pendiente. En cuanto el puntero se vuelva verde, haz clic izq.",
tutorial_colony5,"A medida que el desarrollo de la Colonia avance descubrirás nuevos objetos que podrás colocar en ella. Además, en la esquina inferior izquierda puedes ver el panel Estado de tu estación: ahí se muestran los indicadores más importantes, así como las advertencias sobre situaciones que requieren una solución urgente (en rojo).",
tutorial_colony6,"En primer lugar, en la Colonia es necesario desplegar paneles solares - se puede ver en el panel 'Construcción' (derecha) <img id=""solar_panel""/> Ahora mismo no tienes los materiales necesarios - en la sugerencia para ellos, en el panel de construcción, se indica qué se necesita y en qué cantidad. Pide los materiales necesarios en el panel Almacén (derecha) <img id=""buy""/>",
tutorial_colony7,Ahora tenemos que esperar a que el transbordador traiga los materiales comprados. Los transbordadores transportan tanto carga como personal entre las estaciones. El número de lanzaderas esperadas para la llegada y salida a la estación actual se puede ver en el panel de arriba a la derecha,
tutorial_colony8,Después de los paneles solares es preciso instalar baterías. Estas se cargan durante el día y devuelven energía por la noche. Cuánto tiempo queda hasta el amanecer y el atardecer en la Colonia se puede ver en ese panel de arriba a la derecha.,
tutorial_colony9,El balance de electricidad se muestra en el panel 'Estado' de la Colonia en la parte inferior. También los bots o robots de construcción consumen electricidad y si falta ello ralentizará la construcción,
tutorial_colony10,"Ahora estás listo para pasar a la construcción de la base. Para empezar, debes instalar soportes en el suelo <img id=""pillar""/> y ya sobre ellos se puede poner un módulo habitable.",
tutorial_colony11,El primer habitáculo que se debe instalar es una esclusa de aire. Y hay que equiparla con puertas. Sin esa esclusa el personal no podrá moverse dentro y fuera de las instalaciones.,
tutorial_colony12,"Por lo general la entrada de la puerta de enlace o esclusa se halla bien por encima del suelo del planeta y el personal no podrá entrar directamente. Así que desde el lado de la puerta exterior hay que construir pasarelas y escaleras <img id=""stair""/>",
tutorial_staff_title,Personal,
tutorial_staff0,"Para contratar personal haz clic en 'Contratar' en el panel Personal (izquierda). Los empleados tienen diferentes especializaciones que se muestran con iconos de colores al lado de ellos. Después de la contratación, el personal llegará a la estación en transbordadores. Lo que tardarán en llegar se puede ver en el panel de la Colonia",
tutorial_staff1,El personal de tu estación tiene necesidades que deben satisfacerse. Esto se anuncia mediante indicadores en el panel Estado en la parte inferior de la pantalla. También puedes averiguar qué necesita un personaje individual eligiéndolo en el panel Personal (a la izquierda).,
tutorial_staff2,El personal con necesidades insatisfechas disminuye la satisfacción general. Si la satisfacción se reduce al 0% ese personaje ya no funcionará.,
tutorial_staff3,Después de su llegada lo primero que has de hacer es colocar al personal en la estación. Al comienzo del juego unos bancos que pongas en los pasillos de la estación bastarán.,
tutorial_staff4,"Si tienes varias estaciones puedes enviar a cualquier empleado o robot de una estación a otra (dentro del mismo planeta, o entre estaciones orbitando un mismo planeta). Para ello, en el panel del personaje (derecha) haz clic en la estación a la que irá el personaje en la lista 'comando'",
tutorial_building_title,Construcción,
tutorial_building0,"Al construir módulos debes elegir un bloque en el panel 'Construcción' (derecha) y también el tipo de módulo, o sea, si será un pasillo, un dormitorio, almacén, etc. (en la parte superior del panel 'Construcción')",
tutorial_building1,"La construcción se realiza mediante la adición de bloques. Los bloques del mismo tipo forman una habitación más amplia (excepto los apartamentos). Al mismo tiempo, puedes construir bloques no solo a los lados, sino también en la parte superior e inferior, lo que te permite crear habitaciones de diferentes formas y tamaños.",
tutorial_building2,En las paredes interiores que separan las diferentes habitaciones deben instalarse puertas para el paso del personal. Para esto elige la puerta en el panel 'Construcción' (derecha) y haz clic en el lugar donde desea instalarla. Moviendo un poco el ratón antes de hacer clic harás que la puerta aparezca a la izquierda o a la derecha de esa pared.,
tutorial_building3,"Dado que las habitaciones pueden llegar a ser muy altas, puedes instalar entre plantas y escaleras en ellas. Para ello elige el elemento apropiado en el panel 'Construcción' (derecha) y luego haz clic en el lugar en la habitación donde desees colocarlas",
tutorial_objects_title,Equipo,
tutorial_objects0,Algunos equipamientos de la Colonia tienen que instalarse en interiores y otros en exteriores,
tutorial_objects1,Los equipos para exteriores están disponibles en el panel Construcción (derecha),
tutorial_objects2,"Para instalar un equipo de interiores haz clic en el local que lo va a albergar y, a continuación, en el panel de ese local que se despliega (derecha), elige el equipo deseado",
tutorial_objects3,La rotación del equipo se realiza mediante las teclas Q y E. O también con la rueda del ratón junto con el botón derecho del ratón,
tutorial_objects4,La Instalación de un equipamiento es posible si se muestra en verde,
tutorial_objects5,"Si has cambiado de opinión sobre la instalación de ese equipo, pon el cursor sobre él y haz clic en 'Desinstalar' en el minipanel de este hardware, a la derecha. Además, el equipo se puede desmontar en cualquier momento. Todos los materiales que se usaron para montarlo volverán al almacén.",
tutorial_production_title,Producción,
tutorial_production0,Una Colonia puede producir una variedad de recursos para la autosuficiencia o para su venta. Para hacer esto necesitarás el equipo y el personal adecuados,
tutorial_production1,Lo que se puede producir en el equipo (y lo que se consume) se puede encontrar en la información sobre herramientas que aparece antes de instalarlo (en el botón del equipo). También ahí se indica qué tipo de personal se requiere para hacerlo funcionar.,
tutorial_production2,"Para asignar personal al equipo de interior haz clic en esa sala y, en el panel de la sala que se despliega (derecha), haz clic en 'Asignar personal'",
tutorial_production3,"Para asignar personal a equipos de exteriores pon el cursor sobre él y haz clic en el botón <img id=""staff""/>",
tutorial_production4,Un equipo puede producir varios tipos de recursos a la vez. Puedes desactivar la producción de un determinado recurso en el panel de ese equipamiento (a la derecha),
tutorial_production5,"También puedes limitar la producción de cada recurso en el panel 'Almacén' (derecha) <img id=""cargo_production""/>. El recurso no se seguirá produciendo si el almacén tiene más de lo especificado en este panel o si el tope que has marcado se ha alcanzado ya",
tutorial_production6,"Si no se dispone de algún recurso para proseguir la producción, aparecerá el indicador <img id=""miss""/> en el panel Estado (abajo)",
tutorial_production7,Tampoco se llevará a cabo la producción si la electricidad está apagada para ese equipo (o si se ha apagado en la habitación en la que se encuentra),
tutorial_production8,"Si en el planeta hay puertos espaciales de algún país puedes vender los recursos producidos en la estación (o cualquier otro) haciendo clic en <img id=""sell""/> en el panel 'Almacén' (derecha)",
tutorial_production9,"También puedes enviar cargas entre tus estaciones en la superficie y en la órbita del planeta haciendo clic en el panel 'Almacén' (derecha) <img id=""post""/>",
tutorial_research_title,Estudios,
tutorial_research0,"Al investigar nuevas tecnologías ganas acceso a nuevos equipos, recursos, mejoras de la capacidad del personal, etc.",
tutorial_research1,"Para seleccionar el estudio que desees emprender haz clic en el botón Seleccionar Estudio en el panel del jugador (a la izquierda). Después de eso, este botón mostrará el progreso de ese estudio",
tutorial_research2,Puedes elegir cualquier otro estudio en cualquier momento. El progreso ganado en el estudio detenido no se perderá y cuando lo retomes continuará desde donde se detuvo.,
tutorial_research3,"Para la investigación se necesitan trabajadores científicos. Construye un laboratorio, pon puestos de trabajo en él y asígnales investigadores.",
tutorial_research4,"También se necesitará equipo científico para la investigación (se instala en laboratorios). El indicador <img id=""research""/> en el panel ""Estado"" (abajo) muestra la ""necesidad de instalar equipo científico adicional"" mediante un porcentaje de rendimiento.",
tutorial_research5,"Para procesar los datos científicos se requerirán servidores computacionales (se instalan en una sala de servidores). El indicador <img id=""computing""/> en el panel Estado (abajo) indica si es necesario instalar servidores adicionales",
tutorial_research6,La efectividad de la investigación es mayor cuando se lleva a cabo a la vez en diferentes estaciones en diferentes planetas,
tutorial_tourism_title,Turismo,
tutorial_tourism0,"La recepción de turistas es una de las fuentes de ingresos en la estación. Los turistas pueden venir de los puertos espaciales de los países con presencia en ese planeta, o a través de sus estaciones orbitales",
tutorial_tourism1,Para recibir turistas: fija el número esperado de turistas en el panel de la Colonia (derecha). Si no los deseas ponlo en 0,
tutorial_tourism2,"Los turistas ocupan cabinas libres en la estación, por lo que tendrás que construir y equipar el número necesario de cabinas",
tutorial_tourism3,"También los turistas prefieren una variedad de comida, lo que puede llevar a tener que construir diferentes comedores",
tutorial_tourism4,"Al marcharse, los turistas consignarán las estimaciones sobre tu estación en función de su satisfacción. La clasificación turística se puede ver en el panel de la estación (derecha). Cuanto mayor sea la calificación mayor será el número de turistas que querrán visitar la estación.",
tutorial_tourism5,El número de turistas también depende de las relaciones que tengas con cada uno de los países. Para saber de esto puedes hacer clic en su bandera en el panel del jugador (izquierda),
tutorial_tourism6,Se pueden mejorar temporalmente las relaciones con un país mediante la contratación de una empresa de publicidad (también en el panel de país),
tutorial_stations_title,Estaciones Orbitales,
tutorial_stations0,"Las Estaciones Orbitales son necesarias para comunicar entre sí colonias en diferentes planetas (reenvío de personal y carga). Además, podrían transformarse en naves espaciales y así poder enviarse a planetas aún no colonizados.",
tutorial_stations1,"Tanto las Estaciones Orbitales como las Colonias terrestres pueden tener personal, producción, recibir turistas y realizar investigaciones",
tutorial_stations2,Para crear una estación orbital elige un planeta en el que ya exista al menos un puerto espacial. En el panel planeta (derecha) haz clic en 'Poner la estación en órbita',
tutorial_stations3,"La transición a la estación se realiza igual que la transición a la Colonia terrestre, haciendo clic en el botón 'Ir a la estación' en su panel (derecha)",
tutorial_stations4,"La peculiaridad de la construcción de la estación es que consiste en secciones fijas <img id=""section""/> que no tienen gravedad, secciones giratorias <img id=""whell""/>, en las que la gravedad es proporcionada por la rotación alrededor del eje de la estación y los segmentos del eje <img id=""axis""/> que los conectan entre sí. Para construir estas partes debes seleccionarlas en el panel Construcción (derecha)",
tutorial_stations5,"En las secciones fijas de la estación puedes construir habitaciones que no requieren gravedad, así como tanques, baterías, paneles solares, motores y muelles para el acoplamiento de transbordadores.",
tutorial_stations6,"Las secciones giratorias albergan espacios de vida, comedores, lugares de trabajo y recreación del personal.",
tutorial_stations7,"De forma predeterminada, la rotación de las secciones de la estación está desactivada, ya que esto afecta el rendimiento del juego (pero no afecta al juego en sí). Puedes ajustar la velocidad de rotación de las secciones de la estación con el control deslizante ""Rotación de secciones"" en el panel ""Ver"" (izquierda)",
tutorial_fly_title,Vuelos Interplanetarios,
tutorial_fly0,"Para crear una nave interplanetaria puedes convertir una Estación Orbital ya existente en ella, o bien construir una nueva",
tutorial_fly1,"A diferencia de las estaciones orbitales, la nave tiene motores de tracción <img id=""engine""/> y motores de maniobra <img id=""thruster""/>",
tutorial_fly2,"Después de instalar los motores, en el panel de la estación (derecha) aparecerá el panel de control de la nave espacial. Muestra las características de la nave y el control del vuelo.",
tutorial_fly3,Masa de combustible: Depende del tipo de motores instalados. Diferentes tipos de motores requieren diferentes combustibles,
